Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
40,2,FTT,15031,15031,Comparative Literature,3,1,,,,,1,5,100.00%
40,2,FTT,15031,15031,Comparative Literature,3,1,,,,,,6,0.00%
40,2,FTT,15031,15031,Comparative Literature,3,1,,,,,,7,0.00%
40,2,FTT,15031,15031,Comparative Literature,3,1,,,,,,8,0.00%
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,9,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,10,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,11,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,12,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,13,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,14,#DIV/0!
40,2,FTT,15031,15031,Comparative Literature,3,,,,,,,15,#DIV/0!
40,2,FTT,15041,15041,Classics,4,4,,,,,3,1,75.00%
40,2,FTT,15041,15041,Classics,4,4,,,,,3,2,75.00%
40,2,FTT,15041,15041,Classics,4,4,,,,,3,3,75.00%
40,2,FTT,15041,15041,Classics,4,3,,,,,2,4,66.67%
40,2,FTT,15041,15041,Classics,4,3,,,,,2,5,66.67%
40,2,FTT,15041,15041,Classics,4,3,,,,,2,6,66.67%
40,2,FTT,15041,15041,Classics,4,3,,,,,1,7,33.33%
40,2,FTT,15041,15041,Classics,4,1,,,,,1,8,100.00%
40,2,FTT,15041,15041,Classics,4,,,,,,,9,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,10,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,11,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,12,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,13,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,14,#DIV/0!
40,2,FTT,15041,15041,Classics,4,,,,,,,15,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,18,"$8,178","$13,753","$22,128","$19,209",8,1,44.44%
40,2,FTT,15051,15051,Linguistics,18,15,"$5,633","$8,879","$16,475","$33,507",7,2,46.67%
40,2,FTT,15051,15051,Linguistics,18,10,"$4,692","$9,903","$21,699","$11,736",6,3,60.00%
40,2,FTT,15051,15051,Linguistics,18,8,,,,,4,4,50.00%
40,2,FTT,15051,15051,Linguistics,18,6,,,,,4,5,66.67%
40,2,FTT,15051,15051,Linguistics,18,3,,,,,3,6,100.00%
40,2,FTT,15051,15051,Linguistics,18,1,,,,,1,7,100.00%
40,2,FTT,15051,15051,Linguistics,18,,,,,,,8,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,9,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,10,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,11,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,12,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,13,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,14,#DIV/0!
40,2,FTT,15051,15051,Linguistics,18,,,,,,,15,#DIV/0!
40,2,FTT,15061,15061,Speech Communication,107,102,"$10,615","$25,538","$39,454","$27,987",80,1,78.43%
40,2,FTT,15061,15061,Speech Communication,107,96,"$8,358","$27,609","$37,785","$28,668",76,2,79.17%
40,2,FTT,15061,15061,Speech Communication,107,82,"$13,018","$22,959","$39,347","$27,866",63,3,76.83%
40,2,FTT,15061,15061,Speech Communication,107,69,"$9,566","$31,826","$46,938","$31,852",47,4,68.12%
40,2,FTT,15061,15061,Speech Communication,107,60,"$17,053","$36,118","$48,748","$34,914",45,5,75.00%
40,2,FTT,15061,15061,Speech Communication,107,48,"$19,605","$35,196","$50,260","$43,559",33,6,68.75%
40,2,FTT,15061,15061,Speech Communication,107,33,"$4,911","$32,270","$57,493","$48,815",23,7,69.70%
40,2,FTT,15061,15061,Speech Communication,107,23,"$21,815","$44,555","$63,691","$54,008",19,8,82.61%
40,2,FTT,15061,15061,Speech Communication,107,7,"$14,541","$46,338","$50,797","$99,856",5,9,71.43%
40,2,FTT,15061,15061,Speech Communication,107,2,,,,,1,10,50.00%
40,2,FTT,15061,15061,Speech Communication,107,,,,,,,11,#DIV/0!
40,2,FTT,15061,15061,Speech Communication,107,,,,,,,12,#DIV/0!
40,2,FTT,15061,15061,Speech Communication,107,,,,,,,13,#DIV/0!
40,2,FTT,15061,15061,Speech Communication,107,,,,,,,14,#DIV/0!
40,2,FTT,15061,15061,Speech Communication,107,,,,,,,15,#DIV/0!
40,2,FTT,15071,15071,Creative Writing,53,51,"$4,734","$14,786","$24,788","$16,963",35,1,68.63%
40,2,FTT,15071,15071,Creative Writing,53,48,"$10,111","$17,607","$26,325","$18,666",29,2,60.42%
40,2,FTT,15071,15071,Creative Writing,53,39,"$3,007","$16,748","$25,149","$16,328",24,3,61.54%
40,2,FTT,15071,15071,Creative Writing,53,35,"$12,083","$24,679","$32,607","$22,425",19,4,54.29%
40,2,FTT,15071,15071,Creative Writing,53,24,"$10,452","$23,032","$31,239","$21,813",9,5,37.50%
40,2,FTT,15071,15071,Creative Writing,53,18,"$5,499","$19,960","$41,773","$23,027",8,6,44.44%
40,2,FTT,15071,15071,Creative Writing,53,12,"$10,555","$27,520","$49,088","$27,353",7,7,58.33%
40,2,FTT,15071,15071,Creative Writing,53,11,"$12,225","$43,455","$46,968","$32,235",7,8,63.64%
40,2,FTT,15071,15071,Creative Writing,53,6,,,,,4,9,66.67%
40,2,FTT,15071,15071,Creative Writing,53,2,,,,,2,10,100.00%
40,2,FTT,15071,15071,Creative Writing,53,,,,,,,11,#DIV/0!
40,2,FTT,15071,15071,Creative Writing,53,,,,,,,12,#DIV/0!
40,2,FTT,15071,15071,Creative Writing,53,,,,,,,13,#DIV/0!
40,2,FTT,15071,15071,Creative Writing,53,,,,,,,14,#DIV/0!
40,2,FTT,15071,15071,Creative Writing,53,,,,,,,15,#DIV/0!
40,2,FTT,15091,15091,Philosophy,46,44,"$8,190","$17,038","$24,676","$18,845",30,1,68.18%
40,2,FTT,15091,15091,Philosophy,46,41,"$8,114","$15,823","$27,187","$19,123",27,2,65.85%
40,2,FTT,15091,15091,Philosophy,46,35,"$8,291","$25,920","$42,004","$27,491",21,3,60.00%
40,2,FTT,15091,15091,Philosophy,46,29,"$19,444","$30,030","$33,893","$28,085",13,4,44.83%
40,2,FTT,15091,15091,Philosophy,46,22,"$24,704","$29,585","$42,447","$34,035",10,5,45.45%
40,2,FTT,15091,15091,Philosophy,46,13,"$24,421","$35,168","$43,749","$44,164",6,6,46.15%
40,2,FTT,15091,15091,Philosophy,46,11,"$25,933","$26,705","$48,057","$51,658",5,7,45.45%
40,2,FTT,15091,15091,Philosophy,46,7,"$13,384","$35,747","$49,955","$38,608",6,8,85.71%
40,2,FTT,15091,15091,Philosophy,46,4,,,,,3,9,75.00%
40,2,FTT,15091,15091,Philosophy,46,1,,,,,,10,0.00%
40,2,FTT,15091,15091,Philosophy,46,,,,,,,11,#DIV/0!
40,2,FTT,15091,15091,Philosophy,46,,,,,,,12,#DIV/0!
40,2,FTT,15091,15091,Philosophy,46,,,,,,,13,#DIV/0!
40,2,FTT,15091,15091,Philosophy,46,,,,,,,14,#DIV/0!
40,2,FTT,15091,15091,Philosophy,46,,,,,,,15,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,7,,,,,4,1,57.14%
40,2,FTT,15101,15101,Religious Studies,7,5,,,,,3,2,60.00%
40,2,FTT,15101,15101,Religious Studies,7,5,,,,,2,3,40.00%
40,2,FTT,15101,15101,Religious Studies,7,5,,,,,2,4,40.00%
40,2,FTT,15101,15101,Religious Studies,7,4,,,,,2,5,50.00%
40,2,FTT,15101,15101,Religious Studies,7,4,,,,,2,6,50.00%
40,2,FTT,15101,15101,Religious Studies,7,3,,,,,1,7,33.33%
40,2,FTT,15101,15101,Religious Studies,7,2,,,,,1,8,50.00%
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,9,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,10,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,11,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,12,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,13,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,14,#DIV/0!
40,2,FTT,15101,15101,Religious Studies,7,,,,,,,15,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,1,,,,,,1,0.00%
40,2,FTT,15102,15102,Jewish Studies,1,1,,,,,,2,0.00%
40,2,FTT,15102,15102,Jewish Studies,1,1,,,,,,3,0.00%
40,2,FTT,15102,15102,Jewish Studies,1,1,,,,,,4,0.00%
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,5,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,6,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,7,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,8,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,9,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,10,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,11,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,12,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,13,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,14,#DIV/0!
40,2,FTT,15102,15102,Jewish Studies,1,,,,,,,15,#DIV/0!
40,2,FTT,17011,17011,Mathematics,42,39,"$11,032","$22,992","$39,090","$26,384",31,1,79.49%
40,2,FTT,17011,17011,Mathematics,42,38,"$22,569","$28,192","$47,016","$32,605",28,2,73.68%
40,2,FTT,17011,17011,Mathematics,42,32,"$22,678","$30,314","$56,518","$36,499",25,3,78.13%
40,2,FTT,17011,17011,Mathematics,42,29,"$12,103","$28,054","$59,771","$37,053",24,4,82.76%
40,2,FTT,17011,17011,Mathematics,42,22,"$31,990","$39,076","$63,489","$46,638",15,5,68.18%
40,2,FTT,17011,17011,Mathematics,42,16,"$35,308","$41,646","$58,267","$45,392",13,6,81.25%
40,2,FTT,17011,17011,Mathematics,42,13,"$29,422","$46,273","$60,228","$43,897",12,7,92.31%
40,2,FTT,17011,17011,Mathematics,42,8,"$43,586","$60,472","$66,513","$58,723",6,8,75.00%
40,2,FTT,17011,17011,Mathematics,42,6,,,,,4,9,66.67%
40,2,FTT,17011,17011,Mathematics,42,2,,,,,2,10,100.00%
40,2,FTT,17011,17011,Mathematics,42,,,,,,,11,#DIV/0!
40,2,FTT,17011,17011,Mathematics,42,,,,,,,12,#DIV/0!
40,2,FTT,17011,17011,Mathematics,42,,,,,,,13,#DIV/0!
40,2,FTT,17011,17011,Mathematics,42,,,,,,,14,#DIV/0!
40,2,FTT,17011,17011,Mathematics,42,,,,,,,15,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,4,,,,,3,1,75.00%
40,2,FTT,17021,17021,Statistics,4,4,,,,,3,2,75.00%
40,2,FTT,17021,17021,Statistics,4,3,,,,,1,3,33.33%
40,2,FTT,17021,17021,Statistics,4,3,,,,,1,4,33.33%
40,2,FTT,17021,17021,Statistics,4,3,,,,,1,5,33.33%
40,2,FTT,17021,17021,Statistics,4,1,,,,,1,6,100.00%
40,2,FTT,17021,17021,Statistics,4,,,,,,,7,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,8,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,9,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,10,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,11,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,12,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,13,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,14,#DIV/0!
40,2,FTT,17021,17021,Statistics,4,,,,,,,15,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,9,"$25,532","$26,165","$31,055","$25,452",5,1,55.56%
40,2,FTT,17031,17031,Applied Mathematics,10,9,"$13,028","$21,868","$36,412","$23,053",5,2,55.56%
40,2,FTT,17031,17031,Applied Mathematics,10,8,"$19,132","$19,651","$28,058","$20,397",5,3,62.50%
40,2,FTT,17031,17031,Applied Mathematics,10,8,,,,,4,4,50.00%
40,2,FTT,17031,17031,Applied Mathematics,10,6,,,,,3,5,50.00%
40,2,FTT,17031,17031,Applied Mathematics,10,3,,,,,1,6,33.33%
40,2,FTT,17031,17031,Applied Mathematics,10,2,,,,,1,7,50.00%
40,2,FTT,17031,17031,Applied Mathematics,10,2,,,,,1,8,50.00%
40,2,FTT,17031,17031,Applied Mathematics,10,1,,,,,1,9,100.00%
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,10,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,11,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,12,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,13,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,14,#DIV/0!
40,2,FTT,17031,17031,Applied Mathematics,10,,,,,,,15,#DIV/0!
40,2,FTT,19021,19021,Physics,10,8,"$5,245","$7,121","$10,757","$13,148",5,1,62.50%
40,2,FTT,19021,19021,Physics,10,8,"$2,624","$11,219","$12,489","$14,890",5,2,62.50%
40,2,FTT,19021,19021,Physics,10,7,,,,,4,3,57.14%
40,2,FTT,19021,19021,Physics,10,3,,,,,2,4,66.67%
40,2,FTT,19021,19021,Physics,10,2,,,,,1,5,50.00%
40,2,FTT,19021,19021,Physics,10,2,,,,,2,6,100.00%
40,2,FTT,19021,19021,Physics,10,2,,,,,2,7,100.00%
40,2,FTT,19021,19021,Physics,10,2,,,,,2,8,100.00%
40,2,FTT,19021,19021,Physics,10,1,,,,,1,9,100.00%
40,2,FTT,19021,19021,Physics,10,,,,,,,10,#DIV/0!
40,2,FTT,19021,19021,Physics,10,,,,,,,11,#DIV/0!
40,2,FTT,19021,19021,Physics,10,,,,,,,12,#DIV/0!
40,2,FTT,19021,19021,Physics,10,,,,,,,13,#DIV/0!
40,2,FTT,19021,19021,Physics,10,,,,,,,14,#DIV/0!
40,2,FTT,19021,19021,Physics,10,,,,,,,15,#DIV/0!
40,2,FTT,19051,19051,Chemistry,43,41,"$9,026","$18,892","$29,116","$20,234",26,1,63.41%
40,2,FTT,19051,19051,Chemistry,43,41,"$13,158","$27,470","$36,708","$25,513",26,2,63.41%
40,2,FTT,19051,19051,Chemistry,43,39,"$19,780","$36,155","$42,827","$34,067",23,3,58.97%
40,2,FTT,19051,19051,Chemistry,43,34,"$16,869","$34,674","$48,586","$34,889",23,4,67.65%
40,2,FTT,19051,19051,Chemistry,43,26,"$24,147","$35,086","$54,462","$41,236",17,5,65.38%
40,2,FTT,19051,19051,Chemistry,43,17,"$37,719","$42,081","$64,442","$50,624",9,6,52.94%
40,2,FTT,19051,19051,Chemistry,43,13,"$9,286","$42,060","$82,987","$46,638",7,7,53.85%
40,2,FTT,19051,19051,Chemistry,43,10,"$13,826","$43,583","$44,105","$38,665",5,8,50.00%
40,2,FTT,19051,19051,Chemistry,43,4,,,,,2,9,50.00%
40,2,FTT,19051,19051,Chemistry,43,2,,,,,1,10,50.00%
40,2,FTT,19051,19051,Chemistry,43,,,,,,,11,#DIV/0!
40,2,FTT,19051,19051,Chemistry,43,,,,,,,12,#DIV/0!
40,2,FTT,19051,19051,Chemistry,43,,,,,,,13,#DIV/0!
40,2,FTT,19051,19051,Chemistry,43,,,,,,,14,#DIV/0!
40,2,FTT,19051,19051,Chemistry,43,,,,,,,15,#DIV/0!
40,2,FTT,19141,19141,Geology,9,9,"$12,784","$23,490","$25,593","$21,136",9,1,100.00%
40,2,FTT,19141,19141,Geology,9,9,"$24,913","$31,568","$38,584","$33,428",7,2,77.78%
40,2,FTT,19141,19141,Geology,9,7,"$24,331","$36,729","$45,100","$33,717",6,3,85.71%
40,2,FTT,19141,19141,Geology,9,7,"$32,816","$42,576","$53,294","$39,201",6,4,85.71%
40,2,FTT,19141,19141,Geology,9,4,,,,,4,5,100.00%
40,2,FTT,19141,19141,Geology,9,3,,,,,3,6,100.00%
40,2,FTT,19141,19141,Geology,9,3,,,,,2,7,66.67%
40,2,FTT,19141,19141,Geology,9,3,,,,,2,8,66.67%
40,2,FTT,19141,19141,Geology,9,2,,,,,2,9,100.00%
40,2,FTT,19141,19141,Geology,9,1,,,,,1,10,100.00%
40,2,FTT,19141,19141,Geology,9,,,,,,,11,#DIV/0!
40,2,FTT,19141,19141,Geology,9,,,,,,,12,#DIV/0!
40,2,FTT,19141,19141,Geology,9,,,,,,,13,#DIV/0!
40,2,FTT,19141,19141,Geology,9,,,,,,,14,#DIV/0!
40,2,FTT,19141,19141,Geology,9,,,,,,,15,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,3,,,,,2,1,66.67%
40,2,FTT,19171,19171,Earth Science,3,3,,,,,3,2,100.00%
40,2,FTT,19171,19171,Earth Science,3,3,,,,,3,3,100.00%
40,2,FTT,19171,19171,Earth Science,3,1,,,,,1,4,100.00%
40,2,FTT,19171,19171,Earth Science,3,1,,,,,1,5,100.00%
40,2,FTT,19171,19171,Earth Science,3,1,,,,,1,6,100.00%
40,2,FTT,19171,19171,Earth Science,3,,,,,,,7,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,8,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,9,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,10,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,11,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,12,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,13,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,14,#DIV/0!
40,2,FTT,19171,19171,Earth Science,3,,,,,,,15,#DIV/0!
40,2,FTT,20011 + 20013,20013,Psychology,154,144,"$9,484","$15,691","$28,426","$19,846",121,1,84.03%
40,2,FTT,20011 + 20013,20013,Psychology,154,132,"$8,754","$17,452","$31,390","$21,577",103,2,78.03%
40,2,FTT,20011 + 20013,20013,Psychology,154,112,"$10,804","$24,292","$38,063","$26,635",77,3,68.75%
40,2,FTT,20011 + 20013,20013,Psychology,154,84,"$12,991","$27,452","$41,917","$29,485",58,4,69.05%
40,2,FTT,20011 + 20013,20013,Psychology,154,64,"$17,046","$29,602","$39,308","$30,265",46,5,71.88%
40,2,FTT,20011 + 20013,20013,Psychology,154,54,"$17,788","$34,135","$42,077","$34,283",37,6,68.52%
40,2,FTT,20011 + 20013,20013,Psychology,154,40,"$21,052","$32,124","$43,372","$34,434",29,7,72.50%
40,2,FTT,20011 + 20013,20013,Psychology,154,29,"$23,343","$37,629","$48,404","$41,905",20,8,68.97%
40,2,FTT,20011 + 20013,20013,Psychology,154,17,"$14,730","$39,390","$51,220","$42,272",12,9,70.59%
40,2,FTT,20011 + 20013,20013,Psychology,154,7,,,,,4,10,57.14%
40,2,FTT,20011 + 20013,20013,Psychology,154,,,,,,,11,#DIV/0!
40,2,FTT,20011 + 20013,20013,Psychology,154,,,,,,,12,#DIV/0!
40,2,FTT,20011 + 20013,20013,Psychology,154,,,,,,,13,#DIV/0!
40,2,FTT,20011 + 20013,20013,Psychology,154,,,,,,,14,#DIV/0!
40,2,FTT,20011 + 20013,20013,Psychology,154,,,,,,,15,#DIV/0!
40,2,FTT,20993,20993,Human Development,58,53,"$12,023","$18,096","$30,457","$20,245",44,1,83.02%
40,2,FTT,20993,20993,Human Development,58,46,"$9,530","$18,750","$35,484","$22,861",35,2,76.09%
40,2,FTT,20993,20993,Human Development,58,37,"$9,441","$23,578","$35,379","$25,641",26,3,70.27%
40,2,FTT,20993,20993,Human Development,58,30,"$10,170","$22,035","$40,923","$26,676",20,4,66.67%
40,2,FTT,20993,20993,Human Development,58,22,"$19,944","$29,301","$43,169","$29,570",12,5,54.55%
40,2,FTT,20993,20993,Human Development,58,16,"$5,708","$19,870","$26,094","$18,759",11,6,68.75%
40,2,FTT,20993,20993,Human Development,58,10,"$7,609","$16,859","$54,157","$28,962",8,7,80.00%
40,2,FTT,20993,20993,Human Development,58,7,"$11,875","$34,790","$54,856","$34,141",6,8,85.71%
40,2,FTT,20993,20993,Human Development,58,3,,,,,3,9,100.00%
40,2,FTT,20993,20993,Human Development,58,1,,,,,1,10,100.00%
40,2,FTT,20993,20993,Human Development,58,,,,,,,11,#DIV/0!
40,2,FTT,20993,20993,Human Development,58,,,,,,,12,#DIV/0!
40,2,FTT,20993,20993,Human Development,58,,,,,,,13,#DIV/0!
40,2,FTT,20993,20993,Human Development,58,,,,,,,14,#DIV/0!
40,2,FTT,20993,20993,Human Development,58,,,,,,,15,#DIV/0!
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,24,"$9,881","$25,526","$35,320","$28,817",13,1,54.17%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,21,"$9,688","$25,801","$38,595","$36,194",12,2,57.14%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,19,"$12,303","$27,754","$35,831","$28,188",9,3,47.37%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,16,"$11,620","$30,072","$38,754","$24,600",7,4,43.75%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,13,"$21,338","$24,897","$43,458","$29,626",5,5,38.46%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,11,"$17,250","$27,687","$44,545","$32,124",5,6,45.45%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,9,,,,,3,7,33.33%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,7,,,,,2,8,28.57%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,6,,,,,1,9,16.67%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,1,,,,,,10,0.00%
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,,,,,,,11,#DIV/0!
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,,,,,,,12,#DIV/0!
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,,,,,,,13,#DIV/0!
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,,,,,,,14,#DIV/0!
40,2,FTT,21025 + 21031,21031,Recreation Management & Administration,24,,,,,,,15,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,7,"$11,574","$13,680","$42,723","$25,245",5,1,71.43%
40,2,FTT,21041,21041,Social Work,7,7,,,,,4,2,57.14%
40,2,FTT,21041,21041,Social Work,7,7,,,,,4,3,57.14%
40,2,FTT,21041,21041,Social Work,7,6,,,,,4,4,66.67%
40,2,FTT,21041,21041,Social Work,7,5,,,,,3,5,60.00%
40,2,FTT,21041,21041,Social Work,7,5,,,,,3,6,60.00%
40,2,FTT,21041,21041,Social Work,7,5,,,,,2,7,40.00%
40,2,FTT,21041,21041,Social Work,7,3,,,,,1,8,33.33%
40,2,FTT,21041,21041,Social Work,7,1,,,,,1,9,100.00%
40,2,FTT,21041,21041,Social Work,7,,,,,,,10,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,,,,,,,11,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,,,,,,,12,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,,,,,,,13,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,,,,,,,14,#DIV/0!
40,2,FTT,21041,21041,Social Work,7,,,,,,,15,#DIV/0!
40,2,FTT,21051,21051,Criminal Justice,73,73,"$15,426","$29,291","$54,308","$36,715",54,1,73.97%
40,2,FTT,21051,21051,Criminal Justice,73,69,"$17,849","$32,685","$70,527","$43,029",51,2,73.91%
40,2,FTT,21051,21051,Criminal Justice,73,64,"$13,558","$36,813","$63,260","$41,226",50,3,78.13%
40,2,FTT,21051,21051,Criminal Justice,73,56,"$15,254","$41,130","$66,364","$45,569",48,4,85.71%
40,2,FTT,21051,21051,Criminal Justice,73,46,"$22,462","$41,197","$85,598","$58,269",39,5,84.78%
40,2,FTT,21051,21051,Criminal Justice,73,37,"$26,222","$43,279","$98,075","$72,398",31,6,83.78%
40,2,FTT,21051,21051,Criminal Justice,73,30,"$23,072","$40,725","$93,665","$57,429",22,7,73.33%
40,2,FTT,21051,21051,Criminal Justice,73,20,"$35,942","$53,400","$95,637","$63,284",13,8,65.00%
40,2,FTT,21051,21051,Criminal Justice,73,9,"$48,425","$66,993","$75,558","$63,938",7,9,77.78%
40,2,FTT,21051,21051,Criminal Justice,73,4,,,,,2,10,50.00%
40,2,FTT,21051,21051,Criminal Justice,73,,,,,,,11,#DIV/0!
40,2,FTT,21051,21051,Criminal Justice,73,,,,,,,12,#DIV/0!
40,2,FTT,21051,21051,Criminal Justice,73,,,,,,,13,#DIV/0!
40,2,FTT,21051,21051,Criminal Justice,73,,,,,,,14,#DIV/0!
40,2,FTT,21051,21051,Criminal Justice,73,,,,,,,15,#DIV/0!
40,2,FTT,22021,22021,Anthropology,48,46,"$7,756","$14,477","$27,027","$22,328",36,1,78.26%
40,2,FTT,22021,22021,Anthropology,48,44,"$11,104","$17,764","$29,489","$23,676",34,2,77.27%
40,2,FTT,22021,22021,Anthropology,48,34,"$13,170","$21,798","$29,167","$21,874",22,3,64.71%
40,2,FTT,22021,22021,Anthropology,48,27,"$11,658","$27,939","$37,080","$25,562",16,4,59.26%
40,2,FTT,22021,22021,Anthropology,48,20,"$15,844","$21,764","$35,602","$25,545",12,5,60.00%
40,2,FTT,22021,22021,Anthropology,48,14,"$14,036","$28,006","$35,407","$27,852",8,6,57.14%
40,2,FTT,22021,22021,Anthropology,48,12,"$24,719","$29,306","$36,303","$28,563",6,7,50.00%
40,2,FTT,22021,22021,Anthropology,48,10,"$29,013","$29,467","$39,834","$30,541",5,8,50.00%
40,2,FTT,22021,22021,Anthropology,48,6,,,,,3,9,50.00%
40,2,FTT,22021,22021,Anthropology,48,2,,,,,,10,0.00%
40,2,FTT,22021,22021,Anthropology,48,,,,,,,11,#DIV/0!
40,2,FTT,22021,22021,Anthropology,48,,,,,,,12,#DIV/0!
40,2,FTT,22021,22021,Anthropology,48,,,,,,,13,#DIV/0!
40,2,FTT,22021,22021,Anthropology,48,,,,,,,14,#DIV/0!
40,2,FTT,22021,22021,Anthropology,48,,,,,,,15,#DIV/0!
40,2,FTT,22041,22041,Economics,49,46,"$12,920","$25,973","$44,687","$36,587",37,1,80.43%
40,2,FTT,22041,22041,Economics,49,39,"$20,062","$29,816","$60,876","$39,246",31,2,79.49%
40,2,FTT,22041,22041,Economics,49,33,"$12,237","$28,339","$55,106","$39,863",26,3,78.79%
40,2,FTT,22041,22041,Economics,49,29,"$9,039","$31,291","$47,708","$40,663",20,4,68.97%
40,2,FTT,22041,22041,Economics,49,26,"$33,489","$44,482","$94,527","$60,918",16,5,61.54%
40,2,FTT,22041,22041,Economics,49,20,"$33,297","$42,915","$58,786","$54,912",10,6,50.00%
40,2,FTT,22041,22041,Economics,49,14,"$27,380","$38,319","$48,193","$50,671",6,7,42.86%
40,2,FTT,22041,22041,Economics,49,8,,,,,4,8,50.00%
