Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,182,"$18,350","$35,169","$55,427","$39,312",127,4,69.78%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,174,"$19,794","$36,633","$57,010","$41,806",123,5,70.69%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,163,"$27,685","$41,175","$62,572","$48,932",114,6,69.94%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,155,"$28,584","$49,685","$74,289","$56,290",110,7,70.97%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,147,"$30,162","$52,965","$75,114","$56,499",105,8,71.43%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,139,"$29,373","$53,073","$78,970","$57,647",101,9,72.66%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,130,"$33,719","$59,396","$84,687","$65,922",87,10,66.92%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,119,"$32,196","$58,917","$83,310","$59,944",83,11,69.75%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,110,"$38,842","$64,413","$88,922","$66,467",73,12,66.36%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,92,"$31,852","$65,581","$88,069","$62,914",66,13,71.74%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,75,"$36,223","$69,642","$88,877","$64,137",53,14,70.67%
10,2,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,225,63,"$39,026","$75,047","$93,154","$69,801",43,15,68.25%
10,2,FTT,07021,07021,Information Systems,4,2,,,,,2,1,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,2,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,3,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,4,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,5,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,6,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,7,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,8,100.00%
10,2,FTT,07021,07021,Information Systems,4,1,,,,,1,9,100.00%
10,2,FTT,07021,07021,Information Systems,4,,,,,,,10,#DIV/0!
10,2,FTT,07021,07021,Information Systems,4,,,,,,,11,#DIV/0!
10,2,FTT,07021,07021,Information Systems,4,,,,,,,12,#DIV/0!
10,2,FTT,07021,07021,Information Systems,4,,,,,,,13,#DIV/0!
10,2,FTT,07021,07021,Information Systems,4,,,,,,,14,#DIV/0!
10,2,FTT,07021,07021,Information Systems,4,,,,,,,15,#DIV/0!
10,2,FTT,08351,08351,Kinesiology,153,151,"$10,119","$19,156","$28,756","$23,794",125,1,82.78%
10,2,FTT,08351,08351,Kinesiology,153,144,"$13,335","$23,809","$37,424","$28,641",124,2,86.11%
10,2,FTT,08351,08351,Kinesiology,153,136,"$19,682","$30,973","$43,566","$36,008",112,3,82.35%
10,2,FTT,08351,08351,Kinesiology,153,120,"$18,566","$35,234","$54,302","$38,324",98,4,81.67%
10,2,FTT,08351,08351,Kinesiology,153,103,"$19,565","$39,695","$60,893","$41,386",83,5,80.58%
10,2,FTT,08351,08351,Kinesiology,153,98,"$16,939","$41,220","$65,083","$43,163",81,6,82.65%
10,2,FTT,08351,08351,Kinesiology,153,93,"$19,674","$40,459","$65,761","$46,725",71,7,76.34%
10,2,FTT,08351,08351,Kinesiology,153,84,"$16,984","$43,522","$70,084","$47,605",64,8,76.19%
10,2,FTT,08351,08351,Kinesiology,153,77,"$24,624","$48,081","$68,406","$50,310",55,9,71.43%
10,2,FTT,08351,08351,Kinesiology,153,71,"$24,264","$44,135","$63,514","$47,683",51,10,71.83%
10,2,FTT,08351,08351,Kinesiology,153,66,"$15,654","$46,258","$72,608","$48,182",46,11,69.70%
10,2,FTT,08351,08351,Kinesiology,153,60,"$20,068","$52,557","$72,431","$53,593",39,12,65.00%
10,2,FTT,08351,08351,Kinesiology,153,53,"$14,262","$58,452","$80,493","$53,390",35,13,66.04%
10,2,FTT,08351,08351,Kinesiology,153,47,"$29,954","$62,477","$80,489","$60,730",28,14,59.57%
10,2,FTT,08351,08351,Kinesiology,153,35,"$10,906","$55,733","$79,971","$53,000",21,15,60.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,1,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,2,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,3,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,4,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,5,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,6,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,7,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,8,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,9,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,10,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,11,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,12,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,13,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,14,100.00%
10,2,FTT,09011 + 09012 + 09013,09013,Engineering,1,1,,,,,1,15,100.00%
10,2,FTT,09021,09021,Aerospace Engineering,58,55,"$9,864","$19,564","$28,325","$22,408",41,1,74.55%
10,2,FTT,09021,09021,Aerospace Engineering,58,54,"$8,283","$20,722","$31,376","$24,652",39,2,72.22%
10,2,FTT,09021,09021,Aerospace Engineering,58,54,"$8,834","$22,628","$36,560","$25,811",46,3,85.19%
10,2,FTT,09021,09021,Aerospace Engineering,58,52,"$10,923","$25,277","$39,566","$27,431",41,4,78.85%
10,2,FTT,09021,09021,Aerospace Engineering,58,49,"$12,000","$25,260","$34,818","$26,938",37,5,75.51%
10,2,FTT,09021,09021,Aerospace Engineering,58,44,"$12,289","$28,954","$38,517","$30,232",31,6,70.45%
10,2,FTT,09021,09021,Aerospace Engineering,58,38,"$14,834","$28,111","$42,659","$37,349",20,7,52.63%
10,2,FTT,09021,09021,Aerospace Engineering,58,32,"$12,664","$19,797","$34,615","$24,924",18,8,56.25%
10,2,FTT,09021,09021,Aerospace Engineering,58,27,"$13,137","$15,544","$38,684","$23,794",15,9,55.56%
10,2,FTT,09021,09021,Aerospace Engineering,58,24,"$9,285","$34,428","$40,519","$28,391",10,10,41.67%
10,2,FTT,09021,09021,Aerospace Engineering,58,19,"$11,674","$33,450","$54,812","$36,844",6,11,31.58%
10,2,FTT,09021,09021,Aerospace Engineering,58,16,"$14,729","$25,088","$52,290","$35,148",6,12,37.50%
10,2,FTT,09021,09021,Aerospace Engineering,58,13,,,,,4,13,30.77%
10,2,FTT,09021,09021,Aerospace Engineering,58,11,,,,,3,14,27.27%
10,2,FTT,09021,09021,Aerospace Engineering,58,9,,,,,3,15,33.33%
10,2,FTT,09061,09061,Chemical Engineering,37,36,"$18,941","$25,754","$39,137","$28,469",22,1,61.11%
10,2,FTT,09061,09061,Chemical Engineering,37,36,"$13,923","$27,461","$38,979","$31,072",25,2,69.44%
10,2,FTT,09061,09061,Chemical Engineering,37,35,"$9,346","$29,354","$43,688","$32,426",24,3,68.57%
10,2,FTT,09061,09061,Chemical Engineering,37,31,"$27,767","$39,230","$54,464","$40,568",20,4,64.52%
10,2,FTT,09061,09061,Chemical Engineering,37,29,"$25,486","$41,395","$58,811","$44,409",18,5,62.07%
10,2,FTT,09061,09061,Chemical Engineering,37,26,"$37,922","$52,158","$60,284","$59,452",14,6,53.85%
10,2,FTT,09061,09061,Chemical Engineering,37,26,"$28,982","$52,591","$62,741","$48,872",15,7,57.69%
10,2,FTT,09061,09061,Chemical Engineering,37,25,"$27,746","$53,519","$69,592","$50,179",16,8,64.00%
10,2,FTT,09061,09061,Chemical Engineering,37,20,"$29,266","$59,284","$66,724","$53,580",12,9,60.00%
10,2,FTT,09061,09061,Chemical Engineering,37,19,"$33,018","$60,685","$63,677","$59,152",10,10,52.63%
10,2,FTT,09061,09061,Chemical Engineering,37,19,"$30,026","$51,590","$60,728","$53,999",11,11,57.89%
10,2,FTT,09061,09061,Chemical Engineering,37,17,"$27,348","$53,616","$70,579","$53,020",10,12,58.82%
10,2,FTT,09061,09061,Chemical Engineering,37,15,"$18,130","$52,046","$63,620","$51,966",10,13,66.67%
10,2,FTT,09061,09061,Chemical Engineering,37,14,"$17,501","$60,358","$76,477","$60,470",9,14,64.29%
10,2,FTT,09061,09061,Chemical Engineering,37,13,"$30,021","$56,587","$84,083","$58,791",9,15,69.23%
10,2,FTT,09081,09081,Civil Engineering,201,198,"$10,965","$23,036","$41,870","$29,705",160,1,80.81%
10,2,FTT,09081,09081,Civil Engineering,201,195,"$15,561","$31,668","$51,094","$36,074",145,2,74.36%
10,2,FTT,09081,09081,Civil Engineering,201,192,"$17,719","$35,808","$58,020","$40,570",142,3,73.96%
10,2,FTT,09081,09081,Civil Engineering,201,179,"$21,903","$46,617","$72,692","$47,285",129,4,72.07%
10,2,FTT,09081,09081,Civil Engineering,201,163,"$27,912","$43,525","$76,525","$49,848",118,5,72.39%
10,2,FTT,09081,09081,Civil Engineering,201,151,"$29,333","$50,834","$76,195","$54,731",111,6,73.51%
10,2,FTT,09081,09081,Civil Engineering,201,136,"$28,750","$55,297","$80,397","$58,105",102,7,75.00%
10,2,FTT,09081,09081,Civil Engineering,201,108,"$28,612","$54,807","$81,321","$58,204",79,8,73.15%
10,2,FTT,09081,09081,Civil Engineering,201,90,"$36,242","$57,979","$81,564","$61,551",68,9,75.56%
10,2,FTT,09081,09081,Civil Engineering,201,78,"$41,562","$67,200","$90,169","$69,693",54,10,69.23%
10,2,FTT,09081,09081,Civil Engineering,201,70,"$53,320","$70,290","$99,110","$78,248",46,11,65.71%
10,2,FTT,09081,09081,Civil Engineering,201,58,"$24,937","$67,083","$99,375","$70,488",37,12,63.79%
10,2,FTT,09081,09081,Civil Engineering,201,53,"$46,777","$76,424","$111,261","$76,602",33,13,62.26%
10,2,FTT,09081,09081,Civil Engineering,201,44,"$45,062","$68,158","$105,122","$73,366",30,14,68.18%
10,2,FTT,09081,09081,Civil Engineering,201,34,"$27,508","$57,515","$106,119","$64,088",24,15,70.59%
10,2,FTT,09091,09091,Electrical Engineering,208,208,"$12,240","$25,048","$50,337","$34,508",164,1,78.85%
10,2,FTT,09091,09091,Electrical Engineering,208,207,"$13,830","$31,555","$54,912","$38,726",162,2,78.26%
10,2,FTT,09091,09091,Electrical Engineering,208,200,"$20,668","$40,806","$65,492","$46,841",150,3,75.00%
10,2,FTT,09091,09091,Electrical Engineering,208,197,"$24,743","$47,065","$69,090","$50,324",151,4,76.65%
10,2,FTT,09091,09091,Electrical Engineering,208,193,"$26,224","$47,056","$75,229","$53,531",150,5,77.72%
10,2,FTT,09091,09091,Electrical Engineering,208,187,"$27,942","$51,684","$79,731","$55,545",145,6,77.54%
10,2,FTT,09091,09091,Electrical Engineering,208,177,"$29,591","$53,598","$83,912","$59,466",131,7,74.01%
10,2,FTT,09091,09091,Electrical Engineering,208,164,"$34,438","$54,458","$84,855","$60,961",118,8,71.95%
10,2,FTT,09091,09091,Electrical Engineering,208,147,"$33,934","$59,024","$86,231","$64,257",107,9,72.79%
10,2,FTT,09091,09091,Electrical Engineering,208,133,"$37,705","$63,284","$94,943","$66,765",95,10,71.43%
10,2,FTT,09091,09091,Electrical Engineering,208,124,"$39,206","$62,512","$84,983","$68,306",85,11,68.55%
10,2,FTT,09091,09091,Electrical Engineering,208,111,"$42,503","$67,029","$89,152","$74,481",73,12,65.77%
10,2,FTT,09091,09091,Electrical Engineering,208,101,"$37,188","$58,155","$97,684","$70,064",67,13,66.34%
10,2,FTT,09091,09091,Electrical Engineering,208,83,"$38,810","$56,595","$79,849","$66,227",56,14,67.47%
10,2,FTT,09091,09091,Electrical Engineering,208,62,"$39,513","$54,864","$83,102","$67,273",44,15,70.97%
10,2,FTT,09094,09094,Computer Engineering,29,27,"$9,996","$19,726","$34,334","$25,457",21,1,77.78%
10,2,FTT,09094,09094,Computer Engineering,29,26,"$17,807","$37,258","$46,498","$35,644",17,2,65.38%
10,2,FTT,09094,09094,Computer Engineering,29,25,"$14,919","$45,369","$54,283","$44,318",13,3,52.00%
10,2,FTT,09094,09094,Computer Engineering,29,25,"$13,621","$41,887","$52,279","$41,855",13,4,52.00%
10,2,FTT,09094,09094,Computer Engineering,29,20,"$19,402","$35,788","$44,651","$32,642",12,5,60.00%
10,2,FTT,09094,09094,Computer Engineering,29,17,"$21,895","$36,905","$57,444","$40,173",14,6,82.35%
10,2,FTT,09094,09094,Computer Engineering,29,16,"$33,898","$45,077","$66,449","$51,290",10,7,62.50%
10,2,FTT,09094,09094,Computer Engineering,29,12,"$43,809","$57,239","$67,003","$72,056",6,8,50.00%
10,2,FTT,09094,09094,Computer Engineering,29,9,,,,,4,9,44.44%
10,2,FTT,09094,09094,Computer Engineering,29,4,,,,,2,10,50.00%
10,2,FTT,09094,09094,Computer Engineering,29,3,,,,,1,11,33.33%
10,2,FTT,09094,09094,Computer Engineering,29,,,,,,,12,#DIV/0!
10,2,FTT,09094,09094,Computer Engineering,29,,,,,,,13,#DIV/0!
10,2,FTT,09094,09094,Computer Engineering,29,,,,,,,14,#DIV/0!
10,2,FTT,09094,09094,Computer Engineering,29,,,,,,,15,#DIV/0!
10,2,FTT,09101,09101,Mechanical Engineering,241,237,"$8,662","$20,787","$37,487","$26,963",195,1,82.28%
10,2,FTT,09101,09101,Mechanical Engineering,241,232,"$13,263","$28,888","$49,409","$33,515",180,2,77.59%
10,2,FTT,09101,09101,Mechanical Engineering,241,223,"$15,125","$31,026","$53,953","$36,746",173,3,77.58%
10,2,FTT,09101,09101,Mechanical Engineering,241,215,"$18,309","$34,385","$55,818","$39,827",165,4,76.74%
10,2,FTT,09101,09101,Mechanical Engineering,241,206,"$19,287","$43,344","$63,587","$44,433",154,5,74.76%
10,2,FTT,09101,09101,Mechanical Engineering,241,192,"$22,502","$43,657","$67,873","$48,384",140,6,72.92%
10,2,FTT,09101,09101,Mechanical Engineering,241,167,"$20,378","$50,942","$70,767","$51,162",124,7,74.25%
10,2,FTT,09101,09101,Mechanical Engineering,241,147,"$28,120","$55,920","$81,981","$60,263",101,8,68.71%
10,2,FTT,09101,09101,Mechanical Engineering,241,130,"$26,499","$56,188","$83,156","$58,066",89,9,68.46%
10,2,FTT,09101,09101,Mechanical Engineering,241,113,"$33,069","$51,374","$85,415","$58,236",78,10,69.03%
10,2,FTT,09101,09101,Mechanical Engineering,241,95,"$34,173","$52,661","$83,974","$61,762",69,11,72.63%
10,2,FTT,09101,09101,Mechanical Engineering,241,86,"$34,855","$58,597","$84,981","$63,128",62,12,72.09%
10,2,FTT,09101,09101,Mechanical Engineering,241,74,"$37,350","$61,784","$90,957","$65,517",51,13,68.92%
10,2,FTT,09101,09101,Mechanical Engineering,241,63,"$39,643","$71,868","$97,718","$72,959",44,14,69.84%
10,2,FTT,09101,09101,Mechanical Engineering,241,47,"$44,293","$71,240","$90,149","$70,284",32,15,68.09%
10,2,FTT,09131,09131,Industrial Engineering,34,33,"$9,480","$29,583","$42,112","$30,748",27,1,81.82%
10,2,FTT,09131,09131,Industrial Engineering,34,32,"$10,716","$29,749","$39,258","$30,158",25,2,78.13%
10,2,FTT,09131,09131,Industrial Engineering,34,24,"$9,365","$31,985","$53,986","$40,383",15,3,62.50%
10,2,FTT,09131,09131,Industrial Engineering,34,20,"$15,491","$47,881","$74,100","$51,993",11,4,55.00%
10,2,FTT,09131,09131,Industrial Engineering,34,17,"$6,113","$31,377","$68,551","$40,266",12,5,70.59%
10,2,FTT,09131,09131,Industrial Engineering,34,17,"$28,800","$47,534","$73,286","$54,480",9,6,52.94%
10,2,FTT,09131,09131,Industrial Engineering,34,13,"$33,735","$47,431","$89,068","$54,910",7,7,53.85%
10,2,FTT,09131,09131,Industrial Engineering,34,13,"$21,444","$52,918","$90,934","$55,159",8,8,61.54%
10,2,FTT,09131,09131,Industrial Engineering,34,11,"$32,188","$61,036","$92,784","$62,978",7,9,63.64%
10,2,FTT,09131,09131,Industrial Engineering,34,9,"$34,382","$51,747","$66,068","$53,966",6,10,66.67%
10,2,FTT,09131,09131,Industrial Engineering,34,9,"$22,311","$30,388","$72,060","$44,747",5,11,55.56%
10,2,FTT,09131,09131,Industrial Engineering,34,9,"$32,105","$69,429","$69,640","$54,919",5,12,55.56%
10,2,FTT,09131,09131,Industrial Engineering,34,7,,,,,4,13,57.14%
10,2,FTT,09131,09131,Industrial Engineering,34,5,,,,,4,14,80.00%
10,2,FTT,09131,09131,Industrial Engineering,34,5,,,,,4,15,80.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,29,"$11,180","$22,773","$43,267","$36,710",19,1,65.52%
10,2,FTT,09134,09134,Manufacturing Engineering,32,24,"$17,817","$29,603","$62,125","$43,296",16,2,66.67%
10,2,FTT,09134,09134,Manufacturing Engineering,32,18,"$22,369","$36,966","$64,956","$48,191",10,3,55.56%
10,2,FTT,09134,09134,Manufacturing Engineering,32,17,"$24,926","$34,251","$41,583","$49,036",9,4,52.94%
10,2,FTT,09134,09134,Manufacturing Engineering,32,15,"$16,813","$35,639","$79,298","$55,296",8,5,53.33%
10,2,FTT,09134,09134,Manufacturing Engineering,32,14,"$14,901","$35,671","$87,581","$55,717",7,6,50.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,13,"$28,119","$34,423","$85,545","$57,991",7,7,53.85%
10,2,FTT,09134,09134,Manufacturing Engineering,32,13,"$10,673","$37,824","$66,919","$51,730",8,8,61.54%
10,2,FTT,09134,09134,Manufacturing Engineering,32,12,"$22,986","$39,398","$86,473","$74,431",6,9,50.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,12,"$4,383","$47,685","$70,317","$58,918",6,10,50.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,12,"$18,828","$29,596","$65,858","$50,987",6,11,50.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,9,,,,,4,12,44.44%
10,2,FTT,09134,09134,Manufacturing Engineering,32,6,,,,,2,13,33.33%
10,2,FTT,09134,09134,Manufacturing Engineering,32,6,,,,,,14,0.00%
10,2,FTT,09134,09134,Manufacturing Engineering,32,6,,,,,1,15,16.67%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$21,361","$28,371","$38,178","$34,961",6,1,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$23,626","$28,714","$62,823","$50,370",6,2,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$7,034","$18,019","$70,489","$43,646",6,3,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$7,722","$24,817","$68,642","$40,864",6,4,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$25,851","$40,326","$70,569","$51,392",6,5,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$5,452","$28,319","$76,222","$46,163",6,6,75.00%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$25,080","$31,985","$76,720","$48,468",5,7,62.50%
10,2,FTT,09151,09151,Materials Engineering,8,8,"$39,553","$47,526","$69,901","$52,323",5,8,62.50%
10,2,FTT,09151,09151,Materials Engineering,8,7,,,,,4,9,57.14%
10,2,FTT,09151,09151,Materials Engineering,8,7,,,,,4,10,57.14%
10,2,FTT,09151,09151,Materials Engineering,8,7,,,,,4,11,57.14%
10,2,FTT,09151,09151,Materials Engineering,8,6,,,,,3,12,50.00%
10,2,FTT,09151,09151,Materials Engineering,8,5,,,,,2,13,40.00%
10,2,FTT,09151,09151,Materials Engineering,8,4,,,,,1,14,25.00%
10,2,FTT,09151,09151,Materials Engineering,8,3,,,,,1,15,33.33%
10,2,FTT,09251,09251,Engineering Technology,49,46,"$14,874","$31,517","$49,088","$36,092",39,1,84.78%
10,2,FTT,09251,09251,Engineering Technology,49,43,"$24,375","$39,502","$61,213","$43,542",36,2,83.72%
10,2,FTT,09251,09251,Engineering Technology,49,37,"$28,478","$51,928","$66,478","$49,011",31,3,83.78%
10,2,FTT,09251,09251,Engineering Technology,49,34,"$30,181","$55,808","$70,498","$53,912",30,4,88.24%
10,2,FTT,09251,09251,Engineering Technology,49,33,"$43,010","$60,019","$78,304","$61,866",28,5,84.85%
10,2,FTT,09251,09251,Engineering Technology,49,30,"$38,034","$62,198","$70,756","$62,719",25,6,83.33%
10,2,FTT,09251,09251,Engineering Technology,49,27,"$44,473","$61,566","$87,803","$64,761",22,7,81.48%
10,2,FTT,09251,09251,Engineering Technology,49,24,"$48,222","$64,138","$90,962","$70,312",20,8,83.33%
10,2,FTT,09251,09251,Engineering Technology,49,19,"$49,334","$72,425","$99,331","$74,516",17,9,89.47%
10,2,FTT,09251,09251,Engineering Technology,49,19,"$44,824","$71,744","$102,324","$77,252",15,10,78.95%
10,2,FTT,09251,09251,Engineering Technology,49,17,"$45,293","$77,414","$107,530","$78,125",14,11,82.35%
10,2,FTT,09251,09251,Engineering Technology,49,15,"$52,202","$65,621","$108,072","$79,939",13,12,86.67%
10,2,FTT,09251,09251,Engineering Technology,49,12,"$53,519","$88,377","$112,126","$82,414",10,13,83.33%
10,2,FTT,09251,09251,Engineering Technology,49,10,"$50,536","$84,858","$101,451","$78,092",8,14,80.00%
10,2,FTT,09251,09251,Engineering Technology,49,9,"$49,960","$93,590","$108,028","$80,397",7,15,77.78%
10,2,FTT,09254,09254,Construction Engineering Technology,84,81,"$16,939","$37,932","$67,177","$43,069",58,1,71.60%
10,2,FTT,09254,09254,Construction Engineering Technology,84,79,"$22,145","$40,206","$75,191","$46,787",62,2,78.48%
10,2,FTT,09254,09254,Construction Engineering Technology,84,73,"$25,618","$46,198","$83,358","$54,119",54,3,73.97%
10,2,FTT,09254,09254,Construction Engineering Technology,84,72,"$31,283","$48,514","$79,684","$54,413",58,4,80.56%
10,2,FTT,09254,09254,Construction Engineering Technology,84,64,"$33,130","$56,676","$86,482","$57,870",47,5,73.44%
10,2,FTT,09254,09254,Construction Engineering Technology,84,60,"$18,540","$54,429","$99,697","$60,789",43,6,71.67%
10,2,FTT,09254,09254,Construction Engineering Technology,84,58,"$37,419","$64,488","$102,285","$65,018",40,7,68.97%
10,2,FTT,09254,09254,Construction Engineering Technology,84,46,"$45,170","$80,030","$99,355","$73,199",33,8,71.74%
10,2,FTT,09254,09254,Construction Engineering Technology,84,43,"$44,858","$93,393","$102,791","$80,420",26,9,60.47%
10,2,FTT,09254,09254,Construction Engineering Technology,84,32,"$50,246","$97,515","$111,493","$80,126",18,10,56.25%
10,2,FTT,09254,09254,Construction Engineering Technology,84,29,"$18,935","$82,017","$103,637","$72,479",17,11,58.62%
10,2,FTT,09254,09254,Construction Engineering Technology,84,25,"$10,284","$78,180","$102,184","$68,530",16,12,64.00%
10,2,FTT,09254,09254,Construction Engineering Technology,84,19,"$78,732","$96,950","$107,781","$93,159",10,13,52.63%
10,2,FTT,09254,09254,Construction Engineering Technology,84,14,"$84,362","$111,197","$136,493","$106,954",7,14,50.00%
10,2,FTT,09254,09254,Construction Engineering Technology,84,10,"$83,376","$101,795","$126,924","$95,684",5,15,50.00%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,79,"$11,962","$26,086","$47,042","$32,127",61,1,77.22%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,76,"$14,857","$30,896","$49,931","$37,067",62,2,81.58%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,75,"$14,181","$34,902","$53,465","$40,911",61,3,81.33%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,69,"$12,624","$34,067","$60,044","$40,411",55,4,79.71%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,66,"$23,960","$37,852","$64,751","$46,264",49,5,74.24%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,62,"$28,478","$47,761","$71,282","$52,236",46,6,74.19%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,61,"$28,391","$48,261","$77,329","$54,203",44,7,72.13%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,57,"$34,782","$51,346","$81,313","$58,102",42,8,73.68%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,57,"$32,797","$56,257","$86,269","$62,223",40,9,70.18%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,56,"$32,766","$55,416","$85,505","$64,272",37,10,66.07%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,50,"$33,759","$58,942","$90,366","$61,539",36,11,72.00%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,41,"$33,318","$60,796","$95,214","$63,919",27,12,65.85%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,35,"$38,103","$58,603","$98,931","$64,145",24,13,68.57%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,33,"$49,775","$78,492","$96,529","$73,992",20,14,60.61%
10,2,FTT,09255,09255,Electronic Engineering Technology,81,26,"$37,847","$70,765","$100,261","$70,210",15,15,57.69%
10,2,FTT,10021 + 10022,10022,Art,86,85,"$16,240","$23,031","$32,450","$24,881",66,1,77.65%
10,2,FTT,10021 + 10022,10022,Art,86,84,"$18,859","$30,491","$40,157","$29,914",59,2,70.24%
10,2,FTT,10021 + 10022,10022,Art,86,78,"$15,250","$31,671","$39,756","$30,106",59,3,75.64%
10,2,FTT,10021 + 10022,10022,Art,86,74,"$21,701","$36,738","$43,758","$33,316",52,4,70.27%
10,2,FTT,10021 + 10022,10022,Art,86,73,"$24,021","$35,549","$41,888","$35,088",49,5,67.12%
10,2,FTT,10021 + 10022,10022,Art,86,72,"$10,943","$34,859","$46,285","$32,209",47,6,65.28%
10,2,FTT,10021 + 10022,10022,Art,86,67,"$29,236","$40,681","$50,628","$40,799",39,7,58.21%
10,2,FTT,10021 + 10022,10022,Art,86,67,"$15,680","$39,273","$53,264","$38,135",40,8,59.70%
10,2,FTT,10021 + 10022,10022,Art,86,62,"$26,046","$42,151","$55,900","$44,041",36,9,58.06%
10,2,FTT,10021 + 10022,10022,Art,86,59,"$22,111","$41,396","$61,937","$46,514",32,10,54.24%
10,2,FTT,10021 + 10022,10022,Art,86,57,"$23,596","$47,333","$59,349","$50,645",29,11,50.88%
10,2,FTT,10021 + 10022,10022,Art,86,50,"$20,697","$49,407","$60,565","$51,112",27,12,54.00%
10,2,FTT,10021 + 10022,10022,Art,86,40,"$13,016","$44,092","$59,354","$40,785",21,13,52.50%
10,2,FTT,10021 + 10022,10022,Art,86,32,"$5,332","$41,793","$58,927","$35,307",16,14,50.00%
10,2,FTT,10021 + 10022,10022,Art,86,26,"$6,974","$45,746","$66,869","$45,680",13,15,50.00%
10,2,FTT,10031,10031,Art History,1,1,,,,,1,1,100.00%
10,2,FTT,10031,10031,Art History,1,1,,,,,1,2,100.00%
10,2,FTT,10031,10031,Art History,1,,,,,,,3,#DIV/0!
10,2,FTT,10031,10031,Art History,1,,,,,,,4,#DIV/0!
10,2,FTT,10031,10031,Art History,1,,,,,,,5,#DIV/0!
