Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,NAICS,Industry of Employment,# of Students Found 5 Years After Exit,Median Annual Earnings 5 Years After Exit,Average Annual Earnings 5 Years After Exit
70,Northridge,2,FTF,8351,Kinesiology,42,Wholesale Trade,8,"$33,084","$31,327"
70,Northridge,2,FTF,8351,Kinesiology,44-45,Retail Trade,64,"$20,826","$24,488"
70,Northridge,2,FTF,8351,Kinesiology,48-49,Transportation & Warehousing,9,"$29,291","$30,566"
70,Northridge,2,FTF,8351,Kinesiology,51,Information,17,"$29,910","$35,875"
70,Northridge,2,FTF,8351,Kinesiology,52,Finance & Insurance,13,"$39,917","$36,527"
70,Northridge,2,FTF,8351,Kinesiology,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,8351,Kinesiology,54,"Professional, Scientific, & Technical Skills",17,"$23,492","$33,181"
70,Northridge,2,FTF,8351,Kinesiology,56,Admin & Support & Waste Mgmt & Remediation,20,"$25,578","$27,127"
70,Northridge,2,FTF,8351,Kinesiology,61,Educational Services,28,"$17,810","$22,489"
70,Northridge,2,FTF,8351,Kinesiology,62,Health Care & Social Assistance,52,"$25,501","$28,344"
70,Northridge,2,FTF,8351,Kinesiology,71,"Arts, Entertainment, & Recreation",9,"$20,280","$17,649"
70,Northridge,2,FTF,8351,Kinesiology,72,Accommodation & Food Services,44,"$20,631","$22,845"
70,Northridge,2,FTF,8351,Kinesiology,81,Other Services,15,"$16,082","$16,860"
70,Northridge,2,FTF,8351,Kinesiology,92,Government,14,"$33,440","$36,147"
70,Northridge,2,FTF,8351,Kinesiology,,Wages - No NAICS Code,21,"$7,966","$8,925"
70,Northridge,2,FTF,8375,Athletic Training,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,2,FTF,8375,Athletic Training,23,Construction,,,
70,Northridge,2,FTF,8375,Athletic Training,42,Wholesale Trade,,,
70,Northridge,2,FTF,8375,Athletic Training,44-45,Retail Trade,14,"$24,369","$22,857"
70,Northridge,2,FTF,8375,Athletic Training,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,8375,Athletic Training,52,Finance & Insurance,,,
70,Northridge,2,FTF,8375,Athletic Training,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,8375,Athletic Training,56,Admin & Support & Waste Mgmt & Remediation,5,"$25,284","$22,996"
70,Northridge,2,FTF,8375,Athletic Training,61,Educational Services,,,
70,Northridge,2,FTF,8375,Athletic Training,62,Health Care & Social Assistance,,,
70,Northridge,2,FTF,8375,Athletic Training,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,8375,Athletic Training,72,Accommodation & Food Services,9,"$20,756","$17,936"
70,Northridge,2,FTF,8375,Athletic Training,81,Other Services,,,
70,Northridge,2,FTF,8375,Athletic Training,92,Government,,,
70,Northridge,2,FTF,8375,Athletic Training,,Wages - No NAICS Code,8,"$4,535","$8,933"
70,Northridge,2,FTF,9011,Engineering,23,Construction,5,"$43,032","$57,461"
70,Northridge,2,FTF,9011,Engineering,31-33,Manufacturing,10,"$33,646","$36,631"
70,Northridge,2,FTF,9011,Engineering,42,Wholesale Trade,,,
70,Northridge,2,FTF,9011,Engineering,44-45,Retail Trade,28,"$30,141","$39,731"
70,Northridge,2,FTF,9011,Engineering,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,9011,Engineering,51,Information,8,"$51,377","$51,302"
70,Northridge,2,FTF,9011,Engineering,52,Finance & Insurance,10,"$43,101","$53,253"
70,Northridge,2,FTF,9011,Engineering,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,9011,Engineering,54,"Professional, Scientific, & Technical Skills",9,"$21,066","$22,784"
70,Northridge,2,FTF,9011,Engineering,56,Admin & Support & Waste Mgmt & Remediation,9,"$18,564","$19,773"
70,Northridge,2,FTF,9011,Engineering,61,Educational Services,,,
70,Northridge,2,FTF,9011,Engineering,62,Health Care & Social Assistance,7,"$51,220","$38,185"
70,Northridge,2,FTF,9011,Engineering,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,9011,Engineering,72,Accommodation & Food Services,11,"$18,307","$26,999"
70,Northridge,2,FTF,9011,Engineering,81,Other Services,,,
70,Northridge,2,FTF,9011,Engineering,92,Government,,,
70,Northridge,2,FTF,9011,Engineering,,Wages - No NAICS Code,10,"$2,977","$9,506"
70,Northridge,2,FTF,9081,Civil Engineering,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,2,FTF,9081,Civil Engineering,21,Mining,,,
70,Northridge,2,FTF,9081,Civil Engineering,22,Utilities,,,
70,Northridge,2,FTF,9081,Civil Engineering,23,Construction,7,"$39,031","$39,600"
70,Northridge,2,FTF,9081,Civil Engineering,31-33,Manufacturing,7,"$31,823","$32,131"
70,Northridge,2,FTF,9081,Civil Engineering,42,Wholesale Trade,,,
70,Northridge,2,FTF,9081,Civil Engineering,44-45,Retail Trade,15,"$19,961","$23,319"
70,Northridge,2,FTF,9081,Civil Engineering,48-49,Transportation & Warehousing,5,"$16,538","$20,249"
70,Northridge,2,FTF,9081,Civil Engineering,51,Information,,,
70,Northridge,2,FTF,9081,Civil Engineering,52,Finance & Insurance,9,"$41,097","$39,031"
70,Northridge,2,FTF,9081,Civil Engineering,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,9081,Civil Engineering,54,"Professional, Scientific, & Technical Skills",5,"$48,874","$52,233"
70,Northridge,2,FTF,9081,Civil Engineering,55,Management of Companies & Enterprises,,,
70,Northridge,2,FTF,9081,Civil Engineering,56,Admin & Support & Waste Mgmt & Remediation,10,"$21,847","$25,019"
70,Northridge,2,FTF,9081,Civil Engineering,61,Educational Services,,,
70,Northridge,2,FTF,9081,Civil Engineering,62,Health Care & Social Assistance,6,"$31,765","$35,215"
70,Northridge,2,FTF,9081,Civil Engineering,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,9081,Civil Engineering,72,Accommodation & Food Services,18,"$22,071","$24,473"
70,Northridge,2,FTF,9081,Civil Engineering,81,Other Services,,,
70,Northridge,2,FTF,9081,Civil Engineering,92,Government,,,
70,Northridge,2,FTF,9081,Civil Engineering,,Wages - No NAICS Code,11,"$5,180","$10,812"
70,Northridge,2,FTF,9091,Electrical Engineering,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,2,FTF,9091,Electrical Engineering,23,Construction,8,"$31,356","$39,624"
70,Northridge,2,FTF,9091,Electrical Engineering,31-33,Manufacturing,14,"$41,522","$48,480"
70,Northridge,2,FTF,9091,Electrical Engineering,42,Wholesale Trade,6,"$40,327","$39,769"
70,Northridge,2,FTF,9091,Electrical Engineering,44-45,Retail Trade,28,"$26,274","$30,710"
70,Northridge,2,FTF,9091,Electrical Engineering,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,9091,Electrical Engineering,51,Information,9,"$30,606","$37,424"
70,Northridge,2,FTF,9091,Electrical Engineering,52,Finance & Insurance,12,"$39,359","$43,055"
70,Northridge,2,FTF,9091,Electrical Engineering,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,9091,Electrical Engineering,54,"Professional, Scientific, & Technical Skills",8,"$36,074","$40,427"
70,Northridge,2,FTF,9091,Electrical Engineering,56,Admin & Support & Waste Mgmt & Remediation,17,"$29,957","$26,250"
70,Northridge,2,FTF,9091,Electrical Engineering,61,Educational Services,8,"$25,347","$25,620"
70,Northridge,2,FTF,9091,Electrical Engineering,62,Health Care & Social Assistance,7,"$29,521","$39,572"
70,Northridge,2,FTF,9091,Electrical Engineering,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,9091,Electrical Engineering,72,Accommodation & Food Services,9,"$15,067","$23,602"
70,Northridge,2,FTF,9091,Electrical Engineering,81,Other Services,,,
70,Northridge,2,FTF,9091,Electrical Engineering,92,Government,,,
70,Northridge,2,FTF,9091,Electrical Engineering,,Wages - No NAICS Code,7,"$6,908","$12,752"
70,Northridge,2,FTF,9094,Computer Engineering,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,2,FTF,9094,Computer Engineering,22,Utilities,,,
70,Northridge,2,FTF,9094,Computer Engineering,23,Construction,,,
70,Northridge,2,FTF,9094,Computer Engineering,31-33,Manufacturing,10,"$42,594","$42,894"
70,Northridge,2,FTF,9094,Computer Engineering,42,Wholesale Trade,,,
70,Northridge,2,FTF,9094,Computer Engineering,44-45,Retail Trade,33,"$18,918","$25,246"
70,Northridge,2,FTF,9094,Computer Engineering,48-49,Transportation & Warehousing,5,"$21,097","$22,823"
70,Northridge,2,FTF,9094,Computer Engineering,51,Information,5,"$55,812","$52,049"
70,Northridge,2,FTF,9094,Computer Engineering,52,Finance & Insurance,6,"$39,847","$41,327"
70,Northridge,2,FTF,9094,Computer Engineering,54,"Professional, Scientific, & Technical Skills",9,"$33,295","$36,714"
70,Northridge,2,FTF,9094,Computer Engineering,56,Admin & Support & Waste Mgmt & Remediation,16,"$34,734","$34,864"
70,Northridge,2,FTF,9094,Computer Engineering,61,Educational Services,7,"$13,114","$25,105"
70,Northridge,2,FTF,9094,Computer Engineering,62,Health Care & Social Assistance,18,"$22,386","$37,706"
70,Northridge,2,FTF,9094,Computer Engineering,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,9094,Computer Engineering,72,Accommodation & Food Services,11,"$12,586","$17,708"
70,Northridge,2,FTF,9094,Computer Engineering,81,Other Services,5,"$27,759","$26,146"
70,Northridge,2,FTF,9094,Computer Engineering,99,Non-Classified,,,
70,Northridge,2,FTF,9094,Computer Engineering,92,Government,,,
70,Northridge,2,FTF,9094,Computer Engineering,,Wages - No NAICS Code,10,"$3,321","$7,243"
70,Northridge,2,FTF,9101,Mechanical Engineering,22,Utilities,,,
70,Northridge,2,FTF,9101,Mechanical Engineering,23,Construction,5,"$52,453","$48,512"
70,Northridge,2,FTF,9101,Mechanical Engineering,31-33,Manufacturing,18,"$40,960","$42,965"
70,Northridge,2,FTF,9101,Mechanical Engineering,42,Wholesale Trade,8,"$31,103","$30,856"
70,Northridge,2,FTF,9101,Mechanical Engineering,44-45,Retail Trade,38,"$24,553","$23,656"
70,Northridge,2,FTF,9101,Mechanical Engineering,48-49,Transportation & Warehousing,5,"$32,689","$30,687"
70,Northridge,2,FTF,9101,Mechanical Engineering,51,Information,7,"$58,316","$50,993"
70,Northridge,2,FTF,9101,Mechanical Engineering,52,Finance & Insurance,8,"$30,931","$37,983"
70,Northridge,2,FTF,9101,Mechanical Engineering,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,9101,Mechanical Engineering,54,"Professional, Scientific, & Technical Skills",7,"$21,947","$23,725"
70,Northridge,2,FTF,9101,Mechanical Engineering,56,Admin & Support & Waste Mgmt & Remediation,13,"$27,217","$25,841"
70,Northridge,2,FTF,9101,Mechanical Engineering,61,Educational Services,5,"$5,276","$20,828"
70,Northridge,2,FTF,9101,Mechanical Engineering,62,Health Care & Social Assistance,,,
70,Northridge,2,FTF,9101,Mechanical Engineering,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,9101,Mechanical Engineering,72,Accommodation & Food Services,24,"$13,702","$17,434"
70,Northridge,2,FTF,9101,Mechanical Engineering,81,Other Services,11,"$22,140","$29,765"
70,Northridge,2,FTF,9101,Mechanical Engineering,92,Government,8,"$25,842","$45,881"
70,Northridge,2,FTF,9101,Mechanical Engineering,,Wages - No NAICS Code,13,"$2,888","$6,582"
70,Northridge,2,FTF,9134,Manufacturing Engineering,22,Utilities,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,23,Construction,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,31-33,Manufacturing,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,44-45,Retail Trade,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,62,Health Care & Social Assistance,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,72,Accommodation & Food Services,,,
70,Northridge,2,FTF,9134,Manufacturing Engineering,92,Government,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,23,Construction,5,"$34,194","$41,573"
70,Northridge,2,FTF,9254,Construction Engineering Technology,31-33,Manufacturing,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,42,Wholesale Trade,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,44-45,Retail Trade,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,52,Finance & Insurance,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,72,Accommodation & Food Services,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,81,Other Services,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,92,Government,,,
70,Northridge,2,FTF,9254,Construction Engineering Technology,,Wages - No NAICS Code,,,
70,Northridge,2,FTF,10021,Art,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,2,FTF,10021,Art,22,Utilities,,,
70,Northridge,2,FTF,10021,Art,23,Construction,,,
70,Northridge,2,FTF,10021,Art,31-33,Manufacturing,16,"$31,202","$34,418"
70,Northridge,2,FTF,10021,Art,42,Wholesale Trade,8,"$31,536","$28,224"
70,Northridge,2,FTF,10021,Art,44-45,Retail Trade,47,"$21,729","$22,110"
70,Northridge,2,FTF,10021,Art,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,10021,Art,51,Information,16,"$49,114","$46,991"
70,Northridge,2,FTF,10021,Art,52,Finance & Insurance,13,"$36,143","$34,586"
70,Northridge,2,FTF,10021,Art,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,10021,Art,54,"Professional, Scientific, & Technical Skills",14,"$50,878","$47,498"
70,Northridge,2,FTF,10021,Art,55,Management of Companies & Enterprises,,,
70,Northridge,2,FTF,10021,Art,56,Admin & Support & Waste Mgmt & Remediation,20,"$14,557","$20,359"
70,Northridge,2,FTF,10021,Art,61,Educational Services,10,"$12,572","$17,617"
70,Northridge,2,FTF,10021,Art,62,Health Care & Social Assistance,17,"$28,171","$27,990"
70,Northridge,2,FTF,10021,Art,71,"Arts, Entertainment, & Recreation",6,"$16,453","$37,112"
70,Northridge,2,FTF,10021,Art,72,Accommodation & Food Services,19,"$18,002","$19,131"
70,Northridge,2,FTF,10021,Art,81,Other Services,6,"$18,653","$20,981"
70,Northridge,2,FTF,10021,Art,92,Government,5,"$47,686","$38,033"
70,Northridge,2,FTF,10021,Art,,Wages - No NAICS Code,19,"$6,430","$6,720"
70,Northridge,2,FTF,10031,Art History,31-33,Manufacturing,,,
70,Northridge,2,FTF,10031,Art History,44-45,Retail Trade,,,
70,Northridge,2,FTF,10031,Art History,52,Finance & Insurance,,,
70,Northridge,2,FTF,10031,Art History,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,10031,Art History,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,2,FTF,10031,Art History,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,2,FTF,10031,Art History,72,Accommodation & Food Services,,,
70,Northridge,2,FTF,10031,Art History,,Wages - No NAICS Code,,,
70,Northridge,2,FTF,10041,Music - Performance,23,Construction,5,"$13,223","$20,546"
70,Northridge,2,FTF,10041,Music - Performance,31-33,Manufacturing,8,"$27,509","$30,754"
70,Northridge,2,FTF,10041,Music - Performance,42,Wholesale Trade,,,
70,Northridge,2,FTF,10041,Music - Performance,44-45,Retail Trade,21,"$23,066","$26,820"
70,Northridge,2,FTF,10041,Music - Performance,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,10041,Music - Performance,51,Information,11,"$3,576","$16,384"
70,Northridge,2,FTF,10041,Music - Performance,52,Finance & Insurance,10,"$38,395","$36,896"
70,Northridge,2,FTF,10041,Music - Performance,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,10041,Music - Performance,54,"Professional, Scientific, & Technical Skills",5,"$8,094","$16,500"
70,Northridge,2,FTF,10041,Music - Performance,55,Management of Companies & Enterprises,,,
70,Northridge,2,FTF,10041,Music - Performance,56,Admin & Support & Waste Mgmt & Remediation,11,"$9,496","$15,538"
70,Northridge,2,FTF,10041,Music - Performance,61,Educational Services,,,
70,Northridge,2,FTF,10041,Music - Performance,62,Health Care & Social Assistance,9,"$19,469","$21,094"
70,Northridge,2,FTF,10041,Music - Performance,71,"Arts, Entertainment, & Recreation",10,"$6,372","$17,626"
70,Northridge,2,FTF,10041,Music - Performance,72,Accommodation & Food Services,22,"$12,104","$15,979"
70,Northridge,2,FTF,10041,Music - Performance,99,Non-Classified,,,
70,Northridge,2,FTF,10041,Music - Performance,92,Government,,,
70,Northridge,2,FTF,10041,Music - Performance,,Wages - No NAICS Code,9,"$3,389","$9,395"
70,Northridge,2,FTF,10051,Music,23,Construction,,,
70,Northridge,2,FTF,10051,Music,31-33,Manufacturing,8,"$36,491","$37,120"
70,Northridge,2,FTF,10051,Music,42,Wholesale Trade,,,
70,Northridge,2,FTF,10051,Music,44-45,Retail Trade,41,"$19,419","$23,731"
70,Northridge,2,FTF,10051,Music,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,10051,Music,51,Information,11,"$31,573","$33,719"
70,Northridge,2,FTF,10051,Music,52,Finance & Insurance,8,"$28,962","$25,471"
70,Northridge,2,FTF,10051,Music,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,10051,Music,54,"Professional, Scientific, & Technical Skills",13,"$21,609","$24,565"
70,Northridge,2,FTF,10051,Music,56,Admin & Support & Waste Mgmt & Remediation,11,"$29,443","$27,372"
70,Northridge,2,FTF,10051,Music,61,Educational Services,12,"$23,276","$24,234"
70,Northridge,2,FTF,10051,Music,62,Health Care & Social Assistance,9,"$25,035","$24,009"
70,Northridge,2,FTF,10051,Music,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,2,FTF,10051,Music,72,Accommodation & Food Services,19,"$15,439","$17,913"
70,Northridge,2,FTF,10051,Music,81,Other Services,5,"$24,069","$17,250"
70,Northridge,2,FTF,10051,Music,,Wages - No NAICS Code,7,"$1,720","$7,063"
70,Northridge,2,FTF,10071,Theatre Arts,31-33,Manufacturing,5,"$18,896","$20,219"
70,Northridge,2,FTF,10071,Theatre Arts,42,Wholesale Trade,5,"$14,568","$17,649"
70,Northridge,2,FTF,10071,Theatre Arts,44-45,Retail Trade,20,"$16,647","$19,652"
70,Northridge,2,FTF,10071,Theatre Arts,48-49,Transportation & Warehousing,,,
70,Northridge,2,FTF,10071,Theatre Arts,51,Information,23,"$19,941","$25,288"
70,Northridge,2,FTF,10071,Theatre Arts,52,Finance & Insurance,8,"$33,651","$33,312"
70,Northridge,2,FTF,10071,Theatre Arts,53,Real Estate & Rental & Leasing,,,
70,Northridge,2,FTF,10071,Theatre Arts,54,"Professional, Scientific, & Technical Skills",6,"$23,279","$25,177"
70,Northridge,2,FTF,10071,Theatre Arts,56,Admin & Support & Waste Mgmt & Remediation,12,"$23,033","$23,779"
70,Northridge,2,FTF,10071,Theatre Arts,61,Educational Services,8,"$13,553","$14,653"
70,Northridge,2,FTF,10071,Theatre Arts,62,Health Care & Social Assistance,11,"$16,594","$24,102"
70,Northridge,2,FTF,10071,Theatre Arts,71,"Arts, Entertainment, & Recreation",9,"$11,546","$51,070"
70,Northridge,2,FTF,10071,Theatre Arts,72,Accommodation & Food Services,29,"$19,040","$18,367"
70,Northridge,2,FTF,10071,Theatre Arts,81,Other Services,,,
70,Northridge,2,FTF,10071,Theatre Arts,99,Non-Classified,,,
70,Northridge,2,FTF,10071,Theatre Arts,92,Government,,,
70,Northridge,2,FTF,10071,Theatre Arts,,Wages - No NAICS Code,9,"$3,711","$7,796"
