guid,entry_status,major,in_school_earning,fin_aid_0,fin_aid_3000,fin_aid_10000,,,,,Fin Aid $0,"Fin Aid $3,000","Fin Aid $10,000"
cf993b71-d7a7-4876-b418-e8d99b42e16f,FTT,Linguistics,4500,5.567334324,7.2812183,13.38817644,,,,,0.05567334324,0.072812183,0.1338817644
5814921c-223e-4104-80b6-cfbcd9a8ff39,FTT,Linguistics,10500,9.383455538,12.18849544,30.01897658,,,,,0.09383455538,0.1218849544,0.3001897658
ce143cc6-1abb-40ab-903d-91d4490771e6,FTT,Management,0,6.701996804,8.473648421,13.77764011,,,,,0.06701996804,0.08473648421,0.1377764011
cd3a3fbc-fcd0-4732-91e4-9ec284cf6dc2,FTT,Management,4500,9.448053218,11.63501378,18.73352549,,,,,0.09448053218,0.1163501378,0.1873352549
3c69357f-8e87-4295-8824-b6f38374d7e5,FTT,Management,10500,14.25018395,17.47790899,29.19950275,,,,,0.1425018395,0.1747790899,0.2919950275
f89faf95-ab75-477f-8e38-013eef21d35e,FTT,Management Systems Analysis / Operations Research,0,3.020410995,4.052639873,6.645334227,,,,,0.03020410995,0.04052639873,0.06645334227
68dee795-b078-4976-a033-5fe5c0c0b39c,FTT,Management Systems Analysis / Operations Research,4500,4.582194427,5.679582633,8.550111321,,,,,0.04582194427,0.05679582633,0.08550111321
62548b73-b23e-4d4e-a762-167b2f9637de,FTT,Management Systems Analysis / Operations Research,10500,6.845367782,8.104445545,11.60470133,,,,,0.06845367782,0.08104445545,0.1160470133
1ac67756-93cb-4db7-b7b0-fe05f30e8f96,FTT,Manufacturing Engineering,0,22.09278514,26.21637223,39.12218134,,,,,0.2209278514,0.2621637223,0.3912218134
b79abf74-7572-4932-890c-494de775b19a,FTT,Manufacturing Engineering,4500,28.53043591,33.82058573,51.93161737,,,,,0.2853043591,0.3382058573,0.5193161737
fd9a6e3b-d509-41a6-91cc-202c1bc8d142,FTT,Manufacturing Engineering,10500,40.30784098,48.59732848,84.23984861,,,,,0.4030784098,0.4859732848,0.8423984861
ad5873ab-edd9-4c46-acec-ce04497adf34,FTT,Manufacturing Engineering Technology,0,11.40727539,14.0606194,21.41157564,,,,,0.1140727539,0.140606194,0.2141157564
283f3da3-9e51-4a48-b2bb-d828ae51f56b,FTT,Manufacturing Engineering Technology,4500,15.49531418,18.59152481,27.08049646,,,,,0.1549531418,0.1859152481,0.2708049646
63ad8fa1-0050-4f8a-a066-13ffc01374bd,FTT,Manufacturing Engineering Technology,10500,22.00275787,25.75060488,36.05255475,,,,,0.2200275787,0.2575060488,0.3605255475
11fcc0e8-9001-4f13-ab1d-ccf280fd380b,FTT,Marine Biology,0,5.714276054,7.442185447,13.03694241,,,,,0.05714276054,0.07442185447,0.1303694241
9f503c1e-db05-43de-903a-b3c8396d1aa2,FTT,Marine Biology,4500,8.411936412,10.66736673,19.66224788,,,,,0.08411936412,0.1066736673,0.1966224788
e394c0ac-1530-43bf-aa9f-017e71be263f,FTT,Marine Biology,10500,13.58886485,17.77124553,52.61685217,,,,,0.1358886485,0.1777124553,0.5261685217
66f2aa8d-fbdc-4493-97f1-6064c298a7d2,FTT,Marketing,0,7.831201286,9.893678976,16.33492103,,,,,0.07831201286,0.09893678976,0.1633492103
93763807-90e0-407f-b59e-2a87e4846dfa,FTT,Marketing,4500,11.04846865,13.68949865,22.62051347,,,,,0.1104846865,0.1368949865,0.2262051347
49ac218a-78a7-4fbd-8342-bdcb76c52fa7,FTT,Marketing,10500,16.92500257,21.00921461,36.5686177,,,,,0.1692500257,0.2100921461,0.365686177
87b022fd-55b6-458d-bad0-4c745049e4f6,FTT,Materials Engineering,0,22.95706722,27.64030767,40.51738902,,,,,0.2295706722,0.2764030767,0.4051738902
1aa189eb-f2a8-4cbb-ab4c-dff547342ba9,FTT,Materials Engineering,4500,30.13776481,35.5248082,51.14762346,,,,,0.3013776481,0.355248082,0.5114762346
b47851c1-c6da-4552-be9d-b958b85198f4,FTT,Materials Engineering,10500,41.58297303,48.55914026,70.93592235,,,,,0.4158297303,0.4855914026,0.7093592235
440d39a4-ef3e-4539-b9e9-48b888d6d96f,FTT,Mathematics,0,10.93245047,13.54323773,21.95046927,,,,,0.1093245047,0.1354323773,0.2195046927
a549fb54-e992-402e-b84e-db9786fbd6a0,FTT,Mathematics,4500,15.02498596,18.4571716,30.53804615,,,,,0.1502498596,0.184571716,0.3053804615
d7d113f3-77e6-470d-b964-d448d0e6f05c,FTT,Mathematics,10500,22.73771653,28.28776009,52.68450992,,,,,0.2273771653,0.2828776009,0.5268450992
57dc1cab-d659-40d0-848e-29ac6ab32262,FTT,Mechanical Engineering,0,16.54774397,19.64420218,29.02899227,,,,,0.1654774397,0.1964420218,0.2902899227
1c688bf7-07ad-4906-bd6e-c209354c9975,FTT,Mechanical Engineering,4500,21.36332459,25.23644377,37.77456687,,,,,0.2136332459,0.2523644377,0.3777456687
d59910c9-d314-4a19-bb02-996188e8ec7c,FTT,Mechanical Engineering,10500,29.86399567,35.55812238,56.89381554,,,,,0.2986399567,0.3555812238,0.5689381554
02d33548-a770-4d81-83ea-bb018ba2c544,FTT,Mechanical Engineering Technology,0,7.038567468,8.967071914,15.02559037,,,,,0.07038567468,0.08967071914,0.1502559037
850313f7-075e-4b13-9fa2-ffe939319ddc,FTT,Mechanical Engineering Technology,4500,10.04620849,12.52181471,21.13982804,,,,,0.1004620849,0.1252181471,0.2113982804
7e92477d-dfd5-4219-8df9-0c3be3bf6a94,FTT,Mechanical Engineering Technology,10500,15.58880025,19.54663689,35.72259892,,,,,0.1558880025,0.1954663689,0.3572259892
1bda7e58-38bf-4f4d-b7d6-8ad12f39be51,FTT,Medical Technology,0,17.76007998,20.9417544,30.58776284,,,,,0.1776007998,0.209417544,0.3058776284
32d55ca8-8969-42cf-bba5-8faf38a1f91d,FTT,Medical Technology,4500,22.70598249,26.68219537,39.69903507,,,,,0.2270598249,0.2668219537,0.3969903507
ca3a1913-9b8b-415f-8221-433da49f2b69,FTT,Medical Technology,10500,31.45039608,37.37152015,60.60744852,,,,,0.3145039608,0.3737152015,0.6060744852
f6c135a8-8c49-4948-beaa-fbe3466ec6e8,FTT,Mexican-American Studies,0,6.158700869,7.822653535,12.6611346,,,,,0.06158700869,0.07822653535,0.126611346
b562ca06-5095-4222-bce0-e079f96809df,FTT,Mexican-American Studies,4500,8.727655211,10.73215967,17.00731462,,,,,0.08727655211,0.1073215967,0.1700731462
4ab0d8b3-bac7-46e9-82ed-4fcbad0e0913,FTT,Mexican-American Studies,10500,13.08214977,15.91958913,25.84978252,,,,,0.1308214977,0.1591958913,0.2584978252
225ef636-7c19-453c-985d-e02067da7738,FTT,Microbiology,0,10.80632837,13.48451892,22.60330528,,,,,0.1080632837,0.1348451892,0.2260330528
8c45d7ac-9af1-422e-a75f-9a357c097de1,FTT,Microbiology,4500,15.03207943,18.70885298,32.95771076,,,,,0.1503207943,0.1870885298,0.3295771076
1d222df9-4026-4659-8bdc-32d91c83f2a7,FTT,Microbiology,10500,23.50433825,30.12647665,67.36117215,,,,,0.2350433825,0.3012647665,0.6736117215
65561628-743c-478d-a8bd-37e305c206ea,FTT,Multimedia,0,5.825782739,7.877097325,16.22485893,,,,,0.05825782739,0.07877097325,0.1622485893
3986e342-d424-4867-b9e0-fbce1f72bbf1,FTT,Multimedia,4500,9.100914519,12.24290291,34.61860081,,,,,0.09100914519,0.1224290291,0.3461860081
748de308-d16b-45ec-8f91-d3d6b33ebbb2,FTT,Multimedia,10500,17.29519652,28.01652639,244.6563246,,,,,0.1729519652,0.2801652639,2.446563246
cdfd2260-801b-4ae9-be24-1e554e1061b8,FTT,Music,0,8.653829405,11.40702145,22.27533473,,,,,0.08653829405,0.1140702145,0.2227533473
fe8103d8-3577-4a04-8685-0da447dfd8b6,FTT,Music,4500,13.07664573,17.32056851,37.82721405,,,,,0.1307664573,0.1732056851,0.3782721405
1920e045-4e49-42ac-ad85-60fd6e8e19bf,FTT,Music,10500,23.48978799,33.20904937,127.4788598,,,,,0.2348978799,0.3320904937,1.274788598
e568515f-4f63-4524-88a7-909b3e16993b,FTT,Music - Performance,0,NA,NA,NA,,,,,NA,NA,NA
af168789-7f82-4e50-b75d-b688e9dfc731,FTT,Music - Performance,4500,NA,NA,NA,,,,,NA,NA,NA
15128787-1ee0-4951-bb13-9cc30960c77e,FTT,Music - Performance,10500,NA,NA,NA,,,,,NA,NA,NA
a343b2fe-3077-4925-ac20-e8a634a57e95,FTT,Music Education,0,15.48991076,20.33696193,38.28969687,,,,,0.1548991076,0.2033696193,0.3828969687
830f1c65-2e3d-4a34-9365-a27ca477c7f6,FTT,Music Education,4500,23.26241735,30.4374052,60.90383469,,,,,0.2326241735,0.304374052,0.6090383469
d994d024-54ca-4660-842b-bcb899538c5c,FTT,Music Education,10500,40.14398395,54.37258804,180.3223486,,,,,0.4014398395,0.5437258804,1.803223486
680cca2e-b2b0-41fc-9da9-fb850f780a1a,FTT,Natural Science,0,19.68476505,27.20004432,60.86715083,,,,,0.1968476505,0.2720004432,0.6086715083
b665d7a3-c5cd-4ba5-bcc8-4ff8c15412f4,FTT,Natural Science,4500,31.99001857,44.69944704,148.0271291,,,,,0.3199001857,0.4469944704,1.480271291
3b4a4fce-6492-4116-ae68-b47d5ee1b4b1,FTT,Natural Science,10500,65.17578023,110.2897711,180,,,,,0.6517578023,1.102897711,1.8
4f88c2f8-8384-4ec4-896e-fb688a95132f,FTT,Nursing,0,4.749556051,5.838026476,8.521750474,,,,,0.04749556051,0.05838026476,0.08521750474
bcbd7a6b-495f-482f-bc1e-52d4f1606cd3,FTT,Nursing,4500,6.393168887,7.533361197,10.41492575,,,,,0.06393168887,0.07533361197,0.1041492575
76211a0e-09e2-45c9-9700-5eb87a4e7dda,FTT,Nursing,10500,8.72434146,9.979696612,13.24298823,,,,,0.0872434146,0.09979696612,0.1324298823
07807b2b-166d-4940-96c1-cc5558a79c42,FTT,Occupational Studies,0,6.644367921,8.298091365,12.93846323,,,,,0.06644367921,0.08298091365,0.1293846323
0d7e8d00-3aff-42ea-883c-dd46f908e616,FTT,Occupational Studies,4500,9.187439754,11.12483794,16.80550099,,,,,0.09187439754,0.1112483794,0.1680550099
c07e6190-11d8-41af-9333-29d32fd70e29,FTT,Occupational Studies,10500,13.32684336,15.86812644,23.64523522,,,,,0.1332684336,0.1586812644,0.2364523522
ea8c0700-bc77-4aa4-9389-21943109c876,FTT,Occupational Therapy,0,20.60140747,24.55853235,36.73533764,,,,,0.2060140747,0.2455853235,0.3673533764
2e7c9a41-e155-4fff-9f50-9c82d50c2728,FTT,Occupational Therapy,4500,26.76679358,31.77574727,48.4486059,,,,,0.2676679358,0.3177574727,0.484486059
7ab41f50-bd9c-4a48-9a66-01774b43f018,FTT,Occupational Therapy,10500,37.83583063,45.43768331,76.06857411,,,,,0.3783583063,0.4543768331,0.7606857411
4935b48b-b311-412c-afc8-945d7767094b,FTT,Performing Arts,0,4.146035526,5.438344666,8.986804028,,,,,0.04146035526,0.05438344666,0.08986804028
c89deae8-2056-48eb-8349-fcd18cff1d93,FTT,Performing Arts,4500,6.124023101,7.60425026,12.00822593,,,,,0.06124023101,0.0760425026,0.1200822593
eb7e54dd-e820-4a4f-b665-9bca25388a3c,FTT,Performing Arts,10500,9.284158747,11.25949162,18.17769118,,,,,0.09284158747,0.1125949162,0.1817769118
b675a320-4e4a-4df6-8cb8-fe1dd4760ef6,FTT,Philosophy,0,5.100928255,6.79035184,12.22626128,,,,,0.05100928255,0.0679035184,0.1222626128
15c6763c-5c09-4257-ac7c-77a7cc7572da,FTT,Philosophy,4500,7.736755492,9.932248539,18.4770098,,,,,0.07736755492,0.09932248539,0.184770098
3d9c9d24-3f29-4667-a849-d1310e237bb4,FTT,Philosophy,10500,12.75782008,16.72895985,41.55071036,,,,,0.1275782008,0.1672895985,0.4155071036
0dc26b3a-f69c-4ca4-9026-ea5a450ab834,FTT,Physics,0,11.00331242,13.51687603,21.61042134,,,,,0.1100331242,0.1351687603,0.2161042134
d3b87d6f-bb24-455b-9e55-351753220b22,FTT,Physics,4500,14.94182178,18.24338544,29.91640548,,,,,0.1494182178,0.1824338544,0.2991640548
d6e45624-7c7e-4866-8646-e44129e2b437,FTT,Physics,10500,22.37041632,27.73807564,51.00737728,,,,,0.2237041632,0.2773807564,0.5100737728
25039087-242d-43d9-874e-f5e6062b7376,FTT,Political Science,0,5.756006942,7.407202268,12.37206877,,,,,0.05756006942,0.07407202268,0.1237206877
d4d9c883-9981-4325-93dd-797b3f19244d,FTT,Political Science,4500,8.314368054,10.35506855,17.17896566,,,,,0.08314368054,0.1035506855,0.1717896566
4959c620-b0cd-463b-af03-ef4a61a76f49,FTT,Political Science,10500,12.82066239,15.93670935,28.45421063,,,,,0.1282066239,0.1593670935,0.2845421063
0dd2ba2b-87b7-4395-b1b2-972e7b758413,FTT,Production and Operations Management,0,12.36527966,15.21120559,23.88159379,,,,,0.1236527966,0.1521120559,0.2388159379
6a6ac700-93ff-4a7f-a0c4-0ae225a75ce0,FTT,Production and Operations Management,4500,16.8010156,20.38851587,31.73069603,,,,,0.168010156,0.2038851587,0.3173069603
1f4de59f-8464-448a-b7de-530088b15505,FTT,Production and Operations Management,10500,24.64521745,29.77629681,47.32862843,,,,,0.2464521745,0.2977629681,0.4732862843
a1dfdb17-8333-41b0-9a52-f8f6a1487842,FTT,Psychology,0,6.454557881,8.403204946,14.85577515,,,,,0.06454557881,0.08403204946,0.1485577515
3dc96715-2765-48b9-94b1-db9abc962bec,FTT,Psychology,4500,9.51063545,12.1130767,22.14891835,,,,,0.0951063545,0.121130767,0.2214891835
19be3763-3083-49c1-857d-45318ed0a74a,FTT,Psychology,10500,15.49057275,20.15977086,43.75083462,,,,,0.1549057275,0.2015977086,0.4375083462
4767260e-da0d-4481-acd2-affc6ca3968e,FTT,Public Administration,0,6.606903916,8.209283021,12.69940349,,,,,0.06606903916,0.08209283021,0.1269940349
63f6c7bd-baa3-4467-afdd-e6dbbd42bbe9,FTT,Public Administration,4500,9.069544856,10.94267686,16.4829562,,,,,0.09069544856,0.1094267686,0.164829562
da7b72e4-5b82-465b-811c-36e5ce97c833,FTT,Public Administration,10500,13.07656327,15.55883502,23.45902687,,,,,0.1307656327,0.1555883502,0.2345902687
08bf6e9e-404c-4d9c-bb68-24b1b7a4951f,FTT,Public Health,0,7.292206165,9.422061622,16.96598096,,,,,0.07292206165,0.09422061622,0.1696598096
938cec31-100c-4c89-8912-62418f07b2f5,FTT,Public Health,4500,10.65661497,13.64474657,27.24312577,,,,,0.1065661497,0.1364474657,0.2724312577
025fb121-6124-4bbb-a8a2-7e0bd1227c43,FTT,Public Health,10500,17.76643902,24.15912932,138.2422537,,,,,0.1776643902,0.2415912932,1.382422537
96599986-7f5d-4238-a85f-89f47512d2ee,FTT,Public Relations,0,6.572270439,8.46925329,14.6195863,,,,,0.06572270439,0.0846925329,0.146195863
9eeb7558-a8be-4a60-9f3a-61ee54607653,FTT,Public Relations,4500,9.53959542,12.0308824,21.34086378,,,,,0.0953959542,0.120308824,0.2134086378
cc7477b3-e662-4391-b37d-bc7419f22b7f,FTT,Public Relations,10500,15.21356545,19.52874297,39.90471468,,,,,0.1521356545,0.1952874297,0.3990471468
700d3a3c-33f4-4d84-a691-beb19c870b01,FTT,Radio/Television/Broadcast,0,7.2786088,9.491361057,17.33904806,,,,,0.072786088,0.09491361057,0.1733904806
014cb89a-c519-421d-ac07-bb38212b8eff,FTT,Radio/Television/Broadcast,4500,10.77993829,13.90282199,27.1334396,,,,,0.1077993829,0.1390282199,0.271334396
fb81609e-d235-4e21-8809-71b66d8f45b4,FTT,Radio/Television/Broadcast,10500,18.15484422,24.3734235,63.46601039,,,,,0.1815484422,0.243734235,0.6346601039
8a29110a-e788-4146-854f-428e3a6327d6,FTT,Radiologic Science & Technology,0,14.19412355,17.8541797,30.92031221,,,,,0.1419412355,0.178541797,0.3092031221
ec314e29-39e3-45a1-8bae-ea06d79b6174,FTT,Radiologic Science & Technology,4500,20.02180703,25.27513239,45.85180798,,,,,0.2002180703,0.2527513239,0.4585180798
5d59887d-ccd2-414c-8f66-15291ea27f16,FTT,Radiologic Science & Technology,10500,32.22979174,41.80743344,91.4805243,,,,,0.3222979174,0.4180743344,0.914805243
0d724641-1998-4419-b306-26c3e997211d,FTT,Real Estate,0,9.419194639,12.35361698,23.15385993,,,,,0.09419194639,0.1235361698,0.2315385993
16b4ec11-7318-49af-9fba-cdc7658dc2a8,FTT,Real Estate,4500,14.1118346,18.43945949,35.60820595,,,,,0.141118346,0.1843945949,0.3560820595
5822face-f83e-47a7-91f6-ee83940db063,FTT,Real Estate,10500,24.25041405,32.24891793,73.90599191,,,,,0.2425041405,0.3224891793,0.7390599191
487296bb-92ba-49ca-af87-d1ceedfadefa,FTT,Recreation Management & Administration,0,6.177559068,7.976396901,14.3587184,,,,,0.06177559068,0.07976396901,0.143587184
dfc44c89-487c-4f25-8e75-8bab89b1ea1f,FTT,Recreation Management & Administration,4500,9.041283016,11.59728239,22.36975883,,,,,0.09041283016,0.1159728239,0.2236975883
d4a59769-e9fe-4cbc-8941-a69167df5c1b,FTT,Recreation Management & Administration,10500,15.01219783,20.05743567,57.07920603,,,,,0.1501219783,0.2005743567,0.5707920603
caab68b0-e9d1-4c61-bf70-3fe6e6db2cef,FTT,Rehabilitation Counseling,0,4.313174678,5.770007815,10.4879993,,,,,0.04313174678,0.05770007815,0.104879993
dad9eb53-b1dc-4507-917f-e0b8bba09d5b,FTT,Rehabilitation Counseling,4500,6.6011829,8.519159134,15.79662355,,,,,0.066011829,0.08519159134,0.1579662355
f6653f2f-5693-46ee-ae71-f415b49bd9a2,FTT,Rehabilitation Counseling,10500,10.94049928,14.30639522,38.44218988,,,,,0.1094049928,0.1430639522,0.3844218988
c28c1aff-61f3-4482-b1f3-8261b61acb74,FTT,Religious Studies,0,3.474620001,4.834290111,9.061338757,,,,,0.03474620001,0.04834290111,0.09061338757
825096e7-3d31-4cd1-9cff-d4c12fadd687,FTT,Religious Studies,4500,5.598099688,7.330004552,13.46239341,,,,,0.05598099688,0.07330004552,0.1346239341
973d21cc-f632-4a97-a55d-77b579e26ede,FTT,Religious Studies,10500,9.452082898,12.26832134,28.46836426,,,,,0.09452082898,0.1226832134,0.2846836426
e1362569-015e-4164-93ef-7caff4acc1db,FTT,Social Science,0,8.831034718,10.81494653,17.0820092,,,,,0.08831034718,0.1081494653,0.170820092
73c81212-dedf-4e0c-9819-13ddfea4594f,FTT,Social Science,4500,11.96199111,14.56307739,22.74382031,,,,,0.1196199111,0.1456307739,0.2274382031
de3e00ae-ee44-4d12-bdd8-7fd9b5298f2c,FTT,Social Science,10500,17.63217671,21.33178972,34.1150374,,,,,0.1763217671,0.2133178972,0.341150374
3a45e23b-e0e0-4d70-ab20-f2dba52cc56a,FTT,Social Work,0,6.845335767,8.728798977,15.15078537,,,,,0.06845335767,0.08728798977,0.1515078537
ffd94a05-6eb5-4408-814d-7e56d51e94ea,FTT,Social Work,4500,9.838232974,12.45264856,21.89672303,,,,,0.09838232974,0.1245264856,0.2189672303
61be551b-3c5d-4cf7-b5d5-e5e2fe25df51,FTT,Social Work,10500,15.7644216,20.12636232,37.82457827,,,,,0.157644216,0.2012636232,0.3782457827
7831823d-e964-40bf-9e54-41452bc6e3f7,FTT,Sociology,0,6.326750685,8.001048876,13.39118701,,,,,0.06326750685,0.08001048876,0.1339118701
755ecfbe-e784-4c23-bb79-1193c968f794,FTT,Sociology,4500,8.965154996,11.17883531,18.73273884,,,,,0.08965154996,0.1117883531,0.1873273884
c90dc2a8-4d64-4120-94fa-7c66429fe539,FTT,Sociology,10500,13.88608108,17.34567533,31.369412,,,,,0.1388608108,0.1734567533,0.31369412
14554957-4e9d-4b71-a9d8-f9e816803362,FTT,Spanish,0,6.876169373,8.666047032,14.56158571,,,,,0.06876169373,0.08666047032,0.1456158571
0a68b99c-0b75-4883-92ec-773c14d392be,FTT,Spanish,4500,9.707137114,12.12113751,20.54300827,,,,,0.09707137114,0.1212113751,0.2054300827
2e896b9f-173a-4b5f-a515-3f38baa34910,FTT,Spanish,10500,15.11086403,18.9794775,35.12031861,,,,,0.1511086403,0.189794775,0.3512031861
4f416c13-fe83-424a-bee0-fb99979c8fa1,FTT,Speech Communication,0,6.43895666,8.310909256,14.87713248,,,,,0.0643895666,0.08310909256,0.1487713248
ca524ddd-869b-4680-a451-1d4cb9d1a8b4,FTT,Speech Communication,4500,9.420312095,12.07014963,22.32394297,,,,,0.09420312095,0.1207014963,0.2232394297
f2298b11-507d-4009-b13c-8a39c7fe4656,FTT,Speech Communication,10500,15.52787599,20.30473777,42.89543997,,,,,0.1552787599,0.2030473777,0.4289543997
05b2d6ad-0a1c-4f0e-964f-e8a1bff7e96e,FTT,Speech Language Pathology,0,7.012373217,8.871749817,15.25732628,,,,,0.07012373217,0.08871749817,0.1525732628
a6add799-41d6-4642-a3c9-ea21e348cdae,FTT,Speech Language Pathology,4500,9.967637989,12.55744001,22.29391637,,,,,0.09967637989,0.1255744001,0.2229391637
d30d9e67-76bc-4269-a3b1-d08679f6eaec,FTT,Speech Language Pathology,10500,15.87774928,20.39318873,42.15165727,,,,,0.1587774928,0.2039318873,0.4215165727
d05f7bbf-9323-4138-8eb8-2a2627974e11,FTT,Statistics,0,15.53717915,18.72332354,30.19428496,,,,,0.1553717915,0.1872332354,0.3019428496
2a5da4ec-ef05-46d4-b5b4-497e9d2c0478,FTT,Statistics,4500,20.6713088,25.32781352,43.09998344,,,,,0.206713088,0.2532781352,0.4309998344
5da95986-8611-4217-9006-3b36afa02727,FTT,Statistics,10500,31.31442773,39.54784961,94.3279801,,,,,0.3131442773,0.3954784961,0.943279801
251e73ef-3332-4133-8127-716030b3621a,FTT,Theatre Arts,0,NA,NA,NA,,,,,NA,NA,NA
6609d4d4-ab64-4dbc-92f7-7e08e51e0c51,FTT,Theatre Arts,4500,NA,NA,NA,,,,,NA,NA,NA
af02b172-d42c-4e78-b1bc-2477cbce8643,FTT,Theatre Arts,10500,NA,NA,NA,,,,,NA,NA,NA
2a85ef81-2716-4134-9c87-000a209b3d91,FTT,Theatre Arts - Performance,0,0.989029262,1.936716514,4.417537937,,,,,0.00989029262,0.01936716514,0.04417537937
9b4871ad-9e74-48c2-898e-ed53778a82d7,FTT,Theatre Arts - Performance,4500,2.435267139,3.482510586,6.326115974,,,,,0.02435267139,0.03482510586,0.06326115974
7532fbd1-44d2-40be-87aa-0d5835870c4d,FTT,Theatre Arts - Performance,10500,4.613372937,5.869393324,9.754336859,,,,,0.04613372937,0.05869393324,0.09754336859
3f63dd6a-c170-4d6c-bcc3-6d4f3ab48220,FTT,Travel and Tourism/Tourism Management,0,2.528261339,3.7529353,7.495058824,,,,,0.02528261339,0.037529353,0.07495058824
c11dab45-f0cb-4945-af63-2b7d19a73a3d,FTT,Travel and Tourism/Tourism Management,4500,4.433359048,5.965232561,11.57125081,,,,,0.04433359048,0.05965232561,0.1157125081
8ca12cf7-fef8-475c-8c74-c1bab0fd3ac4,FTT,Travel and Tourism/Tourism Management,10500,7.842191148,10.41148305,93.29183686,,,,,0.07842191148,0.1041148305,0.9329183686
2eaa5c4f-86c6-44d7-a9f0-d9c431cd022d,FTT,Undeclared/Unknown,0,7.934075837,10.13990887,18.22699506,,,,,0.07934075837,0.1013990887,0.1822699506
e8575f0f-1adb-422c-9b1a-04b40737d1b2,FTT,Undeclared/Unknown,4500,11.4781413,14.73417476,27.43440754,,,,,0.114781413,0.1473417476,0.2743440754
6326ba70-138b-45e4-88c0-2acb78acbc94,FTT,Undeclared/Unknown,10500,19.03792376,24.95685039,52.82741381,,,,,0.1903792376,0.2495685039,0.5282741381
cb7d5be0-1a19-4b80-a7c8-5ea0481a3f5c,FTT,Urban Studies,0,15.10083301,17.77117795,26.62607318,,,,,0.1510083301,0.1777117795,0.2662607318
12df10eb-89c7-44a3-81d9-90857ccee05c,FTT,Urban Studies,4500,19.35795866,23.0133881,35.15298415,,,,,0.1935795866,0.230133881,0.3515298415
190fd503-4a17-4675-91a2-1307c312e905,FTT,Urban Studies,10500,27.42712971,32.95973411,55.57259953,,,,,0.2742712971,0.3295973411,0.5557259953
c3c83bff-6ea0-490b-8f7c-33b3811f702a,FTT,Women's Studies,0,5.523241929,7.29752806,13.99217393,,,,,0.05523241929,0.0729752806,0.1399217393
d5f54f5d-7a3a-4caa-8682-49b53b65d991,FTT,Women's Studies,4500,8.360302735,10.98260894,24.4055393,,,,,0.08360302735,0.1098260894,0.244055393
ab715900-02d7-4d24-97cc-0fcd1558da48,FTT,Women's Studies,10500,14.74043014,21.11650574,71.49733199,,,,,0.1474043014,0.2111650574,0.7149733199
552e09bd-cda2-4a1f-81a7-4422fc27f68c,FTT,World Languages and Cultures/Translation,0,7.604017864,9.696557528,17.69311836,,,,,0.07604017864,0.09696557528,0.1769311836
8b16681f-9269-409b-bfb1-4c891277758e,FTT,World Languages and Cultures/Translation,4500,10.9711227,14.12921235,28.90459827,,,,,0.109711227,0.1412921235,0.2890459827
7cfc123e-30bf-4fbe-85a3-730227ec9a7e,FTT,World Languages and Cultures/Translation,10500,18.55936434,25.53580966,108.9243574,,,,,0.1855936434,0.2553580966,1.089243574
6a4f2009-ad39-4182-aac6-12ca23b0e284,FTT,Zoology,0,5.758223603,7.561474615,14.23218296,,,,,0.05758223603,0.07561474615,0.1423218296
8d63edfd-d6c2-4ffb-a9a9-b2327d803ff4,FTT,Zoology,4500,8.63879816,11.27439397,23.69171763,,,,,0.0863879816,0.1127439397,0.2369171763
09ea044e-3e59-4a14-86a0-a6722f66a913,FTT,Zoology,10500,14.95276665,20.82203422,76.51072347,,,,,0.1495276665,0.2082203422,0.7651072347
