guid,entry_status,major,in_school_earning,fin_aid_0,fin_aid_3000,fin_aid_10000,,,,,Fin Aid $0,"Fin Aid $3,000","Fin Aid $10,000"
fab8ef61-cf2f-44b9-8386-25c1a02828b8,FTF,Creative Writing,0,7.560467508,9.380664986,15.81652235,,,,,0.07560467508,0.09380664986,0.1581652235
f2947966-104c-4b2d-b860-3645fa7f1426,FTF,Creative Writing,4500,10.43121262,12.96898963,25.84322024,,,,,0.1043121262,0.1296898963,0.2584322024
d5a9858d-89e4-48ba-a791-79c76918761f,FTF,Creative Writing,10500,16.51432117,22.4787604,59.65239279,,,,,0.1651432117,0.224787604,0.5965239279
bf50a642-01a5-4b56-af37-cf6569eb814f,FTF,Criminal Justice,0,8.894213035,10.85477846,17.40686332,,,,,0.08894213035,0.1085477846,0.1740686332
c6a7828c-3c84-4561-bf9f-bd4f4da3f6c1,FTF,Criminal Justice,4500,11.9740541,14.6121227,25.13226054,,,,,0.119740541,0.146121227,0.2513226054
04e2497b-7ae8-4086-b887-8d7ff16dad3b,FTF,Criminal Justice,10500,18.05773584,22.95107701,51.72455189,,,,,0.1805773584,0.2295107701,0.5172455189
275b59bd-22af-4e02-b1b8-22756caf351e,FTF,Cultural Resources Management,0,8.980444005,11.05871358,18.29840515,,,,,0.08980444005,0.1105871358,0.1829840515
bf9413e5-baaa-4267-932b-51e5654b9ebc,FTF,Cultural Resources Management,4500,12.26159138,15.14962955,27.56775525,,,,,0.1226159138,0.1514962955,0.2756775525
97738fbb-8ffa-4966-8521-4c48097db204,FTF,Cultural Resources Management,10500,19.04591525,24.85612397,65.87373263,,,,,0.1904591525,0.2485612397,0.6587373263
c02b1ca0-95d0-40be-a246-4e434c3e11f3,FTF,Dance,0,4.324636398,5.770585744,10.72507767,,,,,0.04324636398,0.05770585744,0.1072507767
2dd27391-4933-4bde-ad11-44a0f283a2ec,FTF,Dance,4500,6.59081333,8.544724169,19.05458078,,,,,0.0659081333,0.08544724169,0.1905458078
64bf26d2-97c4-42c9-9b4c-ecf9d8c2be01,FTF,Dance,10500,11.26288451,16.06071093,114.2998644,,,,,0.1126288451,0.1606071093,1.142998644
8023b428-ae55-4969-8352-7f73bca3763a,FTF,Dance - Performance,0,7.571642186,9.315523797,15.10662513,,,,,0.07571642186,0.09315523797,0.1510662513
4f73593d-d705-4ac9-a278-8992fedc9fae,FTF,Dance - Performance,4500,10.3050849,12.63112382,22.2612712,,,,,0.103050849,0.1263112382,0.222612712
2ce1b72c-ec7c-4617-95df-64fc3d262596,FTF,Dance - Performance,10500,15.68782999,20.16821513,48.31685891,,,,,0.1568782999,0.2016821513,0.4831685891
9150a752-971f-43ce-a1fc-4ccfdd031d68,FTF,Deaf Studies,0,8.14528154,10.27806302,18.61282853,,,,,0.0814528154,0.1027806302,0.1861282853
c2892016-8785-48a8-b3a5-13278a8fea7b,FTF,Deaf Studies,4500,11.55030773,14.76258366,33.8533699,,,,,0.1155030773,0.1476258366,0.338533699
2be863c8-f7b9-4fe5-a424-816df1c7fb4b,FTF,Deaf Studies,10500,19.59536864,28.5202729,125.5476288,,,,,0.1959536864,0.285202729,1.255476288
0cfbd816-d882-490e-bad5-bd0ce3bae3a7,FTF,Design,0,NA,NA,NA,,,,,NA,NA,NA
c2461206-f7f9-4037-98fb-812666851857,FTF,Design,4500,NA,NA,NA,,,,,NA,NA,NA
89eb8831-d098-4d28-973c-fa50b3278d57,FTF,Design,10500,NA,NA,NA,,,,,NA,NA,NA
e9d73f99-a44b-400e-a55e-c82dd7e9a3da,FTF,Dietetics/Nutritional Science,0,12.72004803,15.84138047,27.99211346,,,,,0.1272004803,0.1584138047,0.2799211346
f002d1d3-3eb2-43a3-b89d-cb496aae5833,FTF,Dietetics/Nutritional Science,4500,17.72457414,22.46305548,48.207412,,,,,0.1772457414,0.2246305548,0.48207412
a7cef84a-1fb9-42b8-8c3c-20964de403a5,FTF,Dietetics/Nutritional Science,10500,29.36881343,41.33588216,163.4951185,,,,,0.2936881343,0.4133588216,1.634951185
8239609d-a2b3-407b-858d-4ae49e20c1be,FTF,Earth Science,0,8.803410598,10.81665054,17.67534606,,,,,0.08803410598,0.1081665054,0.1767534606
b3e6aa28-4888-4f1f-b0a8-cc8ba05bb502,FTF,Earth Science,4500,11.97383417,14.72502311,25.98146223,,,,,0.1197383417,0.1472502311,0.2598146223
5819c1e0-f563-4c44-afe1-3a173cd3cd18,FTF,Earth Science,10500,18.36737032,23.61920573,65.73478034,,,,,0.1836737032,0.2361920573,0.6573478034
