guid	entry_status	major	in_school_earning	fin_aid_0	fin_aid_3000	fin_aid_10000
3ec4b66f-4bcb-48f4-be69-934e1b340111	FTF	World Languages and Cultures/Translation	0	6.521423134	8.052867397	12.92488057
b38f2de4-edec-4b4a-87d2-9a66688f8fea	FTF	World Languages and Cultures/Translation	4500	8.908015658	10.88015778	18.583749
e143080a-a527-4abd-8b15-6bc95dd37c58	FTF	World Languages and Cultures/Translation	10500	13.39756197	16.96060958	26.27578996
af0d49db-fede-4eca-ad48-f3f843a382dd	FTF	Zoology	0	7.538094774	9.420123631	16.18446647
d4cb5cf7-e7b3-4487-85f0-99c9825b0775	FTF	Zoology	4500	10.51367722	13.17565363	26.38085788
13968839-37e1-4f0b-be59-ac022226d161	FTF	Zoology	10500	16.92223986	23.11210726	113.6070082
593555ff-47c0-46ad-857e-4ea6d44c596f	FTT	Accounting	0	12.30007337	14.80764895	22.19062502
11cab281-686f-4f2b-9a9e-0ec51f1f9fce	FTT	Accounting	4500	16.18577461	19.25035537	28.704565000000002
c6f29138-e656-4921-8289-440e4b84f003	FTT	Accounting	10500	22.82917152	27.09138002	41.44670097
84575dbf-b28a-41c4-9129-61f18df90b20	FTT	Advertising	0	5.129552459	6.692936779	11.37814906
e1e2f074-da27-46e5-b86c-11de66c99573	FTT	Advertising	4500	7.549354307000001	9.473247147999999	15.98724062
0f04b486-a519-44e1-980b-a8d263a20427	FTT	Advertising	10500	11.80320491	14.78197043	27.69643201
a80c85ea-3d6e-46cb-acd8-26509b6125e1	FTT	Aerospace Engineering	0	34.77283869	40.14593348	57.80346205
522b13ad-f3a7-46ce-83a6-c4b7696ed4ac	FTT	Aerospace Engineering	4500	43.2056688	50.35789401	77.44883936
cc0f90b5-2c72-4410-af94-0fdf57142796	FTT	Aerospace Engineering	10500	59.514395799999996	72.05830475	151.6373828
5869c561-2bba-4290-9689-acc132666cae	FTT	African-American Studies	0			
e097b02d-74ab-4c8f-a605-f441798fa90f	FTT	African-American Studies	4500			
6f95d5e0-4510-4137-b527-d6f70f86c1b8	FTT	African-American Studies	10500			
801f72ed-ac40-4e49-b162-59a8f3a5dceb	FTT	Agricultural Biology and Plant & Irrigation Science	0	9.773708053	12.10149663	19.63201841
f60c9cd4-c3a1-4837-b755-8b69c79249f9	FTT	Agricultural Biology and Plant & Irrigation Science	4500	13.4207019	16.4849074	27.55255991
93308431-6902-48a0-a85f-b01a60dc4189	FTT	Agricultural Biology and Plant & Irrigation Science	10500	20.346606	25.44947531	48.89163419
04124fe8-a1ab-43cd-aaee-760f4be0d985	FTT	Agricultural Business	0	4.041076052	5.3451316360000005	8.987153321000001
894211b2-60c0-4f45-9c6a-8cd9a19a1286	FTT	Agricultural Business	4500	6.040898423	7.554701352	12.20617016
9517544d-8587-4081-8bb3-db073f55444b	FTT	Agricultural Business	10500	9.298075843	11.39482842	19.40449401
ee5dabf0-6f77-4e1c-a32e-fa278a2a03ad	FTT	Agriculture/Agricultural Science & Horticulture	0	10.30006533	12.73347663	20.15525028
366da2a9-d753-4668-8805-2fb9e262f638	FTT	Agriculture/Agricultural Science & Horticulture	4500	14.08980306	17.1547914	26.98047449
53bbc06f-6b43-4d99-907d-71159f60fce7	FTT	Agriculture/Agricultural Science & Horticulture	10500	20.81399806	25.26958199	40.91565097
2ec01eb0-94de-44b9-b1c0-ebe506ce45b2	FTT	American Studies	0	6.74643707	8.684919902999999	14.83283792
c01595cb-e7b1-471d-ba0c-42ae8a8936a3	FTT	American Studies	4500	9.773646863	12.28234363	21.07758368
2904fc7d-17fa-40b7-82f3-ea16e6571e19	FTT	American Studies	10500	15.40783439	19.45202808	35.69435183
a98ee091-18e4-4850-9496-f11996474574	FTT	Animal Science/Animal Health Science	0	4.927907814	6.676130718	12.55607853
af7bac7c-c8cb-4947-9e8a-6df0555ef643	FTT	Animal Science/Animal Health Science	4500	7.668619592000001	10.01749936	19.94005662
19887e49-1003-4c3c-9f46-4cae1b993114	FTT	Animal Science/Animal Health Science	10500	13.1580157	17.81585606	46.04232676
246e5391-879b-49fa-9833-0d0fd46ec226	FTT	Anthropology	0	5.483190857	7.202983848	12.68448042
aa5db64e-6b38-435e-b1bf-3258bff0ca88	FTT	Anthropology	4500	8.16475232	10.38636901	18.74903822
acf71532-196b-458a-91e8-725ff9f62624	FTT	Anthropology	10500	13.212432199999999	17.08725584	38.19692245
9be69ff3-bbb5-4053-beee-dd075335c7ae	FTT	Apparel Merchandising and Management	0	9.870183004	12.87841464	24.01805426
b8439bc3-8ecc-400f-9cbd-169cc1889b42	FTT	Apparel Merchandising and Management	4500	14.68181901	19.13096862	37.33482062
aa3940ec-6f3c-4473-aa7c-605fb9ceadf7	FTT	Apparel Merchandising and Management	10500	25.16416864	33.67119681	85.01852535
411d9e6e-9b6b-48b8-8d80-dc2b6ecbf1e2	FTT	Applied Mathematics	0	11.01960299	13.48148414	21.27856439
efb1bbb1-98bd-4c9e-b4a2-767407ffdd42	FTT	Applied Mathematics	4500	14.86684799	18.05292996	29.22085425
1c22ae82-4489-4fd9-9c40-4d2dc20128f1	FTT	Applied Mathematics	10500	22.0048031	27.13319925	49.91989659
0f1dc56b-6e82-4acb-90b5-fdf8c3ec14b3	FTT	Applied Physics	0	7.238719577	9.232480817999999	15.58992135
c9c053f9-3187-411a-88d0-c4a885e8c320	FTT	Applied Physics	4500	10.354519400000001	12.94591104	22.12326453
111e28cc-ae00-46e1-993e-263754d8bd1d	FTT	Applied Physics	10500	16.18757374	20.41240154	37.93764677
f9d969ea-e2cb-46cf-b8b7-dd99e8f4ef06	FTT	Architecture	0	6.615927051	8.415492018	13.76102501
df8d460a-4722-48af-b0d4-57e80c26b7f5	FTT	Architecture	4500	9.404175214	11.61502795	18.59142311
2fe919f1-8e31-45ee-ad94-1999e6fb99e4	FTT	Architecture	10500	14.230522	17.3891362	27.9350017
da64dc12-0fe9-4d55-ab3a-a58c53ca0272	FTT	Art	0	6.316362217000001	8.272841448	14.84089379
9fa2a9bf-2b93-44dc-8b06-a4f52a39503b	FTT	Art	4500	9.389208086	12.02912407	22.47220457
d5bf9939-605e-440c-9803-d394eacdb279	FTT	Art	10500	15.49634119	20.37016741	45.97888485
a1707687-4c56-49d5-96a5-1400f07956bf	FTT	Art History	0	6.011508362000001	7.873353812	13.95957602
b64c7700-da9d-4915-8791-53ab438146da	FTT	Art History	4500	8.925630414	11.38428851	20.77997789
6e0e8dc6-fc56-42ab-81f1-4fa2e65aa645	FTT	Art History	10500	14.55411358	18.9202755	40.90903474
9be2ed9b-eb14-4d18-94cd-9fc898b37fa8	FTT	Asian/Asian-American Studies	0	6.627968905	8.426625373	13.95887989
0a97b481-05c6-457c-b9fa-364488aedad7	FTT	Asian/Asian-American Studies	4500	9.423700295	11.68932443	19.49482841
1b68d1ad-7f16-455e-851a-5f6e59f73084	FTT	Asian/Asian-American Studies	10500	14.46772171	18.04542203	33.66268132
c1e4f74f-365e-41fe-a3c5-651e2f6787e1	FTT	Asian/East Asian Studies	0	6.695968064	8.520905937	14.13457012
18f851b4-d701-438a-8262-1aae8bad96d1	FTT	Asian/East Asian Studies	4500	9.533579468	11.83477438	19.6676677
e37921f4-4e68-458a-aae0-2f68c9c04b4e	FTT	Asian/East Asian Studies	10500	14.64862221	18.23452506	32.60835125
7d1e4acf-215a-4334-8623-4e6d8f29ab95	FTT	Athletic Training	0	8.65439567	11.34235774	22.28741137
d31e84f7-70db-4acf-b0e0-0873bd1e8ef1	FTT	Athletic Training	4500	12.97870728	17.19446785	39.75709497
72bde51f-1eeb-4be9-aa46-c0630cfcaf1f	FTT	Athletic Training	10500	23.57081631	34.35312014	189.6863199
89d6c26d-c4d8-46d3-8abd-b42f8c1c5985	FTT	Aviation	0	8.650493561000001	11.28545627	21.32619443
d8b01a00-92b6-4cc1-b615-d991a7294737	FTT	Aviation	4500	12.86446675	16.81584161	34.76128809
a5de4625-9bb4-4dee-b702-8d522b47aea1	FTT	Aviation	10500	22.41578873	30.89717716	62.33890388
461c1661-0871-45b6-b164-bc1251bc29bc	FTT	Behavioral Science	0	6.898073762	8.686535725	13.99968871
c0f6a08e-339d-4730-8a9f-f8eb52cfff7c	FTT	Behavioral Science	4500	9.668000864	11.8628364	18.88087081
a305f42d-c87f-4a4e-a54a-affdfc71776f	FTT	Behavioral Science	10500	14.4689073	17.65258039	28.92310091
1e2dbff5-f71b-4ed7-b6fa-16ba112c59c7	FTT	Biochemistry	0	13.32743579	16.84058119	30.20876974
c8c6356d-917b-418e-8858-ceaa4cdd38ae	FTT	Biochemistry	4500	18.95192667	24.21762555	48.79054072
ef96f747-4aad-482f-a636-bb817d3f8510	FTT	Biochemistry	10500	31.66151393	43.248801799999995	182.42564019999998
d4468738-24ec-4f90-b44e-9d731a11c8d6	FTT	Biology	0	7.993081019	10.06892883	16.76668548
273beade-526e-413e-b516-1761aa869038	FTT	Biology	4500	11.24113497	13.96210787	23.92883925
fed3efa7-ebfc-49c9-91d2-f320683ca60f	FTT	Biology	10500	17.40611104	22.00993668	44.56304175
abeea6ce-c1ff-4b56-9d5c-ee9a7cc82256	FTT	Biomedical Engineering	0	7.3560617829999995	9.378804684	15.84420416
7daa4da8-f52f-4927-833d-37a5ec6837d1	FTT	Biomedical Engineering	4500	10.51864926	13.1539136	22.48410388
85997407-5ef3-464a-9289-463873895dd5	FTT	Biomedical Engineering	10500	16.45224064	20.7470661	38.18836295
68436049-2f2f-4d67-9102-28bc4c25bc1b	FTT	Biomedical Physics	0	8.005874576	10.06509707	16.37490034
69e36e95-4ab3-486a-8893-d126d815182c	FTT	Biomedical Physics	4500	11.21092794	13.80836322	22.33657946
dc80b506-dc70-4302-8c84-20446ada6f87	FTT	Biomedical Physics	10500	16.94249813	20.82502791	35.10875124
25e21ba5-7703-46d4-80e7-91c243e7383a	FTT	Biotechnology	0	12.83723264	15.98989877	26.80876876
66bbf3d0-138f-44c3-92b5-5586b0427611	FTT	Biotechnology	4500	17.822014300000003	22.18626343	39.07299571
e022dc05-1c5e-4e80-a306-0c1b6da70c6d	FTT	Biotechnology	10500	27.87722741	35.72028201	78.83955501
efb2f80d-57dc-4490-a421-a3f22803bd52	FTT	Botany	0	8.449163716000001	10.98729344	20.82131373
a16fdcf4-145a-472b-80ef-fc8b1e11a052	FTT	Botany	4500	12.50611417	16.33083718	36.39087796
fddc772e-0337-4f9d-a2f5-8529321f0eeb	FTT	Botany	10500	21.93970923	31.40011414	49.72896501
047bc3ba-b078-4eb7-bfb7-4a1f4ec06dd8	FTT	Business Administration	0	7.534904837000001	9.48460496	15.3997717
249cd3f2-92e5-4c89-a811-89a41f0a4b13	FTT	Business Administration	4500	10.56460318	13.00239544	20.92624159
4751d9a1-fa23-4410-ad02-95be01874a2f	FTT	Business Administration	10500	15.92859847	19.53164153	32.36117037
134c7561-450b-42d0-8465-e356eaf3f8f8	FTT	Business Economics	0	6.855036533	8.663606742999999	14.06113821
4ab196dc-a997-48b9-a6c6-4891c8b1674a	FTT	Business Economics	4500	9.657992633	11.88633677	19.04198934
6c9c7925-48b2-44ba-b8a4-90a650e49fc7	FTT	Business Economics	10500	14.53926912	17.78743389	29.31961193
f0d47477-de92-43ed-9c01-2fb83b0950f3	FTT	Business Education	0	4.476618306000001	5.694986173999999	8.830709667
fd4e532c-08ae-4ea3-aa89-3cb50af8760c	FTT	Business Education	4500	6.327045554	7.651151477999999	11.18553124
05338534-aea8-4304-8896-fbed70436d0c	FTT	Business Education	10500	9.076469548	10.63218013	14.97746997
b9c51ff1-adb1-4ecc-850b-e200a1eb45b0	FTT	Business Law	0	10.33459225	13.39861616	24.18359856
1449f046-d599-43d5-8437-feb4cce7fa47	FTT	Business Law	4500	15.21483	19.59200043	35.37114361
544940fb-8025-4dd7-892c-403c1b1ee307	FTT	Business Law	10500	25.22389118	32.49062793	60.78619555
d1e6586e-22e0-4b66-911a-315fc8b3b2bf	FTT	Cell and Molecular Biology	0	12.86118311	16.44807795	29.96394148
7178989e-4eff-4c03-b134-4feb9e09e3c4	FTT	Cell and Molecular Biology	4500	18.60030046	23.94024721	48.59901519
6a7ef1c4-beb8-49b2-ba42-0a3773533f4f	FTT	Cell and Molecular Biology	10500	31.41844232	43.01204851	139.2903321
f0314f9d-eb1f-47bd-9234-1d4809dd7cba	FTT	Chemical Engineering	0	20.31862189	23.72818395	34.19036969
c90b55e5-233b-4fa7-ad58-f524f136654e	FTT	Chemical Engineering	4500	25.62836806	29.93420298	44.18268981
cca5a77f-c228-4ec7-968c-26f761cfc431	FTT	Chemical Engineering	10500	35.13336031	41.6254099	66.98662893
5d947776-1579-4b82-b8ae-22dc4a4f7e9c	FTT	Chemistry	0	8.703109126000001	11.07078604	19.04276577
b5a155c8-c891-486e-84de-170e04454e39	FTT	Chemistry	4500	12.43254978	15.65409318	27.83730484
b3bc35bd-951f-4f19-9d7c-2fbafaff3e59	FTT	Chemistry	10500	19.82216523	25.47319573	53.13018677
68a68b24-915f-4a26-864b-83aa86a6b935	FTT	Child Development	0	8.274694455	10.660176400000001	18.86428961
99c6d66b-8a82-4cf0-9cce-126820e6e5ee	FTT	Child Development	4500	12.04303835	15.34689419	28.08514796
bfc3a6c9-39dc-4d35-8b1c-2573ae3e0348	FTT	Child Development	10500	19.67787078	25.60275276	54.10260487
e8efac67-9d61-42e5-95ad-fe77a70e13b5	FTT	Chinese	0	4.373382896	5.680017329	9.256920085
b23565e2-be6e-416a-a25b-1705e369c195	FTT	Chinese	4500	6.37278059	7.86613457	12.27477041
edf8b992-f1c7-451f-bad1-f83e69e73e4b	FTT	Chinese	10500	9.555376247	11.53031283	18.29075384
24ab9551-6737-457b-8e84-727cb6a5fd70	FTT	Cinema/Film	0	7.347622522999999	9.461181646	16.5261033
71f55af3-9e60-4ec2-97c5-ae8173e80db4	FTT	Cinema/Film	4500	10.66902359	13.51854503	24.50533532
7f3ca4f9-b950-4a6e-a776-19a3df05bdaa	FTT	Cinema/Film	10500	17.2216789	22.32919989	48.88671944
559acc4e-1e45-4f14-966f-b40f011cf16f	FTT	City and Regional Planning	0	12.24110731	14.71937118	22.18019881
e83744c8-e604-4a86-a50d-5aee86a5c4ff	FTT	City and Regional Planning	4500	16.090084400000002	19.17012209	29.12272787
38f538db-29f5-41b1-acd2-861ef89c4ed9	FTT	City and Regional Planning	10500	22.842608399999996	27.36131905	44.49791716
311734e9-685e-4213-88be-11d4fcd96917	FTT	Civil Engineering	0	15.61591107	18.59453746	27.66726732
770baa76-9309-462e-9321-c11d36b6e966	FTT	Civil Engineering	4500	20.25127519	23.99240191	36.18347122
6883006a-cfcb-46cf-add1-1e9b551e1c9e	FTT	Civil Engineering	10500	28.4778723	34.0197542	55.00158967
e7dff555-78b2-4e9f-940b-b0299150ce59	FTT	Classics	0	5.233375002	6.696926652999999	10.84098322
c4d6c9cc-18a4-44d6-85c6-5d6ea4b7b3ae	FTT	Classics	4500	7.483396892999999	9.204844718	14.49904694
727ec7c6-9019-42f4-89ff-2928ff8a1582	FTT	Classics	10500	11.19625091	13.5834009	22.16563635
b9e86c7f-0b8a-48dc-9fcb-046ece019d9c	FTT	Communications	0	7.298086577	9.389490561	16.28209323
c4199f0b-7793-4a8a-b85b-debac10ba0bf	FTT	Communications	4500	10.58032889	13.37217423	23.72161621
8ab608b5-bfbc-4bb8-8a53-8e5fa12c0c27	FTT	Communications	10500	16.94830158	21.74130537	43.1288384
9e212d2e-7c33-447a-8dad-cf37a81cdcb1	FTT	Communicative Disorders	0	9.321180003	11.82677503	20.18670647
3280f6b3-890a-46f1-aa9f-6828ce81c7a9	FTT	Communicative Disorders	4500	13.26684511	16.65804062	29.12118128
f32131d0-cd26-4d32-81f8-4cc597d5b77c	FTT	Communicative Disorders	10500	20.99162927	26.750543	53.23683199999999
99177a4e-0f4d-48fb-ba48-25dedb3ce8b3	FTT	Comparative Literature	0	8.868289415	11.51763449	21.28569595
c2eeff9b-9783-4d8b-b072-fee187ab70e0	FTT	Comparative Literature	4500	13.09341657	16.97912859	33.12844512
58db170b-562e-4cc6-9f29-2c499aac57b1	FTT	Comparative Literature	10500	22.30276453	29.88355804	68.99433334
60f7b565-e115-4801-b998-bd4b5617459d	FTT	Computer Engineering	0	14.00991705	17.07959561	26.69832023
09eb9b01-0232-4e0e-9f13-ca50a725baac	FTT	Computer Engineering	4500	18.80798946	22.75968096	36.00183989
1907c55b-b8c4-487f-93f8-ae1c7fc717fb	FTT	Computer Engineering	10500	27.57381518	33.61700335	57.32227059
c8f46ce2-ad48-4025-ad21-d22a66eb9a6c	FTT	Computer Engineering Technology	0	8.486250561	10.89537879	19.09985051
157499ce-6e61-4230-9bfe-56d6aafa2047	FTT	Computer Engineering Technology	4500	12.29010616	15.60784242	27.909467699999997
5ccc4f74-8bf1-4d5a-8534-8d4bbac490c7	FTT	Computer Engineering Technology	10500	19.89929826	25.59756545	48.8465332
0c8e4af6-2155-4872-b574-79c197395e3b	FTT	Computer Science and Information Technology	0	12.95851149	15.37706844	22.35723258
09419bbb-57a1-42e8-8616-f6525348c646	FTT	Computer Science and Information Technology	4500	16.69501707	19.59992617	28.37872
3d5a4902-e2a8-41e0-a5b6-e616625ea1b4	FTT	Computer Science and Information Technology	10500	22.95257307	26.89771718	39.86345845
d1299ca2-d9c1-4b5b-83d5-abed3fe30599	FTT	Construction Engineering Technology	0	9.695756279	11.63686784	17.26294173
53bb3c11-1d33-4d5c-9c82-6b1ce35c7c82	FTT	Construction Engineering Technology	4500	12.6947911	15.03267267	22.16441985
6113f933-6ce0-48d8-9279-d2c2890ec43b	FTT	Construction Engineering Technology	10500	17.74596283	20.95672544	31.42965427
00835a7b-5ef8-4fb9-ba9e-0441ed6612c2	FTT	Creative Writing	0			
d1ae263a-46cb-4fd5-acb3-5e4802b6d4e9	FTT	Creative Writing	4500			
f454f9de-46af-408d-9f60-0dc6ab62b041	FTT	Creative Writing	10500			
7db9d03c-24fd-4e64-a7a2-00841a7d574f	FTT	Criminal Justice	0	5.620987507000001	7.166477616	11.61353454
a7dc9c97-0c96-4382-93dc-77b78d1fe332	FTT	Criminal Justice	4500	8.002614397	9.846112864	15.59971454
231b7723-cab8-4c71-a65a-bea5e6435040	FTT	Criminal Justice	10500	11.99897375	14.59951315	23.86644266
66369bb3-98a2-4f3a-a57d-6d62d3dc85cf	FTT	Cultural Resources Management	0			
130a8308-82bc-49b6-83ff-60e1fc4d6ca5	FTT	Cultural Resources Management	4500			
382d411a-f101-4a99-bd70-6f44104bbb90	FTT	Cultural Resources Management	10500			
46112622-e3f3-48f4-953c-4b2fd40d95c4	FTT	Dance	0			
277364f3-988e-4e83-a042-7ea4d25c097f	FTT	Dance	4500			
ed5d5546-8c0a-47af-8592-2ef5cb846fcd	FTT	Dance	10500			
d2bb5d68-7902-45df-ba82-a8e62da9e5a5	FTT	Dance - Performance	0	5.007527987	6.41503897	10.335525599999999
4b072c30-1840-4d2a-97b6-6357598d8071	FTT	Dance - Performance	4500	7.16674921	8.799859357	13.7077456
752a46ec-010e-4f9e-9352-b034dbc1c1e4	FTT	Dance - Performance	10500	10.66677327	12.87168812	20.50111784
021a28bf-9f18-40a3-b0cd-357a28d2743d	FTT	Deaf Studies	0	5.813482222	7.813423257999999	15.012867199999999
9760208a-6bf1-4e57-a19a-2f17e9b940fd	FTT	Deaf Studies	4500	8.976739429	11.81552652	24.75123807
557765bf-b037-4a22-8afa-705fa0d7c1e5	FTT	Deaf Studies	10500	15.78786049	21.91825339	64.32205970000001
8f683ab8-44cb-4463-bd4c-8b454b62def9	FTT	Design	0	6.64745614	8.512996405	14.44437665
2042c3f7-19ae-48b0-ae3f-aaecbd020491	FTT	Design	4500	9.5586609	11.97079916	20.74853716
87b2104e-9b22-45d4-8ed5-91f37f86f354	FTT	Design	10500	15.00749528	19.05981132	38.62617253
f52fdb91-8559-4897-adfd-ae79f3092dc4	FTT	Dietetics/Nutritional Science	0	10.68433499	13.58312442	23.85381896
e99cde6b-5c00-4efe-8d6f-3c6bd1f26925	FTT	Dietetics/Nutritional Science	4500	15.28530471	19.40076973	36.11812883
8195509b-d171-4518-8077-84c98a015e9d	FTT	Dietetics/Nutritional Science	10500	24.89640793	32.69936364	86.24969234
a6b46ee0-cb82-4e8f-993a-abfcc618765c	FTT	Earth Science	0	10.42433122	13.69467775	26.44600461
8e88364d-0a21-4a56-8742-de34266f5e11	FTT	Earth Science	4500	15.69695758	20.75497461	42.06538711
e716ecb1-17d2-4842-aba6-3f90911ecb9e	FTT	Earth Science	10500	27.79211471	37.79685471	77.25073244
6476f130-83c8-4ed5-882f-81cbfeb226ad	FTT	Economics	0	5.821023165	7.41744771	12.0883164
151ce855-4e1e-4782-8ce6-e3935399d3de	FTT	Economics	4500	8.286436251	10.216975099999999	16.38774784
4c2e9c3b-639e-4380-a9aa-93205346fe12	FTT	Economics	10500	12.499219300000002	15.29853816	25.63749689
86781be0-e2d9-4b26-b2fe-87b44e34f3a3	FTT	Education	0	3.213679983	4.440383756	7.779818669
be0b10af-264d-4843-9924-6229b1960fe1	FTT	Education	4500	5.088831356	6.483377575	10.59313397
9225e644-be02-471f-b982-7ea34aa8e402	FTT	Education	10500	8.05791909	9.898671267000001	16.20180688
7539cec4-c5b9-4cbd-99ee-a29587898cbb	FTT	Electrical and Electronic Engineering	0	18.26796817	22.17137995	33.59141383
1a828bc0-fbba-4d61-8c5b-f3a4921c71e3	FTT	Electrical and Electronic Engineering	4500	24.30917096	29.04687129	43.80945951
0ce0d320-f2d9-40e8-bca7-3e7dc0f77e6d	FTT	Electrical and Electronic Engineering	10500	34.58116386	41.24693434	65.54081281
71190626-a38e-499e-9592-6349889d5f6d	FTT	Electrical Engineering	0	13.11393798	15.59786691	22.79284459
f68421a9-c645-4301-b283-a4ae84f3b861	FTT	Electrical Engineering	4500	16.95378454	19.94702217	29.01940259
4db3d81b-72e6-4a8d-8fe3-6e588a34e68e	FTT	Electrical Engineering	10500	23.40779003	27.48663305	40.93672094
cdddcbcf-6587-4584-9fb9-209ca95218aa	FTT	Electronic Engineering Technology	0	14.40976628	17.372948899999997	26.42232487
3d1d3e81-de3a-44aa-9030-5b68b0b976b3	FTT	Electronic Engineering Technology	4500	19.02536543	22.76001517	34.83109414
0f1c9385-6099-4f1a-b905-40c671d458d4	FTT	Electronic Engineering Technology	10500	27.22821676	32.70862487	52.70709704
45b14548-ccea-4a2d-b986-06b83b59a3a3	FTT	Engineering	0	17.14718575	19.97312609	28.12610416
61e34310-fce0-4122-a2aa-6a192295b623	FTT	Engineering	4500	21.5125033	24.904757699999998	35.18140258
c86695e6-7063-4df3-981d-bcfe54a437b2	FTT	Engineering	10500	28.82213944	33.44235199	48.80418012
015b07d8-385f-4ddd-9fd4-b17d9cf5f7a5	FTT	Engineering Technology	0	7.426928876	9.118813949	13.92069683
6f1a5860-5f96-4f3d-a7d4-5a9c7562f363	FTT	Engineering Technology	4500	10.03200495	12.03171906	18.03124892
dc95948e-f4c9-4cba-b238-ae0c86c13eda	FTT	Engineering Technology	10500	14.32790098	17.02205736	25.75894082
10ba1f25-9272-4ff1-98b5-ac59455473e0	FTT	English	0	7.359149363999999	9.408812844	16.04799103
2ad47e4c-e7be-4d45-9726-899cc54b78a1	FTT	English	4500	10.568498	13.26578264	23.08175331
842f1f93-6a41-4e26-a48b-ad13cd4eff1e	FTT	English	10500	16.68149627	21.21487956	41.68107553
5c354cc4-cc20-422f-aeb2-b2e326e65dc0	FTT	English Literature	0	9.833333743999999	12.50944066	21.55485129
4eae97a2-20b4-40f2-a943-a3e6138dee66	FTT	English Literature	4500	14.05921871	17.72921017	31.11991808
8e27d318-2ee8-4bee-9e70-590e9865b566	FTT	English Literature	10500	22.42572656	28.60842981	55.04096516
46fa8fb7-6ff5-4bab-ac26-6a20b47d3a10	FTT	Entrepreneurship & Small Business Management	0	8.589999344	11.06544634	19.71458429
a120069f-06e2-4ead-8bcc-fecf6f73ec1e	FTT	Entrepreneurship & Small Business Management	4500	12.51069349	15.9888911	29.40349236
5f94988f-95dd-4fbe-8d1a-2991906261ee	FTT	Entrepreneurship & Small Business Management	10500	20.57694563	26.82208275	53.99214122
080d9e32-487b-4ebc-a098-5641b8e08954	FTT	Environmental and Occupational Health	0	10.14481302	12.43202367	19.37819404
c67a1ebf-797e-450c-be04-3f28e257000d	FTT	Environmental and Occupational Health	4500	13.70201274	16.56761448	25.84250248
9a7ae26b-c6f1-4217-854c-6f7e170bd167	FTT	Environmental and Occupational Health	10500	19.99707648	24.2097293	39.57063113
7446315d-8f08-47a5-ac83-c053b7e0d244	FTT	Environmental Biology & Ecology	0	7.08018859	8.836765714	14.11025281
a01f4811-ccc1-4b5c-97d1-16ff725550b5	FTT	Environmental Biology & Ecology	4500	9.802100951	11.97134873	19.20435751
4a7d735a-8768-44ae-9b32-ad2f52e491a6	FTT	Environmental Biology & Ecology	10500	14.58531507	17.88480934	31.90730937
9ba19574-b06a-4a3c-a861-2b181b04a9b9	FTT	Environmental Engineering Technology	0	7.038567467999999	8.967071914	15.02559037
09b6c315-4a94-4b9b-a053-5839890e81df	FTT	Environmental Engineering Technology	4500	10.04620849	12.52181471	21.13982804
50638f51-4ed6-41bf-a718-7bbcf9f7c489	FTT	Environmental Engineering Technology	10500	15.58880025	19.54663689	35.72259892
adb37fa6-87e5-498b-b32c-707686ec6ee4	FTT	Environmental Studies	0	6.560620822000001	8.442036748	14.64048904
5c413ecd-72ba-477e-b28b-ff3545c29ece	FTT	Environmental Studies	4500	9.506236929	12.000343199999998	22.04958152
5a98e30e-de5c-4ed2-bb65-d0e215edf573	FTT	Environmental Studies	10500	15.257116199999999	19.93494352	46.74464542
0daca116-1f13-4e9e-8155-ef5a970aa402	FTT	Ethnic Studies	0	6.234935566	8.126186695	14.61641994
3d2ee174-b6b3-473c-b861-1ce1400cd39e	FTT	Ethnic Studies	4500	9.207727969	11.78900979	23.301016399999998
b96c2d2b-8908-4562-b874-61d7274730f8	FTT	Ethnic Studies	10500	15.294046300000002	20.69302424	51.00946629999999
462d1990-0e83-4e41-8933-0820fc46eb07	FTT	European Studies	0	5.469730666	6.998658578	11.41680723
8460aed8-a59b-4919-9a72-2ab3dcfffeb3	FTT	European Studies	4500	7.826436791	9.655160385	15.44802479
5743f18a-dc51-4c02-b5cc-0ef4abeff26b	FTT	European Studies	10500	11.80256987	14.42639832	24.35156513
b71461b5-2b13-40a7-93e2-a04037c3a261	FTT	Exercise Science	0	7.516438121	9.659944479	17.00181135
de00f3ea-011d-4bf0-bb1d-52d15070f6a2	FTT	Exercise Science	4500	10.89299915	13.83374125	25.88610404
1cfdd763-5d67-4371-9a21-60042acff3ab	FTT	Exercise Science	10500	17.74609398	23.3788479	43.07739227
9fb82ea1-a3df-4e71-b116-c9210d5fcdea	FTT	Family and Consumer Sciences	0	5.3976840710000005	7.168118809	13.01986831
04b83646-662e-4fdf-b337-db37a80526b6	FTT	Family and Consumer Sciences	4500	8.16903846	10.51922605	20.0468062
8a2e2c17-aea1-46db-83d3-2a9603b2c039	FTT	Family and Consumer Sciences	10500	13.60593418	18.05566566	46.15963275
a88a1bc0-6852-4052-9717-25f87429bd91	FTT	Finance	0	8.067621713	10.00843005	15.74291493
67fd3035-1191-4171-81dc-c5b36a626b83	FTT	Finance	4500	11.07361689	13.44865044	20.88498625
8404e043-efee-4edf-a00e-34b15d078fd4	FTT	Finance	10500	16.24352737	19.60512598	31.02493035
9b6c2b26-9f6b-4d03-a356-46c64e37edd5	FTT	Fire Protection Administration	0	2.343167246	3.24879037	5.460981867
136fc81c-ddf7-4cdf-aa02-ecefccbc5221	FTT	Fire Protection Administration	4500	3.708108732	4.647896151	7.025127434
