Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,Potential Number of Students,Potential Number of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,Number of Students Found,Year
70,Northridge,1,FTT,8351,Kinesiology,1594,345,31351,62856,83538,64628.23457,243,12
70,Northridge,1,FTT,8351,Kinesiology,1594,283,32342,63769,83462,66172.14925,201,13
70,Northridge,1,FTT,8351,Kinesiology,1594,230,34973,68899,89842,71169.8589,163,14
70,Northridge,1,FTT,8351,Kinesiology,1594,171,34430,72235,91583,74925.27907,129,15
70,Northridge,1,FTT,8375,Athletic Training,51,46,11908,17022,24686,20389.21622,37,1
70,Northridge,1,FTT,8375,Athletic Training,51,39,19607,28582,38719,33196.6,30,2
70,Northridge,1,FTT,8375,Athletic Training,51,31,19650,27762.5,39612,32146.65385,26,3
70,Northridge,1,FTT,8375,Athletic Training,51,25,30946.5,40620,54662,39112.65,20,4
70,Northridge,1,FTT,8375,Athletic Training,51,15,30974,41687.5,54374,44871.7,10,5
70,Northridge,1,FTT,8375,Athletic Training,51,9,32000,46474,49301,46776.6,5,6
70,Northridge,1,FTT,8375,Athletic Training,51,4,,,,,2,7
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,8
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,9
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,10
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,11
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,12
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,13
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,14
70,Northridge,1,FTT,8375,Athletic Training,51,,,,,,,15
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,4,1
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,2
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,3
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,4
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,5
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,6
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,7
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,8
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,9
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,10
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,11
70,Northridge,1,FTT,9011,Engineering,4,4,,,,,2,12
70,Northridge,1,FTT,9011,Engineering,4,3,,,,,2,13
70,Northridge,1,FTT,9011,Engineering,4,3,,,,,2,14
70,Northridge,1,FTT,9011,Engineering,4,2,,,,,2,15
70,Northridge,1,FTT,9081,Civil Engineering,269,248,22545,39485,58991,41992.5446,213,1
70,Northridge,1,FTT,9081,Civil Engineering,269,216,38406,59619.5,72769,56444.44944,178,2
70,Northridge,1,FTT,9081,Civil Engineering,269,177,43331,62282.5,81033,60806.94928,138,3
70,Northridge,1,FTT,9081,Civil Engineering,269,142,52894,70405,85460,66567.12727,110,4
70,Northridge,1,FTT,9081,Civil Engineering,269,114,55176,75817,90711,74824.93103,87,5
70,Northridge,1,FTT,9081,Civil Engineering,269,88,55114,84890.5,97950,81864.17143,70,6
70,Northridge,1,FTT,9081,Civil Engineering,269,70,64277,83923,100872,78883.94545,55,7
70,Northridge,1,FTT,9081,Civil Engineering,269,61,68886,90447,105056,92648.4,45,8
70,Northridge,1,FTT,9081,Civil Engineering,269,55,76250.5,96247.5,117661.5,96956.975,40,9
70,Northridge,1,FTT,9081,Civil Engineering,269,36,95247,102877,130002,119236.4231,26,10
70,Northridge,1,FTT,9081,Civil Engineering,269,30,80790,99219,122604,118205,21,11
70,Northridge,1,FTT,9081,Civil Engineering,269,21,96849,108402,116062,124269.3846,13,12
70,Northridge,1,FTT,9081,Civil Engineering,269,17,106809,110126,161121,129847.3,10,13
70,Northridge,1,FTT,9081,Civil Engineering,269,12,96396,105817,113369,106805.4444,9,14
70,Northridge,1,FTT,9081,Civil Engineering,269,9,40288,87832.5,101638,72624.66667,6,15
70,Northridge,1,FTT,9091,Electrical Engineering,320,299,22631,49839,71540,49308.90558,233,1
70,Northridge,1,FTT,9091,Electrical Engineering,320,264,42722,67472,83613,63485.27411,197,2
70,Northridge,1,FTT,9091,Electrical Engineering,320,218,48746,67944,86658,66127.86,150,3
70,Northridge,1,FTT,9091,Electrical Engineering,320,202,49676,72896.5,87384,69534.81818,132,4
70,Northridge,1,FTT,9091,Electrical Engineering,320,184,59620,78070,94461,77344.60684,117,5
70,Northridge,1,FTT,9091,Electrical Engineering,320,170,64184,83920,105762,88234.97087,103,6
70,Northridge,1,FTT,9091,Electrical Engineering,320,154,63626.5,85646.5,108456,92102.31522,92,7
70,Northridge,1,FTT,9091,Electrical Engineering,320,136,62704,86452.5,109651,89951.39024,82,8
70,Northridge,1,FTT,9091,Electrical Engineering,320,115,65834,96627,116489,95147.7,70,9
70,Northridge,1,FTT,9091,Electrical Engineering,320,86,62890,92987,117699,93486.82979,47,10
70,Northridge,1,FTT,9091,Electrical Engineering,320,83,76507.5,95439.5,126476.5,99110.11364,44,11
70,Northridge,1,FTT,9091,Electrical Engineering,320,70,69062,94817,120890,96933.36842,38,12
70,Northridge,1,FTT,9091,Electrical Engineering,320,54,79829,101183.5,152260,115001.2333,30,13
70,Northridge,1,FTT,9091,Electrical Engineering,320,44,71218,112672,164943,118386.1304,23,14
70,Northridge,1,FTT,9091,Electrical Engineering,320,35,92439.5,118297.5,165866.5,123110.1,20,15
70,Northridge,1,FTT,9094,Computer Engineering,91,88,20219,46682,68465,46791.42254,71,1
70,Northridge,1,FTT,9094,Computer Engineering,91,78,32723,57441,72518,54165.84127,63,2
70,Northridge,1,FTT,9094,Computer Engineering,91,72,46607,64514,85811,62836.39623,53,3
70,Northridge,1,FTT,9094,Computer Engineering,91,69,51077,73990.5,88594,73663.28,50,4
70,Northridge,1,FTT,9094,Computer Engineering,91,60,49727,80354.5,96498,75829.59524,42,5
70,Northridge,1,FTT,9094,Computer Engineering,91,55,64691.5,81512,94541,80787.75,36,6
70,Northridge,1,FTT,9094,Computer Engineering,91,49,68002,87592,102123,87565.92857,28,7
70,Northridge,1,FTT,9094,Computer Engineering,91,44,69843,92177,108188,85924.75862,29,8
70,Northridge,1,FTT,9094,Computer Engineering,91,31,73538.5,84127,113165.5,140566.5,20,9
70,Northridge,1,FTT,9094,Computer Engineering,91,21,69836,97503,122926,168822.1538,13,10
70,Northridge,1,FTT,9094,Computer Engineering,91,15,63029,104964.5,116591.5,202919,12,11
70,Northridge,1,FTT,9094,Computer Engineering,91,10,76620,103859,159366,345962.2857,7,12
70,Northridge,1,FTT,9094,Computer Engineering,91,7,79348,101303,120142,103759.1667,6,13
70,Northridge,1,FTT,9094,Computer Engineering,91,2,,,,,1,14
70,Northridge,1,FTT,9094,Computer Engineering,91,,,,,,,15
70,Northridge,1,FTT,9101,Mechanical Engineering,373,335,32493,49661.5,63312,47750.89716,282,1
70,Northridge,1,FTT,9101,Mechanical Engineering,373,291,47806,63289,72615,59174.41224,245,2
70,Northridge,1,FTT,9101,Mechanical Engineering,373,223,53929,66948,79370,66678.42857,189,3
70,Northridge,1,FTT,9101,Mechanical Engineering,373,191,53087,68651,85138,70292.57143,161,4
70,Northridge,1,FTT,9101,Mechanical Engineering,373,170,60708,75020,94050,77191.15108,139,5
70,Northridge,1,FTT,9101,Mechanical Engineering,373,150,60957,77569,96827,78287.19328,119,6
70,Northridge,1,FTT,9101,Mechanical Engineering,373,124,65834,82476,104477,83283.62626,99,7
70,Northridge,1,FTT,9101,Mechanical Engineering,373,109,69945,87862,104505,90919.09639,83,8
70,Northridge,1,FTT,9101,Mechanical Engineering,373,94,77621,95650,119531,100046.5733,75,9
70,Northridge,1,FTT,9101,Mechanical Engineering,373,69,68796,91628,128806,98360.07273,55,10
70,Northridge,1,FTT,9101,Mechanical Engineering,373,58,75420,100172,139339,107677.5349,43,11
70,Northridge,1,FTT,9101,Mechanical Engineering,373,50,83808,116792,138350,111369.8,35,12
70,Northridge,1,FTT,9101,Mechanical Engineering,373,42,89444,116655,136576,116403.3214,28,13
70,Northridge,1,FTT,9101,Mechanical Engineering,373,33,76002,102417,150067,131901.4211,19,14
70,Northridge,1,FTT,9101,Mechanical Engineering,373,24,97331,106237,141126,120575.0769,13,15
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,20,40963,60154.5,74338,57940.22222,18,1
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,19,49854,66155.5,80382,62243.33333,18,2
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,18,62165,73234,80695,71884.29412,17,3
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,17,62779,75776,96685,76730,17,4
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,15,41041,69582,101888,75199.73333,15,5
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,15,57871,75017.5,87196,75867.14286,14,6
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,13,70549.5,83741,102838.5,88737.75,12,7
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,11,65466,92132,107747,89434.33333,9,8
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,9,66101,83983.5,95360,89285.5,6,9
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,5,,,,,2,10
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,5,,,,,3,11
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,5,,,,,2,12
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,5,,,,,3,13
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,4,,,,,2,14
70,Northridge,1,FTT,9134,Manufacturing Engineering,23,3,,,,,,15
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,75,33008,52870.5,65468,47761.90909,66,1
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,68,39756,58702.5,70465,54710.68333,60,2
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,55,49290,64740.5,78386,63780.36957,46,3
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,42,51711,68561,81633,66519.9697,33,4
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,32,54827,71914,82515,71889,25,5
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,22,61650,73393.5,94859.5,78655.3125,16,6
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,8,66584,106449,111594,89270.6,5,7
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,2,,,,,2,8
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,2,,,,,2,9
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,10
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,11
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,12
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,13
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,14
70,Northridge,1,FTT,9254,Construction Engineering Technology,84,,,,,,,15
70,Northridge,1,FTT,10021,Art,1164,1133,9117,19343,32624,22791.9832,893,1
70,Northridge,1,FTT,10021,Art,1164,1023,13746,27527,42290,29655.85181,803,2
70,Northridge,1,FTT,10021,Art,1164,940,15590,32834,45968,33611.26475,729,3
70,Northridge,1,FTT,10021,Art,1164,841,17655,35860,51291,36545.55538,641,4
70,Northridge,1,FTT,10021,Art,1164,751,20212,39687,55074,39684.03411,557,5
70,Northridge,1,FTT,10021,Art,1164,650,19028.5,40486,56583,40780.98077,468,6
70,Northridge,1,FTT,10021,Art,1164,567,21859.5,41874.5,62541,43704.63265,392,7
70,Northridge,1,FTT,10021,Art,1164,512,22916,45347,64580,46279.03812,341,8
70,Northridge,1,FTT,10021,Art,1164,465,18868,47661,68735,49183.83168,303,9
70,Northridge,1,FTT,10021,Art,1164,401,20082.5,46218,68929,50015.44048,252,10
70,Northridge,1,FTT,10021,Art,1164,379,28182.5,51878,75046,55411.04911,224,11
70,Northridge,1,FTT,10021,Art,1164,321,28823,54624,81992,60844.5508,187,12
70,Northridge,1,FTT,10021,Art,1164,261,33604.5,56770.5,85990,64577.88889,144,13
70,Northridge,1,FTT,10021,Art,1164,205,33583.5,58636,81649.5,62894.84167,120,14
70,Northridge,1,FTT,10021,Art,1164,159,30986,56145,80366,64787.74713,87,15
70,Northridge,1,FTT,10031,Art History,75,75,11972,28024,41049,32951.85,60,1
70,Northridge,1,FTT,10031,Art History,75,75,11711,31459,49363,36004.86441,59,2
70,Northridge,1,FTT,10031,Art History,75,75,14484.5,31496.5,50609.5,37004.21667,60,3
70,Northridge,1,FTT,10031,Art History,75,75,15382.5,34102,53774,38664.69643,56,4
70,Northridge,1,FTT,10031,Art History,75,74,19454,39711.5,55366,42637.31481,54,5
70,Northridge,1,FTT,10031,Art History,75,70,18802,36953,59342,44820.44,50,6
70,Northridge,1,FTT,10031,Art History,75,61,22889,39075.5,59778,47258.775,40,7
70,Northridge,1,FTT,10031,Art History,75,49,23861,46552,72676,52385.42857,35,8
70,Northridge,1,FTT,10031,Art History,75,39,18211,52925,71316,55748.88462,26,9
70,Northridge,1,FTT,10031,Art History,75,33,19787.5,53716.5,71509,58730.875,24,10
70,Northridge,1,FTT,10031,Art History,75,31,21297.5,50195.5,66191,47980.79167,24,11
70,Northridge,1,FTT,10031,Art History,75,26,34417.5,60524.5,79181,55655.0625,16,12
70,Northridge,1,FTT,10031,Art History,75,23,46857,57953,77250,62324.53846,13,13
70,Northridge,1,FTT,10031,Art History,75,21,14503,48405,84365,51728.93333,15,14
70,Northridge,1,FTT,10031,Art History,75,21,15908,51991,75076,47818.93333,15,15
70,Northridge,1,FTT,10041,Music - Performance,306,285,3641,11902,24223,16073.31383,188,1
70,Northridge,1,FTT,10041,Music - Performance,306,249,5855,14358,26461,20290.12121,165,2
70,Northridge,1,FTT,10041,Music - Performance,306,223,10084,18214,38697,26672.59055,127,3
70,Northridge,1,FTT,10041,Music - Performance,306,195,8319,19833,46242,27701.10256,117,4
70,Northridge,1,FTT,10041,Music - Performance,306,166,6735.5,18216,42574,26589.375,96,5
70,Northridge,1,FTT,10041,Music - Performance,306,145,10104.5,24345,51288,31800.06579,76,6
70,Northridge,1,FTT,10041,Music - Performance,306,132,7439,23168.5,48776,30089.98571,70,7
70,Northridge,1,FTT,10041,Music - Performance,306,111,9798,16266,48444,30296.08065,62,8
70,Northridge,1,FTT,10041,Music - Performance,306,86,5570,17680.5,47633,30724.32692,52,9
70,Northridge,1,FTT,10041,Music - Performance,306,68,8419,21088,58852,35992.89744,39,10
70,Northridge,1,FTT,10041,Music - Performance,306,60,6543.5,30904.5,65297,40343.05556,36,11
70,Northridge,1,FTT,10041,Music - Performance,306,52,10608,33337,77825,45511.83871,31,12
70,Northridge,1,FTT,10041,Music - Performance,306,39,13665,35378,65391,45748.04545,22,13
70,Northridge,1,FTT,10041,Music - Performance,306,33,24658,35462.5,66928,46810.05556,18,14
70,Northridge,1,FTT,10041,Music - Performance,306,26,14578,40045,69611,47352.21429,14,15
70,Northridge,1,FTT,10051,Music,439,429,8983.5,20767,33574,22691.51744,344,1
70,Northridge,1,FTT,10051,Music,439,404,15023.5,29764.5,42773.5,29504.43373,332,2
70,Northridge,1,FTT,10051,Music,439,372,13605,31993.5,49091,32632.03642,302,3
70,Northridge,1,FTT,10051,Music,439,324,13677,37172,53614,35801.45749,247,4
70,Northridge,1,FTT,10051,Music,439,301,13382,32951,55843,36545.77974,227,5
70,Northridge,1,FTT,10051,Music,439,274,17517,40235,57253,41206.06806,191,6
70,Northridge,1,FTT,10051,Music,439,248,12679,37605,60512,40726.59763,169,7
70,Northridge,1,FTT,10051,Music,439,223,19279,44050,65487,45661.14894,141,8
70,Northridge,1,FTT,10051,Music,439,192,18626.5,53141,70201.5,52576.425,120,9
70,Northridge,1,FTT,10051,Music,439,165,25172,54429,69433,53121.78351,97,10
70,Northridge,1,FTT,10051,Music,439,154,29481,54582,71616,58396.43333,90,11
70,Northridge,1,FTT,10051,Music,439,127,27589,59120.5,75589,64003.18421,76,12
70,Northridge,1,FTT,10051,Music,439,96,23350,55919,76830,54506.83636,55,13
70,Northridge,1,FTT,10051,Music,439,74,22686,57099,81467,64558.90476,42,14
70,Northridge,1,FTT,10051,Music,439,55,14773,55552,72685,56103.24138,29,15
70,Northridge,1,FTT,10071,Theatre Arts,303,295,7113,16357.5,26720,18101.96947,262,1
70,Northridge,1,FTT,10071,Theatre Arts,303,275,9658,19654,32958,22373.30131,229,2
70,Northridge,1,FTT,10071,Theatre Arts,303,253,12852.5,22438,37897,26612.16327,196,3
70,Northridge,1,FTT,10071,Theatre Arts,303,220,9963,20974,36192,27071.88166,169,4
70,Northridge,1,FTT,10071,Theatre Arts,303,202,12302.5,23059,41854,30064.87162,148,5
70,Northridge,1,FTT,10071,Theatre Arts,303,177,15351,28150,48134,34645.39024,123,6
70,Northridge,1,FTT,10071,Theatre Arts,303,158,9408,27971.5,45944,32499.08182,110,7
70,Northridge,1,FTT,10071,Theatre Arts,303,135,13399.5,24806,52098,34964.02273,88,8
70,Northridge,1,FTT,10071,Theatre Arts,303,118,18321,35893,64521,42373.07042,71,9
70,Northridge,1,FTT,10071,Theatre Arts,303,96,17180,34605,72674,44775.39683,63,10
70,Northridge,1,FTT,10071,Theatre Arts,303,84,11997,42253.5,66240,44478.94444,54,11
70,Northridge,1,FTT,10071,Theatre Arts,303,64,13616,40492,81946,52743.2973,37,12
70,Northridge,1,FTT,10071,Theatre Arts,303,54,24254,43986.5,82746,55378.85714,28,13
70,Northridge,1,FTT,10071,Theatre Arts,303,45,25734,70241,94275,63881.28571,21,14
70,Northridge,1,FTT,10071,Theatre Arts,303,32,22083,63743,88160,67472.23529,17,15
70,Northridge,1,FTT,10091,Graphic Design,481,480,11654,24924.5,38988,26763.95641,390,1
70,Northridge,1,FTT,10091,Graphic Design,481,480,16097,32208,46235,32692.53368,386,2
70,Northridge,1,FTT,10091,Graphic Design,481,480,20470,35989,50063,36699.98158,380,3
70,Northridge,1,FTT,10091,Graphic Design,481,474,20740,40551.5,55883,41270.44972,358,4
70,Northridge,1,FTT,10091,Graphic Design,481,467,25905,43053,60465,45074.63188,345,5
70,Northridge,1,FTT,10091,Graphic Design,481,453,25655,45740,64464,47285.17699,339,6
70,Northridge,1,FTT,10091,Graphic Design,481,403,29991.5,48464,65323.5,50794.57042,284,7
70,Northridge,1,FTT,10091,Graphic Design,481,358,32699,49026.5,72688,52294.10976,246,8
70,Northridge,1,FTT,10091,Graphic Design,481,306,31782,52000,71476,54193.45972,211,9
70,Northridge,1,FTT,10091,Graphic Design,481,246,33598,55032.5,77968,59195.22222,162,10
70,Northridge,1,FTT,10091,Graphic Design,481,217,34718,59622,80278,62005.78621,145,11
70,Northridge,1,FTT,10091,Graphic Design,481,196,34469,59499.5,78347.5,63418.96667,120,12
70,Northridge,1,FTT,10091,Graphic Design,481,160,36261,57198,87740,63887.13684,95,13
70,Northridge,1,FTT,10091,Graphic Design,481,131,33014,56394,91151,62303.83544,79,14
70,Northridge,1,FTT,10091,Graphic Design,481,105,29114,55992,85290,62563.12676,71,15
70,Northridge,1,FTT,10101,Cinema/Film,199,199,12993,25826,36519,28483.89266,177,1
70,Northridge,1,FTT,10101,Cinema/Film,199,198,17492.5,31757,44015.5,35254.84091,176,2
70,Northridge,1,FTT,10101,Cinema/Film,199,198,20729,35637,51507,41154.5977,174,3
70,Northridge,1,FTT,10101,Cinema/Film,199,196,22185,37108,56799,45449.29825,171,4
70,Northridge,1,FTT,10101,Cinema/Film,199,195,23731,44470,62911,49792.86164,159,5
70,Northridge,1,FTT,10101,Cinema/Film,199,195,22910,43212,63891,49177.87654,162,6
70,Northridge,1,FTT,10101,Cinema/Film,199,194,17532,44190,66619,51821.00621,161,7
70,Northridge,1,FTT,10101,Cinema/Film,199,194,23934.5,52104.5,75524,59078.16216,148,8
70,Northridge,1,FTT,10101,Cinema/Film,199,193,24228,52111,77518,61293.76821,151,9
70,Northridge,1,FTT,10101,Cinema/Film,199,191,27882,51395,82773,65117.48993,149,10
70,Northridge,1,FTT,10101,Cinema/Film,199,190,29549,50021,82615,66181.69799,149,11
70,Northridge,1,FTT,10101,Cinema/Film,199,189,24631,56399,86639,68614.19463,149,12
70,Northridge,1,FTT,10101,Cinema/Film,199,184,22843,50829.5,86834,66528.26712,146,13
70,Northridge,1,FTT,10101,Cinema/Film,199,147,24109,57964,93736,70464.3211,109,14
70,Northridge,1,FTT,10101,Cinema/Film,199,90,30763,63141,119081,78744.31343,67,15
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,66,14334,20543,36643,24498.46512,43,1
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,62,9343,24128,40224,25052.62791,43,2
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,59,14344,29653,42149,29372.90244,41,3
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,58,20237,31843,45560,33344.32432,37,4
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,54,20609.5,33332,53658.5,36209.75,32,5
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,49,24775.5,42325,56154,40325.71429,28,6
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,41,25732,40483.5,58319.5,41686.04167,24,7
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,33,33529.5,42106,63246.5,47463.9,20,8
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,28,16744,38055.5,63513,42008.94444,18,9
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,24,13146,42072,64379,44073,15,10
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,22,39860.5,49379,73021,52835.83333,12,11
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,20,35230,48773.5,77744.5,53581.5,12,12
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,17,40223,56425,84432,60453.54545,11,13
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,11,48028,55476.5,79135,60099.66667,6,14
70,Northridge,1,FTT,11011 + 11021 + 11031,World Languages and Cultures/Translation,67,8,48095,58960,75287,61358.4,5,15
70,Northridge,1,FTT,11051,Spanish,207,202,11436,24967,37150,27465.57576,165,1
70,Northridge,1,FTT,11051,Spanish,207,194,17321,32290,48424,33232.69935,153,2
70,Northridge,1,FTT,11051,Spanish,207,186,16211.5,31023,51931,34509.24306,144,3
70,Northridge,1,FTT,11051,Spanish,207,172,17690,40056.5,55456.5,39199.14516,124,4
70,Northridge,1,FTT,11051,Spanish,207,162,19006,45210,56847,41316.94783,115,5
70,Northridge,1,FTT,11051,Spanish,207,148,22857,47231.5,63693,45826.34615,104,6
70,Northridge,1,FTT,11051,Spanish,207,136,27042,49141,63450,48845.10526,95,7
70,Northridge,1,FTT,11051,Spanish,207,120,23953,51710.5,63660.5,49075.85227,88,8
70,Northridge,1,FTT,11051,Spanish,207,109,28788,49160.5,67748,49546.05128,78,9
70,Northridge,1,FTT,11051,Spanish,207,94,31795.5,50243.5,70897.5,56014.90625,64,10
70,Northridge,1,FTT,11051,Spanish,207,86,34754,55701,69252,55770.42623,61,11
70,Northridge,1,FTT,11051,Spanish,207,76,32578,58837,76338,59690.30909,55,12
70,Northridge,1,FTT,11051,Spanish,207,62,35830.5,66714,78337,68110.63636,44,13
70,Northridge,1,FTT,11051,Spanish,207,51,30801,67366,79044,65658.35135,37,14
70,Northridge,1,FTT,11051,Spanish,207,38,44627,74298,83085,71458.14286,28,15
70,Northridge,1,FTT,12011,Health Science,513,511,15484,29095,44013,32052.18847,451,1
70,Northridge,1,FTT,12011,Health Science,513,505,24236,38699,51973,40218.75467,428,2
70,Northridge,1,FTT,12011,Health Science,513,502,25026,41409,54661,41603.42623,427,3
70,Northridge,1,FTT,12011,Health Science,513,494,27068.5,43652,57623,44599.11,400,4
70,Northridge,1,FTT,12011,Health Science,513,455,28934,47817,64407,48958.27654,358,5
70,Northridge,1,FTT,12011,Health Science,513,408,35230,51734,72487,56976.6901,313,6
70,Northridge,1,FTT,12011,Health Science,513,364,32881,53239,76001,58928.84342,281,7
70,Northridge,1,FTT,12011,Health Science,513,329,34414,58029,79063,62626.47479,238,8
70,Northridge,1,FTT,12011,Health Science,513,290,36805,60122,80975,62755.4554,213,9
70,Northridge,1,FTT,12011,Health Science,513,247,40678,60597,84867,65125.59429,175,10
70,Northridge,1,FTT,12011,Health Science,513,231,44149,61914,88863,66788.19753,162,11
70,Northridge,1,FTT,12011,Health Science,513,210,43182,68205,96401,71162.93662,142,12
70,Northridge,1,FTT,12011,Health Science,513,191,36563,63715.5,93617,68105.90299,134,13
70,Northridge,1,FTT,12011,Health Science,513,166,43514.5,70393,94930.5,72487.2069,116,14
70,Northridge,1,FTT,12011,Health Science,513,136,35159.5,71343,101660,70735.08333,96,15
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,214,18953,28845,38347,31572.78836,189,1
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,125,28016,36734,43343,37748.59091,110,2
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,54,29841.5,40243,53975.5,41926.33333,48,3
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,14,10740,44232,52611,39170.09091,11,4
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,5
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,6
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,7
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,8
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,9
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,10
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,11
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,12
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,13
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,14
70,Northridge,1,FTT,12021,Health Care Management/Administration,259,,,,,,,15
70,Northridge,1,FTT,12031,Nursing,61,61,68813,91544,109099,90367.80702,57,1
70,Northridge,1,FTT,12031,Nursing,61,61,67104,99773,116072,92947.54386,57,2
70,Northridge,1,FTT,12031,Nursing,61,61,69913,100935,113833,98572.19298,57,3
70,Northridge,1,FTT,12031,Nursing,61,61,78214.5,100583.5,124141.5,99164.125,56,4
70,Northridge,1,FTT,12031,Nursing,61,61,80881,104365,119813,102093.3704,54,5
70,Northridge,1,FTT,12031,Nursing,61,61,80257,110548.5,129227,108161.4815,54,6
70,Northridge,1,FTT,12031,Nursing,61,61,67926,105086,117549,97963.92453,53,7
70,Northridge,1,FTT,12031,Nursing,61,61,92854,108576,125259,110208.9388,49,8
70,Northridge,1,FTT,12031,Nursing,61,61,77945,108766,125777,106187.74,50,9
70,Northridge,1,FTT,12031,Nursing,61,51,78447,107707.5,124263,106785.5238,42,10
70,Northridge,1,FTT,12031,Nursing,61,42,80895,109953,135911,110809.3333,33,11
70,Northridge,1,FTT,12031,Nursing,61,35,80440,107112,131808,112549.8276,29,12
70,Northridge,1,FTT,12031,Nursing,61,29,77813,105909,139614,116252.7391,23,13
70,Northridge,1,FTT,12031,Nursing,61,23,80962,105409,140070,108065.8889,18,14
