Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
10,1,FTT,09101,09101,Mechanical Engineering,Educational Services,,,,,,
10,1,FTT,09101,09101,Mechanical Engineering,Health Care & Social Assistance,,,,,,
10,1,FTT,09101,09101,Mechanical Engineering,Accommodation & Food Services,,,,,,
10,1,FTT,09101,09101,Mechanical Engineering,Other Services,,,,,,
10,1,FTT,09101,09101,Mechanical Engineering,Government,,,,,,
10,1,FTT,09101,09101,Mechanical Engineering,Wages - No NAICS Code,10,15849,26776,6,36913,45079
10,1,FTT,09131,09131,Industrial Engineering,Utilities,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Manufacturing,20,78447,80880,11,93953,80334
10,1,FTT,09131,09131,Industrial Engineering,Wholesale Trade,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Retail Trade,5,71430,65807,,,
10,1,FTT,09131,09131,Industrial Engineering,Transportation & Warehousing,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Finance & Insurance,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Accommodation & Food Services,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Non-Classified,,,,,,
10,1,FTT,09131,09131,Industrial Engineering,Wages - No NAICS Code,,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,Utilities,,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,Manufacturing,24,69451,77020,11,94800,93716
10,1,FTT,09134,09134,Manufacturing Engineering,Wholesale Trade,,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,Other Services,,,,,,
10,1,FTT,09134,09134,Manufacturing Engineering,Wages - No NAICS Code,,,,,,
10,1,FTT,09151,09151,Materials Engineering,Manufacturing,,,,,,
10,1,FTT,09151,09151,Materials Engineering,Information,,,,,,
10,1,FTT,09151,09151,Materials Engineering,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,09251,09251,Engineering Technology,Construction,5,88404,87593,,,
10,1,FTT,09251,09251,Engineering Technology,Manufacturing,23,74054,73827,13,97608,99788
10,1,FTT,09251,09251,Engineering Technology,Wholesale Trade,,,,,,
10,1,FTT,09251,09251,Engineering Technology,"Professional, Scientific, & Technical Skills",5,67596,70408,,,
10,1,FTT,09251,09251,Engineering Technology,Admin & Support & Waste Mgmt & Remediation,6,51452,50426,,,
10,1,FTT,09251,09251,Engineering Technology,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,09251,09251,Engineering Technology,Accommodation & Food Services,,,,,,
10,1,FTT,09251,09251,Engineering Technology,Government,,,,,,
10,1,FTT,09251,09251,Engineering Technology,Wages - No NAICS Code,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Utilities,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Construction,64,84155,86287,21,103725,127003
10,1,FTT,09254,09254,Construction Engineering Technology,Manufacturing,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Wholesale Trade,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Retail Trade,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Transportation & Warehousing,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Finance & Insurance,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,"Professional, Scientific, & Technical Skills",8,87987,83138,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Educational Services,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Health Care & Social Assistance,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Accommodation & Food Services,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Government,,,,,,
10,1,FTT,09254,09254,Construction Engineering Technology,Wages - No NAICS Code,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Utilities,5,100886,97248,5,110662,105553
10,1,FTT,09255,09255,Electronic Engineering Technology,Construction,6,72337,68518,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Manufacturing,50,65646,70001,33,87331,81811
10,1,FTT,09255,09255,Electronic Engineering Technology,Wholesale Trade,8,39795,46523,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Retail Trade,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Transportation & Warehousing,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Information,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Finance & Insurance,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,"Professional, Scientific, & Technical Skills",17,72989,79754,10,73857,75232
10,1,FTT,09255,09255,Electronic Engineering Technology,Management of Companies & Enterprises,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Admin & Support & Waste Mgmt & Remediation,7,72100,63512,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Educational Services,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Health Care & Social Assistance,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Accommodation & Food Services,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Other Services,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Government,,,,,,
10,1,FTT,09255,09255,Electronic Engineering Technology,Wages - No NAICS Code,,,,,,
10,1,FTT,10021 + 10022,10022,Art,Utilities,,,,,,
10,1,FTT,10021 + 10022,10022,Art,Construction,5,35956,39236,,,
10,1,FTT,10021 + 10022,10022,Art,Manufacturing,17,53666,55669,15,59868,58929
10,1,FTT,10021 + 10022,10022,Art,Wholesale Trade,12,49048,49138,14,45283,43276
10,1,FTT,10021 + 10022,10022,Art,Retail Trade,20,23295,29288,8,52046,56174
10,1,FTT,10021 + 10022,10022,Art,Transportation & Warehousing,,,,,,
10,1,FTT,10021 + 10022,10022,Art,Information,9,44511,40995,,,
10,1,FTT,10021 + 10022,10022,Art,Finance & Insurance,5,43890,49980,,,
10,1,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",12,53774,51684,12,58473,67819
10,1,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,5,27027,27062,,,
10,1,FTT,10021 + 10022,10022,Art,Educational Services,12,49066,43841,8,30194,33800
10,1,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,,,,,,
10,1,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,,,,,,
10,1,FTT,10021 + 10022,10022,Art,Other Services,5,32070,38125,,,
10,1,FTT,10021 + 10022,10022,Art,Government,,,,,,
10,1,FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,6,10015,10327,5,8210,15688
10,1,FTT,10051,10051,Music,Utilities,,,,,,
10,1,FTT,10051,10051,Music,Construction,,,,,,
10,1,FTT,10051,10051,Music,Wholesale Trade,,,,,,
10,1,FTT,10051,10051,Music,Retail Trade,7,27059,34358,,,
10,1,FTT,10051,10051,Music,Transportation & Warehousing,,,,,,
10,1,FTT,10051,10051,Music,Information,8,42973,40620,,,
10,1,FTT,10051,10051,Music,Finance & Insurance,,,,,,
10,1,FTT,10051,10051,Music,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",7,52208,57770,,,
10,1,FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,10051,10051,Music,Educational Services,9,34899,33245,,,
10,1,FTT,10051,10051,Music,Health Care & Social Assistance,,,,,,
10,1,FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,10051,10051,Music,Accommodation & Food Services,5,12845,16694,,,
10,1,FTT,10051,10051,Music,Other Services,,,,,,
10,1,FTT,10051,10051,Music,Government,,,,,,
10,1,FTT,10051,10051,Music,Wages - No NAICS Code,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Construction,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Manufacturing,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Wholesale Trade,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Transportation & Warehousing,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Information,,,,,,
10,1,FTT,10071,10071,Theatre Arts,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,10071,10071,Theatre Arts,Educational Services,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,,,,,,
10,1,FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,10071,10071,Theatre Arts,Accommodation & Food Services,,,,,,
10,1,FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,,,,,,
10,1,FTT,10091,10091,Graphic Design,Construction,,,,,,
10,1,FTT,10091,10091,Graphic Design,Manufacturing,6,25140,33033,,,
10,1,FTT,10091,10091,Graphic Design,Wholesale Trade,12,40339,40313,,,
10,1,FTT,10091,10091,Graphic Design,Retail Trade,13,36899,42200,,,
10,1,FTT,10091,10091,Graphic Design,Transportation & Warehousing,,,,,,
10,1,FTT,10091,10091,Graphic Design,Information,,,,,,
10,1,FTT,10091,10091,Graphic Design,Finance & Insurance,,,,,,
10,1,FTT,10091,10091,Graphic Design,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,10091,10091,Graphic Design,"Professional, Scientific, & Technical Skills",18,41567,43368,5,58422,73982
10,1,FTT,10091,10091,Graphic Design,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,10091,10091,Graphic Design,Educational Services,7,41307,31678,,,
10,1,FTT,10091,10091,Graphic Design,Health Care & Social Assistance,6,36633,38533,,,
10,1,FTT,10091,10091,Graphic Design,"Arts, Entertainment, & Recreation",5,37012,36220,,,
10,1,FTT,10091,10091,Graphic Design,Accommodation & Food Services,,,,,,
10,1,FTT,10091,10091,Graphic Design,Other Services,,,,,,
10,1,FTT,10091,10091,Graphic Design,Non-Classified,,,,,,
10,1,FTT,10091,10091,Graphic Design,Wages - No NAICS Code,,,,,,
10,1,FTT,11051,11051,Spanish,Construction,,,,,,
10,1,FTT,11051,11051,Spanish,Retail Trade,,,,,,
10,1,FTT,11051,11051,Spanish,Information,,,,,,
10,1,FTT,11051,11051,Spanish,Finance & Insurance,,,,,,
10,1,FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,11051,11051,Spanish,Educational Services,13,28758,32495,6,25592,32660
10,1,FTT,11051,11051,Spanish,Health Care & Social Assistance,,,,,,
10,1,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
10,1,FTT,11051,11051,Spanish,Government,,,,,,
10,1,FTT,11051,11051,Spanish,Wages - No NAICS Code,,,,,,
10,1,FTT,13011,13011,Family and Consumer Sciences,Educational Services,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Construction,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Manufacturing,24,48102,52634,9,57250,62046
10,1,FTT,13031,13031,Apparel Merchandising and Management,Wholesale Trade,23,40080,50946,7,69349,60070
10,1,FTT,13031,13031,Apparel Merchandising and Management,Retail Trade,43,49307,48235,13,50681,75371
10,1,FTT,13031,13031,Apparel Merchandising and Management,Information,5,60972,57095,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Finance & Insurance,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,"Professional, Scientific, & Technical Skills",11,34847,39490,6,84344,84130
10,1,FTT,13031,13031,Apparel Merchandising and Management,Management of Companies & Enterprises,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Educational Services,10,36638,28440,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Health Care & Social Assistance,9,32560,38028,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Accommodation & Food Services,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Other Services,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Government,,,,,,
10,1,FTT,13031,13031,Apparel Merchandising and Management,Wages - No NAICS Code,8,18756,22367,5,18677,27292
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Manufacturing,10,40244,43661,5,62809,48478
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Wholesale Trade,5,47019,45316,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Retail Trade,,,,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Information,,,,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Finance & Insurance,,,,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Admin & Support & Waste Mgmt & Remediation,6,51183,46446,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Educational Services,11,63041,48511,10,72716,73514
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Health Care & Social Assistance,37,60088,57235,20,72731,65697
10,1,FTT,13061,13061,Dietetics/Nutritional Science,"Arts, Entertainment, & Recreation",6,24851,32135,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Accommodation & Food Services,11,47314,47074,7,53478,44212
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Other Services,12,55132,52562,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Government,7,68511,62905,,,
10,1,FTT,13061,13061,Dietetics/Nutritional Science,Wages - No NAICS Code,,,,,,
10,1,FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
10,1,FTT,15011,15011,English,Construction,,,,,,
10,1,FTT,15011,15011,English,Manufacturing,5,66138,69198,,,
10,1,FTT,15011,15011,English,Wholesale Trade,5,33458,33502,,,
10,1,FTT,15011,15011,English,Retail Trade,10,27626,30751,,,
10,1,FTT,15011,15011,English,Transportation & Warehousing,,,,,,
10,1,FTT,15011,15011,English,Information,8,37109,34466,,,
10,1,FTT,15011,15011,English,Finance & Insurance,,,,6,67830,81378
10,1,FTT,15011,15011,English,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",6,41711,37052,,,
10,1,FTT,15011,15011,English,Management of Companies & Enterprises,,,,,,
10,1,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,15011,15011,English,Educational Services,47,48161,43942,21,64629,58395
10,1,FTT,15011,15011,English,Health Care & Social Assistance,,,,,,
10,1,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,15011,15011,English,Accommodation & Food Services,,,,,,
10,1,FTT,15011,15011,English,Other Services,,,,,,
10,1,FTT,15011,15011,English,Non-Classified,,,,,,
10,1,FTT,15011,15011,English,Government,8,46358,50096,,,
10,1,FTT,15011,15011,English,Wages - No NAICS Code,,,,,,
10,1,FTT,15091,15091,Philosophy,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
10,1,FTT,15091,15091,Philosophy,Construction,,,,,,
10,1,FTT,15091,15091,Philosophy,Manufacturing,,,,,,
10,1,FTT,15091,15091,Philosophy,Wholesale Trade,,,,,,
10,1,FTT,15091,15091,Philosophy,Retail Trade,,,,,,
10,1,FTT,15091,15091,Philosophy,Information,,,,,,
10,1,FTT,15091,15091,Philosophy,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,15091,15091,Philosophy,Educational Services,,,,,,
10,1,FTT,15091,15091,Philosophy,Health Care & Social Assistance,,,,,,
10,1,FTT,15091,15091,Philosophy,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,15091,15091,Philosophy,Accommodation & Food Services,,,,,,
10,1,FTT,15091,15091,Philosophy,Government,,,,,,
10,1,FTT,15091,15091,Philosophy,Wages - No NAICS Code,,,,,,
10,1,FTT,17011,17011,Mathematics,Manufacturing,,,,,,
10,1,FTT,17011,17011,Mathematics,Wholesale Trade,,,,,,
10,1,FTT,17011,17011,Mathematics,Retail Trade,,,,,,
10,1,FTT,17011,17011,Mathematics,Information,,,,,,
10,1,FTT,17011,17011,Mathematics,Finance & Insurance,,,,,,
10,1,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,17011,17011,Mathematics,Educational Services,29,51599,51361,11,67360,57859
10,1,FTT,17011,17011,Mathematics,Health Care & Social Assistance,,,,,,
10,1,FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,17011,17011,Mathematics,Accommodation & Food Services,,,,,,
10,1,FTT,17011,17011,Mathematics,Other Services,,,,,,
10,1,FTT,17011,17011,Mathematics,Wages - No NAICS Code,5,3324,18596,,,
10,1,FTT,19021,19021,Physics,Utilities,,,,,,
10,1,FTT,19021,19021,Physics,Manufacturing,,,,,,
10,1,FTT,19021,19021,Physics,Wholesale Trade,,,,,,
10,1,FTT,19021,19021,Physics,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,19021,19021,Physics,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,19021,19021,Physics,Educational Services,,,,,,
10,1,FTT,19021,19021,Physics,Health Care & Social Assistance,,,,,,
10,1,FTT,19021,19021,Physics,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,19051,19051,Chemistry,Utilities,6,72267,75605,,,
10,1,FTT,19051,19051,Chemistry,Manufacturing,9,71887,67679,,,
10,1,FTT,19051,19051,Chemistry,Wholesale Trade,,,,,,
10,1,FTT,19051,19051,Chemistry,Retail Trade,,,,,,
10,1,FTT,19051,19051,Chemistry,Transportation & Warehousing,,,,,,
10,1,FTT,19051,19051,Chemistry,Information,,,,,,
10,1,FTT,19051,19051,Chemistry,Finance & Insurance,,,,,,
10,1,FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,19051,19051,Chemistry,Educational Services,,,,,,
10,1,FTT,19051,19051,Chemistry,Health Care & Social Assistance,,,,,,
10,1,FTT,19051,19051,Chemistry,Other Services,,,,,,
10,1,FTT,19051,19051,Chemistry,Government,5,65378,64347,,,
10,1,FTT,19141,19141,Geology,Mining,,,,,,
10,1,FTT,19141,19141,Geology,Manufacturing,,,,,,
10,1,FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",6,62499,54203,5,86676,78415
10,1,FTT,19141,19141,Geology,Government,,,,,,
10,1,FTT,19141,19141,Geology,Wages - No NAICS Code,,,,,,
10,1,FTT,19171,19171,Earth Science,Retail Trade,,,,,,
10,1,FTT,19171,19171,Earth Science,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,19171,19171,Earth Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,Utilities,,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,Construction,,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,Manufacturing,9,54311,57504,6,57720,58493
10,1,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,11,47483,44121,5,60286,58100
10,1,FTT,20011 + 20013,20013,Psychology,Retail Trade,27,24681,32202,,,
10,1,FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,Information,,,,,,
10,1,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,25,48664,54786,6,59059,62928
10,1,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,8,39429,36130,,,
10,1,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",11,34171,32699,,,
10,1,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,15,31013,32760,,,
10,1,FTT,20011 + 20013,20013,Psychology,Educational Services,44,30540,32749,19,41011,42288
10,1,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,48,34870,36669,16,41214,39760
10,1,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",5,34008,34346,,,
10,1,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,14,16727,23982,,,
10,1,FTT,20011 + 20013,20013,Psychology,Other Services,6,34988,35568,,,
10,1,FTT,20011 + 20013,20013,Psychology,Government,18,53930,62649,11,88083,82134
10,1,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,15,3858,6244,11,8721,27667
10,1,FTT,20991,20991,Behavioral Science,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
10,1,FTT,20991,20991,Behavioral Science,Utilities,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Construction,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Manufacturing,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Wholesale Trade,5,50922,52920,,,
10,1,FTT,20991,20991,Behavioral Science,Retail Trade,,,,6,35066,35178
10,1,FTT,20991,20991,Behavioral Science,Transportation & Warehousing,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Information,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Finance & Insurance,13,60431,60232,6,63854,66073
10,1,FTT,20991,20991,Behavioral Science,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,20991,20991,Behavioral Science,"Professional, Scientific, & Technical Skills",10,51046,58125,,,
10,1,FTT,20991,20991,Behavioral Science,Management of Companies & Enterprises,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Admin & Support & Waste Mgmt & Remediation,5,42481,41409,,,
10,1,FTT,20991,20991,Behavioral Science,Educational Services,22,49794,40753,16,62829,58326
10,1,FTT,20991,20991,Behavioral Science,Health Care & Social Assistance,36,43226,41405,22,49951,52874
10,1,FTT,20991,20991,Behavioral Science,Accommodation & Food Services,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Other Services,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Non-Classified,,,,,,
10,1,FTT,20991,20991,Behavioral Science,Government,27,60687,63334,21,71630,70416
10,1,FTT,20991,20991,Behavioral Science,Wages - No NAICS Code,6,87659,68833,,,
10,1,FTT,22011,22011,Social Science,Wholesale Trade,,,,,,
10,1,FTT,22011,22011,Social Science,Retail Trade,,,,,,
10,1,FTT,22011,22011,Social Science,Finance & Insurance,,,,,,
10,1,FTT,22011,22011,Social Science,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,22011,22011,Social Science,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,22011,22011,Social Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,22011,22011,Social Science,Educational Services,6,51196,46735,5,65763,55741
10,1,FTT,22011,22011,Social Science,Health Care & Social Assistance,,,,,,
10,1,FTT,22011,22011,Social Science,Accommodation & Food Services,,,,,,
10,1,FTT,22011,22011,Social Science,Other Services,,,,,,
10,1,FTT,22011,22011,Social Science,Government,,,,,,
10,1,FTT,22021,22021,Anthropology,Wholesale Trade,,,,,,
10,1,FTT,22021,22021,Anthropology,Retail Trade,,,,,,
10,1,FTT,22021,22021,Anthropology,Transportation & Warehousing,,,,,,
10,1,FTT,22021,22021,Anthropology,Information,,,,,,
10,1,FTT,22021,22021,Anthropology,"Professional, Scientific, & Technical Skills",,,,,,
10,1,FTT,22021,22021,Anthropology,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,22021,22021,Anthropology,Educational Services,,,,,,
10,1,FTT,22021,22021,Anthropology,Health Care & Social Assistance,,,,,,
10,1,FTT,22021,22021,Anthropology,Accommodation & Food Services,,,,,,
10,1,FTT,22021,22021,Anthropology,Government,,,,,,
10,1,FTT,22021,22021,Anthropology,Wages - No NAICS Code,,,,,,
10,1,FTT,22041,22041,Economics,Utilities,,,,,,
10,1,FTT,22041,22041,Economics,Construction,,,,,,
10,1,FTT,22041,22041,Economics,Manufacturing,,,,,,
10,1,FTT,22041,22041,Economics,Retail Trade,,,,,,
10,1,FTT,22041,22041,Economics,Transportation & Warehousing,,,,,,
10,1,FTT,22041,22041,Economics,Information,,,,,,
10,1,FTT,22041,22041,Economics,Finance & Insurance,,,,,,
10,1,FTT,22041,22041,Economics,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",7,51473,63323,,,
10,1,FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,,,,,,
10,1,FTT,22041,22041,Economics,Educational Services,,,,,,
10,1,FTT,22041,22041,Economics,Health Care & Social Assistance,,,,,,
10,1,FTT,22041,22041,Economics,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,22041,22041,Economics,Accommodation & Food Services,,,,,,
10,1,FTT,22041,22041,Economics,Other Services,,,,,,
10,1,FTT,22041,22041,Economics,Wages - No NAICS Code,,,,,,
10,1,FTT,22051,22051,History,Utilities,,,,,,
10,1,FTT,22051,22051,History,Construction,,,,,,
10,1,FTT,22051,22051,History,Manufacturing,,,,,,
10,1,FTT,22051,22051,History,Wholesale Trade,6,45266,42240,,,
10,1,FTT,22051,22051,History,Retail Trade,6,26733,30851,,,
10,1,FTT,22051,22051,History,Transportation & Warehousing,,,,,,
10,1,FTT,22051,22051,History,Finance & Insurance,6,48302,44806,,,
10,1,FTT,22051,22051,History,Real Estate & Rental & Leasing,,,,,,
10,1,FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",7,36605,39698,,,
10,1,FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,6,27835,33695,,,
10,1,FTT,22051,22051,History,Educational Services,45,53075,41817,18,70565,67665
10,1,FTT,22051,22051,History,Health Care & Social Assistance,11,24722,26464,,,
10,1,FTT,22051,22051,History,"Arts, Entertainment, & Recreation",,,,,,
10,1,FTT,22051,22051,History,Accommodation & Food Services,,,,,,
10,1,FTT,22051,22051,History,Other Services,,,,,,
10,1,FTT,22051,22051,History,Government,10,62644,65823,5,82071,89875
10,1,FTT,22051,22051,History,Wages - No NAICS Code,5,34321,40486,5,44059,56748
10,1,FTT,22061 + 22063,22063,Geography,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
10,1,FTT,22061 + 22063,22063,Geography,Utilities,,,,,,
10,1,FTT,22061 + 22063,22063,Geography,Manufacturing,,,,,,
10,1,FTT,22061 + 22063,22063,Geography,Wholesale Trade,,,,,,
