Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
55,1,FTF + FTT,22993,22993,Labor Studies,Health Care & Social Assistance,,,,,,
55,1,FTF + FTT,22993,22993,Labor Studies,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF + FTT,22993,22993,Labor Studies,Other Services,,,,,,
55,1,FTF + FTT,22993,22993,Labor Studies,Government,,,,,,
55,1,FTF + FTT,22993,22993,Labor Studies,Wages - No NAICS Code,,,,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Utilities,,,,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Construction,10,58414,62909,7,55687,68079
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,27,54118,54520,13,69102,68651
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wholesale Trade,19,54026,53496,11,44207,48039
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,53,37226,39223,22,39996,47641
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,24,35563,40898,17,43459,50900
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Information,8,45869,47354,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,31,41585,42398,7,47488,59921
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,9,40537,45539,8,58964,54529
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",22,44300,40401,14,48204,51020
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Management of Companies & Enterprises,,,,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,28,32802,30503,19,29916,38700
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Educational Services,1304,52277,46183,875,65127,58732
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,105,33091,34018,60,38218,36063
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",10,24745,28591,6,13238,14248
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,32,23526,26457,11,34682,33603
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,31,25948,28046,17,25677,31175
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Non-Classified,,,,,,
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,72,49713,51220,51,57939,60207
55,1,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,57,7070,16068,34,4217,28791
55,1,FTF,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,,,,,,
55,1,FTF,04011,04011,Biology,Utilities,,,,,,
55,1,FTF,04011,04011,Biology,Manufacturing,10,51457,52023,5,69450,70655
55,1,FTF,04011,04011,Biology,Wholesale Trade,,,,,,
55,1,FTF,04011,04011,Biology,Retail Trade,,,,,,
55,1,FTF,04011,04011,Biology,Transportation & Warehousing,,,,,,
55,1,FTF,04011,04011,Biology,Finance & Insurance,,,,,,
55,1,FTF,04011,04011,Biology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,04011,04011,Biology,"Professional, Scientific, & Technical Skills",7,44173,40225,,,
55,1,FTF,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,04011,04011,Biology,Educational Services,7,39621,39170,,,
55,1,FTF,04011,04011,Biology,Health Care & Social Assistance,11,49708,60048,,,
55,1,FTF,04011,04011,Biology,Accommodation & Food Services,,,,,,
55,1,FTF,04011,04011,Biology,Government,7,65734,58311,,,
55,1,FTF,04011,04011,Biology,Wages - No NAICS Code,,,,,,
55,1,FTF,04141,04141,Biochemistry,Manufacturing,,,,,,
55,1,FTF,04141,04141,Biochemistry,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,05011,05011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,1,FTF,05011,05011,Business Administration,Utilities,,,,,,
55,1,FTF,05011,05011,Business Administration,Construction,7,64208,55045,7,67805,63484
55,1,FTF,05011,05011,Business Administration,Manufacturing,25,48862,51682,12,81310,74569
55,1,FTF,05011,05011,Business Administration,Wholesale Trade,16,42318,37862,7,51256,45641
55,1,FTF,05011,05011,Business Administration,Retail Trade,48,36512,42304,16,53339,53364
55,1,FTF,05011,05011,Business Administration,Transportation & Warehousing,24,47462,48250,12,67348,68198
55,1,FTF,05011,05011,Business Administration,Information,24,60363,65396,8,69225,70037
55,1,FTF,05011,05011,Business Administration,Finance & Insurance,45,52852,53982,19,61575,65700
55,1,FTF,05011,05011,Business Administration,Real Estate & Rental & Leasing,23,42808,49713,10,81196,68651
55,1,FTF,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",39,47686,51406,16,49723,55828
55,1,FTF,05011,05011,Business Administration,Management of Companies & Enterprises,,,,,,
55,1,FTF,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,37,33058,38198,7,18463,28572
55,1,FTF,05011,05011,Business Administration,Educational Services,30,34247,33594,9,46356,44172
55,1,FTF,05011,05011,Business Administration,Health Care & Social Assistance,20,47923,47391,11,59631,58593
55,1,FTF,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,05011,05011,Business Administration,Accommodation & Food Services,15,40110,39235,,,
55,1,FTF,05011,05011,Business Administration,Other Services,6,49531,48765,,,
55,1,FTF,05011,05011,Business Administration,Government,16,54064,52354,14,66435,68560
55,1,FTF,05011,05011,Business Administration,Wages - No NAICS Code,22,36443,40077,11,52755,52476
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Retail Trade,,,,,,
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Transportation & Warehousing,,,,,,
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Finance & Insurance,,,,,,
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Educational Services,,,,,,
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Accommodation & Food Services,,,,,,
55,1,FTF,05082 + 05083,05083,Travel and Tourism/Tourism Management,Government,,,,,,
55,1,FTF,06011,06011,Communications,Utilities,,,,,,
55,1,FTF,06011,06011,Communications,Construction,,,,,,
55,1,FTF,06011,06011,Communications,Manufacturing,,,,,,
55,1,FTF,06011,06011,Communications,Wholesale Trade,,,,,,
55,1,FTF,06011,06011,Communications,Retail Trade,8,30903,34728,,,
55,1,FTF,06011,06011,Communications,Transportation & Warehousing,,,,,,
55,1,FTF,06011,06011,Communications,Information,15,49309,45467,7,78002,75176
55,1,FTF,06011,06011,Communications,Finance & Insurance,10,41202,36735,5,52692,59256
55,1,FTF,06011,06011,Communications,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,06011,06011,Communications,"Professional, Scientific, & Technical Skills",12,39609,41884,6,56558,59059
55,1,FTF,06011,06011,Communications,Admin & Support & Waste Mgmt & Remediation,14,35951,38658,,,
55,1,FTF,06011,06011,Communications,Educational Services,11,23579,25148,7,47880,41062
55,1,FTF,06011,06011,Communications,Health Care & Social Assistance,7,36151,43187,,,
55,1,FTF,06011,06011,Communications,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,06011,06011,Communications,Accommodation & Food Services,5,27536,24592,,,
55,1,FTF,06011,06011,Communications,Other Services,8,33682,34598,,,
55,1,FTF,06011,06011,Communications,Non-Classified,,,,,,
55,1,FTF,06011,06011,Communications,Government,6,80898,79404,7,59473,79288
55,1,FTF,06011,06011,Communications,Wages - No NAICS Code,9,12399,25521,6,30885,38546
55,1,FTF,06991,06991,Multimedia,Retail Trade,,,,,,
55,1,FTF,06991,06991,Multimedia,Information,,,,,,
55,1,FTF,06991,06991,Multimedia,Finance & Insurance,,,,,,
55,1,FTF,06991,06991,Multimedia,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,06991,06991,Multimedia,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,06991,06991,Multimedia,Educational Services,,,,,,
55,1,FTF,06991,06991,Multimedia,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,06991,06991,Multimedia,Government,,,,,,
55,1,FTF,06991,06991,Multimedia,Wages - No NAICS Code,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Retail Trade,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Transportation & Warehousing,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",7,54646,65657,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Management of Companies & Enterprises,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Accommodation & Food Services,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Other Services,,,,,,
55,1,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,,,,,,
55,1,FTF,08231 + 08232,08232,Child Development,Educational Services,,,,,,
55,1,FTF,08231 + 08232,08232,Child Development,Health Care & Social Assistance,5,32447,30125,,,
55,1,FTF,08351,08351,Kinesiology,Manufacturing,,,,,,
55,1,FTF,08351,08351,Kinesiology,Retail Trade,,,,,,
55,1,FTF,08351,08351,Kinesiology,Transportation & Warehousing,,,,,,
55,1,FTF,08351,08351,Kinesiology,Finance & Insurance,,,,,,
55,1,FTF,08351,08351,Kinesiology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,08351,08351,Kinesiology,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,08351,08351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,08351,08351,Kinesiology,Educational Services,17,48451,42374,,,
55,1,FTF,08351,08351,Kinesiology,Health Care & Social Assistance,,,,,,
55,1,FTF,08351,08351,Kinesiology,"Arts, Entertainment, & Recreation",5,25964,27793,,,
55,1,FTF,08351,08351,Kinesiology,Accommodation & Food Services,,,,,,
55,1,FTF,08351,08351,Kinesiology,Other Services,,,,,,
55,1,FTF,08351,08351,Kinesiology,Government,,,,,,
55,1,FTF,08351,08351,Kinesiology,Wages - No NAICS Code,,,,,,
55,1,FTF,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,1,FTF,10021 + 10022,10022,Art,Manufacturing,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Wholesale Trade,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Retail Trade,5,37127,36839,,,
55,1,FTF,10021 + 10022,10022,Art,Information,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Finance & Insurance,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,10021 + 10022,10022,Art,Educational Services,5,21446,21094,,,
55,1,FTF,10021 + 10022,10022,Art,Health Care & Social Assistance,,,,,,
55,1,FTF,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,10021 + 10022,10022,Art,Accommodation & Food Services,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Other Services,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Government,,,,,,
55,1,FTF,10021 + 10022,10022,Art,Wages - No NAICS Code,,,,,,
55,1,FTF,10051,10051,Music,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,10051,10051,Music,Educational Services,,,,,,
55,1,FTF,10051,10051,Music,Other Services,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Wholesale Trade,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Transportation & Warehousing,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Information,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Educational Services,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Health Care & Social Assistance,,,,,,
55,1,FTF,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,10071,10071,Theatre Arts,Accommodation & Food Services,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Government,,,,,,
55,1,FTF,10071,10071,Theatre Arts,Wages - No NAICS Code,,,,,,
55,1,FTF,11051,11051,Spanish,Wholesale Trade,,,,,,
55,1,FTF,11051,11051,Spanish,Retail Trade,,,,,,
55,1,FTF,11051,11051,Spanish,Finance & Insurance,,,,,,
55,1,FTF,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,11051,11051,Spanish,Educational Services,22,31291,36645,9,67338,55557
55,1,FTF,11051,11051,Spanish,Health Care & Social Assistance,,,,,,
55,1,FTF,11051,11051,Spanish,Other Services,,,,,,
55,1,FTF,11051,11051,Spanish,Government,,,,,,
55,1,FTF,11051,11051,Spanish,Wages - No NAICS Code,,,,,,
55,1,FTF,12011,12011,Health Science,Manufacturing,,,,,,
55,1,FTF,12011,12011,Health Science,Wholesale Trade,,,,,,
55,1,FTF,12011,12011,Health Science,Retail Trade,,,,,,
55,1,FTF,12011,12011,Health Science,Transportation & Warehousing,,,,,,
55,1,FTF,12011,12011,Health Science,Finance & Insurance,,,,,,
55,1,FTF,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,12011,12011,Health Science,Management of Companies & Enterprises,,,,,,
55,1,FTF,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,12011,12011,Health Science,Educational Services,5,38430,57422,,,
55,1,FTF,12011,12011,Health Science,Health Care & Social Assistance,14,43527,62205,9,98305,80251
55,1,FTF,12011,12011,Health Science,Accommodation & Food Services,,,,,,
55,1,FTF,12011,12011,Health Science,Government,5,65117,55925,,,
55,1,FTF,12011,12011,Health Science,Wages - No NAICS Code,5,8596,19910,,,
55,1,FTF,12081,12081,Occupational Therapy,Health Care & Social Assistance,,,,,,
55,1,FTF,12231 + 12232,12232,Medical Technology,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,12231 + 12232,12232,Medical Technology,Educational Services,,,,,,
55,1,FTF,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,7,90617,73290,,,
55,1,FTF,15011,15011,English,Manufacturing,,,,,,
55,1,FTF,15011,15011,English,Retail Trade,,,,,,
55,1,FTF,15011,15011,English,Information,,,,,,
55,1,FTF,15011,15011,English,Finance & Insurance,,,,,,
55,1,FTF,15011,15011,English,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,5,37633,43781,,,
55,1,FTF,15011,15011,English,Educational Services,14,43824,40717,6,73894,64417
55,1,FTF,15011,15011,English,Health Care & Social Assistance,,,,,,
55,1,FTF,15011,15011,English,Accommodation & Food Services,,,,,,
55,1,FTF,15011,15011,English,Government,,,,,,
55,1,FTF,15011,15011,English,Wages - No NAICS Code,,,,,,
55,1,FTF,15091,15091,Philosophy,Information,,,,,,
55,1,FTF,15091,15091,Philosophy,Educational Services,,,,,,
55,1,FTF,15091,15091,Philosophy,Accommodation & Food Services,,,,,,
55,1,FTF,15091,15091,Philosophy,Other Services,,,,,,
55,1,FTF,15991,15991,Humanities,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,17011,17011,Mathematics,Retail Trade,,,,,,
55,1,FTF,17011,17011,Mathematics,Finance & Insurance,,,,,,
55,1,FTF,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,17011,17011,Mathematics,Educational Services,13,64061,55277,,,
55,1,FTF,17011,17011,Mathematics,Accommodation & Food Services,,,,,,
55,1,FTF,17011,17011,Mathematics,Wages - No NAICS Code,,,,,,
55,1,FTF,19021,19021,Physics,Manufacturing,,,,,,
55,1,FTF,19051,19051,Chemistry,Manufacturing,,,,,,
55,1,FTF,19051,19051,Chemistry,Wholesale Trade,,,,,,
55,1,FTF,19051,19051,Chemistry,Retail Trade,,,,,,
55,1,FTF,19051,19051,Chemistry,Finance & Insurance,,,,,,
55,1,FTF,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,19051,19051,Chemistry,Educational Services,,,,,,
55,1,FTF,19051,19051,Chemistry,Health Care & Social Assistance,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Utilities,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Construction,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Manufacturing,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Wholesale Trade,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Retail Trade,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Transportation & Warehousing,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Information,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Finance & Insurance,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Educational Services,25,24404,27937,7,50284,49297
55,1,FTF,20011 + 20013,20013,Psychology,Health Care & Social Assistance,27,36658,35958,6,43454,38490
55,1,FTF,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Accommodation & Food Services,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Other Services,,,,,,
55,1,FTF,20011 + 20013,20013,Psychology,Government,19,51627,51798,8,68873,67943
55,1,FTF,20011 + 20013,20013,Psychology,Wages - No NAICS Code,8,26955,36747,,,
55,1,FTF,20991,20991,Behavioral Science,Construction,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Educational Services,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Health Care & Social Assistance,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Accommodation & Food Services,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Other Services,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Government,,,,,,
55,1,FTF,20991,20991,Behavioral Science,Wages - No NAICS Code,,,,,,
55,1,FTF,21021,21021,Public Administration,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,1,FTF,21021,21021,Public Administration,Construction,,,,,,
55,1,FTF,21021,21021,Public Administration,Manufacturing,5,40593,40355,,,
55,1,FTF,21021,21021,Public Administration,Wholesale Trade,,,,,,
55,1,FTF,21021,21021,Public Administration,Retail Trade,10,43402,40816,6,57587,57549
55,1,FTF,21021,21021,Public Administration,Transportation & Warehousing,,,,,,
55,1,FTF,21021,21021,Public Administration,Information,,,,,,
55,1,FTF,21021,21021,Public Administration,Finance & Insurance,10,46142,44345,,,
55,1,FTF,21021,21021,Public Administration,"Professional, Scientific, & Technical Skills",5,41993,48393,,,
55,1,FTF,21021,21021,Public Administration,Admin & Support & Waste Mgmt & Remediation,6,38391,38217,,,
55,1,FTF,21021,21021,Public Administration,Educational Services,13,30135,34501,8,50002,55582
55,1,FTF,21021,21021,Public Administration,Health Care & Social Assistance,7,46675,49340,5,47810,46875
55,1,FTF,21021,21021,Public Administration,Accommodation & Food Services,,,,,,
55,1,FTF,21021,21021,Public Administration,Other Services,,,,,,
55,1,FTF,21021,21021,Public Administration,Government,23,61277,70499,17,67863,71480
55,1,FTF,21021,21021,Public Administration,Wages - No NAICS Code,9,40612,35131,6,28023,26667
55,1,FTF,21025 + 21031,21031,Recreation Management & Administration,Transportation & Warehousing,,,,,,
55,1,FTF,21025 + 21031,21031,Recreation Management & Administration,Educational Services,,,,,,
55,1,FTF,21025 + 21031,21031,Recreation Management & Administration,Health Care & Social Assistance,,,,,,
55,1,FTF,21025 + 21031,21031,Recreation Management & Administration,Government,,,,,,
55,1,FTF,21042,21042,Human Services,Mining,,,,,,
55,1,FTF,21042,21042,Human Services,Utilities,,,,,,
55,1,FTF,21042,21042,Human Services,Manufacturing,,,,,,
55,1,FTF,21042,21042,Human Services,Wholesale Trade,,,,,,
55,1,FTF,21042,21042,Human Services,Retail Trade,,,,,,
55,1,FTF,21042,21042,Human Services,Transportation & Warehousing,,,,,,
55,1,FTF,21042,21042,Human Services,Information,,,,,,
55,1,FTF,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,21042,21042,Human Services,Educational Services,14,35219,34486,5,51007,55371
55,1,FTF,21042,21042,Human Services,Health Care & Social Assistance,34,39001,37285,14,35938,34468
55,1,FTF,21042,21042,Human Services,Accommodation & Food Services,,,,,,
55,1,FTF,21042,21042,Human Services,Other Services,,,,,,
55,1,FTF,21042,21042,Human Services,Government,21,56509,54509,9,82374,78773
55,1,FTF,21042,21042,Human Services,Wages - No NAICS Code,,,,5,37855,44687
55,1,FTF,21051,21051,Criminal Justice,Utilities,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Construction,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Manufacturing,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Wholesale Trade,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Retail Trade,10,33921,39221,,,
55,1,FTF,21051,21051,Criminal Justice,Transportation & Warehousing,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Finance & Insurance,,,,,,
55,1,FTF,21051,21051,Criminal Justice,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,21051,21051,Criminal Justice,Admin & Support & Waste Mgmt & Remediation,5,37905,35271,,,
55,1,FTF,21051,21051,Criminal Justice,Educational Services,6,24129,24543,,,
55,1,FTF,21051,21051,Criminal Justice,Health Care & Social Assistance,5,29460,29309,,,
55,1,FTF,21051,21051,Criminal Justice,Accommodation & Food Services,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Other Services,,,,,,
55,1,FTF,21051,21051,Criminal Justice,Government,16,52375,56655,,,
55,1,FTF,21051,21051,Criminal Justice,Wages - No NAICS Code,,,,,,
55,1,FTF,22021,22021,Anthropology,Finance & Insurance,,,,,,
55,1,FTF,22021,22021,Anthropology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,22021,22021,Anthropology,Health Care & Social Assistance,,,,,,
55,1,FTF,22021,22021,Anthropology,Other Services,,,,,,
55,1,FTF,22041,22041,Economics,Wholesale Trade,,,,,,
55,1,FTF,22041,22041,Economics,Information,,,,,,
55,1,FTF,22041,22041,Economics,Finance & Insurance,,,,,,
55,1,FTF,22041,22041,Economics,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,22041,22041,Economics,Educational Services,,,,,,
55,1,FTF,22041,22041,Economics,Health Care & Social Assistance,,,,,,
55,1,FTF,22041,22041,Economics,Government,,,,,,
55,1,FTF,22041,22041,Economics,Wages - No NAICS Code,,,,,,
55,1,FTF,22051,22051,History,Wholesale Trade,,,,,,
55,1,FTF,22051,22051,History,Retail Trade,,,,,,
55,1,FTF,22051,22051,History,Transportation & Warehousing,,,,,,
55,1,FTF,22051,22051,History,Finance & Insurance,,,,,,
55,1,FTF,22051,22051,History,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,22051,22051,History,Educational Services,11,55238,44375,5,59599,61811
55,1,FTF,22051,22051,History,Health Care & Social Assistance,,,,,,
55,1,FTF,22051,22051,History,"Arts, Entertainment, & Recreation",,,,,,
55,1,FTF,22051,22051,History,Accommodation & Food Services,,,,,,
55,1,FTF,22051,22051,History,Government,,,,,,
55,1,FTF,22051,22051,History,Wages - No NAICS Code,,,,,,
55,1,FTF,22061 + 22063,22063,Geography,Mining,,,,,,
55,1,FTF,22061 + 22063,22063,Geography,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,22061 + 22063,22063,Geography,Educational Services,,,,,,
55,1,FTF,22061 + 22063,22063,Geography,Wages - No NAICS Code,,,,,,
55,1,FTF,22071,22071,Political Science,Wholesale Trade,,,,,,
55,1,FTF,22071,22071,Political Science,Retail Trade,,,,,,
55,1,FTF,22071,22071,Political Science,Transportation & Warehousing,,,,,,
55,1,FTF,22071,22071,Political Science,Finance & Insurance,,,,,,
55,1,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",,,,,,
55,1,FTF,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,1,FTF,22071,22071,Political Science,Educational Services,7,39240,40215,,,
55,1,FTF,22071,22071,Political Science,Health Care & Social Assistance,,,,,,
55,1,FTF,22071,22071,Political Science,Accommodation & Food Services,,,,,,
55,1,FTF,22071,22071,Political Science,Other Services,,,,,,
55,1,FTF,22071,22071,Political Science,Government,5,40692,45286,,,
55,1,FTF,22071,22071,Political Science,Wages - No NAICS Code,,,,,,
55,1,FTF,22081,22081,Sociology,Utilities,,,,,,
55,1,FTF,22081,22081,Sociology,Construction,,,,,,
55,1,FTF,22081,22081,Sociology,Manufacturing,,,,,,
55,1,FTF,22081,22081,Sociology,Wholesale Trade,,,,,,
55,1,FTF,22081,22081,Sociology,Retail Trade,9,40949,57022,,,
55,1,FTF,22081,22081,Sociology,Transportation & Warehousing,,,,,,
55,1,FTF,22081,22081,Sociology,Information,,,,,,
55,1,FTF,22081,22081,Sociology,Finance & Insurance,5,54322,58068,,,
55,1,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,,,,,,
55,1,FTF,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",6,31145,35290,,,
55,1,FTF,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,5,22428,29114,,,
55,1,FTF,22081,22081,Sociology,Educational Services,13,41126,39819,7,73695,58439
