Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,2,FTT,09081,09081,Civil Engineering,Wages - No NAICS Code,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Construction,5,66013,60642,,,
50,2,FTT,09091,09091,Electrical Engineering,Manufacturing,7,78517,86098,5,72006,91284
50,2,FTT,09091,09091,Electrical Engineering,Wholesale Trade,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Retail Trade,,,,5,22110,36473
50,2,FTT,09091,09091,Electrical Engineering,Transportation & Warehousing,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Information,5,87634,89673,,,
50,2,FTT,09091,09091,Electrical Engineering,Finance & Insurance,7,63075,72241,,,
50,2,FTT,09091,09091,Electrical Engineering,"Professional, Scientific, & Technical Skills",10,54518,74389,,,
50,2,FTT,09091,09091,Electrical Engineering,Admin & Support & Waste Mgmt & Remediation,5,56549,50955,,,
50,2,FTT,09091,09091,Electrical Engineering,Educational Services,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Health Care & Social Assistance,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Accommodation & Food Services,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Other Services,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Non-Classified,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Government,,,,,,
50,2,FTT,09091,09091,Electrical Engineering,Wages - No NAICS Code,,,,,,
50,2,FTT,09094,09094,Computer Engineering,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,09094,09094,Computer Engineering,Manufacturing,,,,,,
50,2,FTT,09094,09094,Computer Engineering,Wholesale Trade,,,,,,
50,2,FTT,09094,09094,Computer Engineering,Retail Trade,,,,,,
50,2,FTT,09094,09094,Computer Engineering,Information,,,,,,
50,2,FTT,09094,09094,Computer Engineering,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,09094,09094,Computer Engineering,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,09094,09094,Computer Engineering,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,09094,09094,Computer Engineering,Wages - No NAICS Code,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Utilities,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Construction,5,64298,65535,7,45551,69096
50,2,FTT,09101,09101,Mechanical Engineering,Manufacturing,12,59096,67496,8,74940,83866
50,2,FTT,09101,09101,Mechanical Engineering,Wholesale Trade,5,41182,51109,,,
50,2,FTT,09101,09101,Mechanical Engineering,Retail Trade,6,40182,45837,,,
50,2,FTT,09101,09101,Mechanical Engineering,Transportation & Warehousing,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Information,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Health Care & Social Assistance,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Accommodation & Food Services,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Non-Classified,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Government,,,,,,
50,2,FTT,09101,09101,Mechanical Engineering,Wages - No NAICS Code,,,,,,
50,2,FTT,10021 + 10022,10022,Art,Mining,,,,,,
50,2,FTT,10021 + 10022,10022,Art,Utilities,,,,,,
50,2,FTT,10021 + 10022,10022,Art,Construction,13,35302,44355,7,53851,62450
50,2,FTT,10021 + 10022,10022,Art,Manufacturing,33,36463,43774,14,36932,42079
50,2,FTT,10021 + 10022,10022,Art,Wholesale Trade,22,47152,53106,20,61789,69877
50,2,FTT,10021 + 10022,10022,Art,Retail Trade,44,31013,36053,20,38014,39532
50,2,FTT,10021 + 10022,10022,Art,Transportation & Warehousing,6,26226,30169,,,
50,2,FTT,10021 + 10022,10022,Art,Information,22,50069,61873,8,63069,64207
50,2,FTT,10021 + 10022,10022,Art,Finance & Insurance,18,35795,43765,5,43311,58099
50,2,FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,9,38456,43487,6,55448,72934
50,2,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",32,44616,50458,22,46856,54301
50,2,FTT,10021 + 10022,10022,Art,Management of Companies & Enterprises,,,,,,
50,2,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,22,32169,33975,12,29700,34889
50,2,FTT,10021 + 10022,10022,Art,Educational Services,19,32970,32200,7,33693,36567
50,2,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,15,40999,38720,7,45134,49022
50,2,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",15,31018,36218,9,34581,47306
50,2,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,24,21787,24142,6,23048,25706
50,2,FTT,10021 + 10022,10022,Art,Other Services,10,23524,31196,6,29661,38225
50,2,FTT,10021 + 10022,10022,Art,Non-Classified,,,,,,
50,2,FTT,10021 + 10022,10022,Art,Government,8,35817,33037,,,
50,2,FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,22,3736,7160,9,7139,6336
50,2,FTT,10031,10031,Art History,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,10031,10031,Art History,Manufacturing,,,,,,
50,2,FTT,10031,10031,Art History,Wholesale Trade,,,,,,
50,2,FTT,10031,10031,Art History,Retail Trade,,,,,,
50,2,FTT,10031,10031,Art History,Information,,,,,,
50,2,FTT,10031,10031,Art History,Finance & Insurance,,,,,,
50,2,FTT,10031,10031,Art History,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,10031,10031,Art History,Educational Services,,,,,,
50,2,FTT,10031,10031,Art History,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,10031,10031,Art History,Accommodation & Food Services,,,,,,
50,2,FTT,10031,10031,Art History,Other Services,,,,,,
50,2,FTT,10041,10041,Music - Performance,Information,,,,,,
50,2,FTT,10041,10041,Music - Performance,Educational Services,,,,,,
50,2,FTT,10041,10041,Music - Performance,Health Care & Social Assistance,,,,,,
50,2,FTT,10041,10041,Music - Performance,Wages - No NAICS Code,,,,,,
50,2,FTT,10051,10051,Music,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,10051,10051,Music,Utilities,,,,,,
50,2,FTT,10051,10051,Music,Construction,,,,5,60715,58318
50,2,FTT,10051,10051,Music,Manufacturing,,,,,,
50,2,FTT,10051,10051,Music,Wholesale Trade,,,,,,
50,2,FTT,10051,10051,Music,Retail Trade,7,24923,23881,,,
50,2,FTT,10051,10051,Music,Transportation & Warehousing,,,,,,
50,2,FTT,10051,10051,Music,Information,,,,,,
50,2,FTT,10051,10051,Music,Finance & Insurance,5,52760,47585,,,
50,2,FTT,10051,10051,Music,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",5,37689,38899,,,
50,2,FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,6,23058,25600,,,
50,2,FTT,10051,10051,Music,Educational Services,,,,,,
50,2,FTT,10051,10051,Music,Health Care & Social Assistance,,,,,,
50,2,FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,10051,10051,Music,Accommodation & Food Services,5,31880,33399,,,
50,2,FTT,10051,10051,Music,Other Services,,,,,,
50,2,FTT,10051,10051,Music,Wages - No NAICS Code,9,3602,5193,,,
50,2,FTT,10052,10052,Music Education,Construction,,,,,,
50,2,FTT,10052,10052,Music Education,Manufacturing,,,,,,
50,2,FTT,10052,10052,Music Education,Wholesale Trade,,,,,,
50,2,FTT,10052,10052,Music Education,Retail Trade,6,18942,23799,,,
50,2,FTT,10052,10052,Music Education,Information,,,,,,
50,2,FTT,10052,10052,Music Education,Finance & Insurance,,,,,,
50,2,FTT,10052,10052,Music Education,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,10052,10052,Music Education,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,10052,10052,Music Education,Educational Services,5,14049,11530,,,
50,2,FTT,10052,10052,Music Education,Health Care & Social Assistance,,,,,,
50,2,FTT,10052,10052,Music Education,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,10052,10052,Music Education,Other Services,,,,,,
50,2,FTT,10052,10052,Music Education,Wages - No NAICS Code,,,,,,
50,2,FTT,10071,10071,Theatre Arts,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,10071,10071,Theatre Arts,Construction,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Manufacturing,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Wholesale Trade,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Retail Trade,10,22581,23283,,,
50,2,FTT,10071,10071,Theatre Arts,Information,12,10087,19620,,,
50,2,FTT,10071,10071,Theatre Arts,Finance & Insurance,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,10071,10071,Theatre Arts,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,10071,10071,Theatre Arts,Management of Companies & Enterprises,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Admin & Support & Waste Mgmt & Remediation,10,20945,21334,,,
50,2,FTT,10071,10071,Theatre Arts,Educational Services,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,,,,,,
50,2,FTT,10071,10071,Theatre Arts,"Arts, Entertainment, & Recreation",8,39968,44865,,,
50,2,FTT,10071,10071,Theatre Arts,Accommodation & Food Services,12,25711,28459,5,38648,38613
50,2,FTT,10071,10071,Theatre Arts,Other Services,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Non-Classified,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Government,,,,,,
50,2,FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,,,,,,
50,2,FTT,10081,10081,Dance,Construction,,,,,,
50,2,FTT,10081,10081,Dance,Manufacturing,,,,,,
50,2,FTT,10081,10081,Dance,Wholesale Trade,,,,,,
50,2,FTT,10081,10081,Dance,Retail Trade,,,,,,
50,2,FTT,10081,10081,Dance,Information,,,,,,
50,2,FTT,10081,10081,Dance,Finance & Insurance,,,,,,
50,2,FTT,10081,10081,Dance,Educational Services,,,,,,
50,2,FTT,10081,10081,Dance,Health Care & Social Assistance,,,,,,
50,2,FTT,10081,10081,Dance,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,10081,10081,Dance,Wages - No NAICS Code,,,,,,
50,2,FTT,11021,11021,French,Construction,,,,,,
50,2,FTT,11021,11021,French,Wholesale Trade,,,,,,
50,2,FTT,11021,11021,French,Information,,,,,,
50,2,FTT,11021,11021,French,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,11021,11021,French,Wages - No NAICS Code,,,,,,
50,2,FTT,11031,11031,German,Wages - No NAICS Code,,,,,,
50,2,FTT,11051,11051,Spanish,Construction,,,,,,
50,2,FTT,11051,11051,Spanish,Manufacturing,,,,,,
50,2,FTT,11051,11051,Spanish,Wholesale Trade,,,,,,
50,2,FTT,11051,11051,Spanish,Retail Trade,,,,,,
50,2,FTT,11051,11051,Spanish,Transportation & Warehousing,,,,,,
50,2,FTT,11051,11051,Spanish,Information,,,,,,
50,2,FTT,11051,11051,Spanish,Finance & Insurance,5,51988,55576,,,
50,2,FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,5,14795,18912,,,
50,2,FTT,11051,11051,Spanish,Educational Services,6,34834,34795,6,32698,32598
50,2,FTT,11051,11051,Spanish,Health Care & Social Assistance,6,38714,44339,,,
50,2,FTT,11051,11051,Spanish,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
50,2,FTT,11051,11051,Spanish,Other Services,,,,,,
50,2,FTT,11051,11051,Spanish,Non-Classified,,,,,,
50,2,FTT,11051,11051,Spanish,Government,,,,,,
50,2,FTT,11051,11051,Spanish,Wages - No NAICS Code,,,,,,
50,2,FTT,11081,11081,Japanese,Manufacturing,,,,,,
50,2,FTT,11081,11081,Japanese,Wholesale Trade,,,,,,
50,2,FTT,11081,11081,Japanese,Retail Trade,,,,,,
50,2,FTT,11081,11081,Japanese,Finance & Insurance,,,,,,
50,2,FTT,11081,11081,Japanese,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,11081,11081,Japanese,Health Care & Social Assistance,,,,,,
50,2,FTT,12011,12011,Health Science,Construction,,,,,,
50,2,FTT,12011,12011,Health Science,Retail Trade,5,24440,32504,,,
50,2,FTT,12011,12011,Health Science,Transportation & Warehousing,,,,,,
50,2,FTT,12011,12011,Health Science,Information,,,,,,
50,2,FTT,12011,12011,Health Science,Finance & Insurance,,,,,,
50,2,FTT,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,5,55937,49998,,,
50,2,FTT,12011,12011,Health Science,Educational Services,,,,,,
50,2,FTT,12011,12011,Health Science,Health Care & Social Assistance,20,51977,51875,11,55234,62556
50,2,FTT,12011,12011,Health Science,Accommodation & Food Services,,,,,,
50,2,FTT,12011,12011,Health Science,Government,,,,,,
50,2,FTT,12011,12011,Health Science,Wages - No NAICS Code,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Wholesale Trade,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Retail Trade,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Transportation & Warehousing,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Information,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Finance & Insurance,5,28463,24509,,,
50,2,FTT,12201,12201,Communicative Disorders,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Educational Services,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Health Care & Social Assistance,10,37748,35510,,,
50,2,FTT,12201,12201,Communicative Disorders,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Accommodation & Food Services,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Other Services,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Non-Classified,,,,,,
50,2,FTT,12201,12201,Communicative Disorders,Wages - No NAICS Code,,,,,,
50,2,FTT,15011,15011,English,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,15011,15011,English,Utilities,,,,,,
50,2,FTT,15011,15011,English,Construction,,,,,,
50,2,FTT,15011,15011,English,Manufacturing,7,41912,49520,,,
50,2,FTT,15011,15011,English,Wholesale Trade,8,44351,46887,,,
50,2,FTT,15011,15011,English,Retail Trade,24,36692,32544,11,29528,42929
50,2,FTT,15011,15011,English,Transportation & Warehousing,7,36264,39368,5,42593,40970
50,2,FTT,15011,15011,English,Information,,,,,,
50,2,FTT,15011,15011,English,Finance & Insurance,10,52373,50430,6,65712,66845
50,2,FTT,15011,15011,English,Real Estate & Rental & Leasing,6,45871,48893,,,
50,2,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",10,59186,63736,,,
50,2,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,11,44024,39018,8,33663,36634
50,2,FTT,15011,15011,English,Educational Services,10,41076,41756,6,23920,25419
50,2,FTT,15011,15011,English,Health Care & Social Assistance,13,47041,44109,,,
50,2,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",7,35733,34221,,,
50,2,FTT,15011,15011,English,Accommodation & Food Services,10,25470,28710,6,27494,35638
50,2,FTT,15011,15011,English,Other Services,,,,,,
50,2,FTT,15011,15011,English,Government,9,58372,64110,5,80617,97203
50,2,FTT,15011,15011,English,Wages - No NAICS Code,11,8897,19574,10,10180,23650
50,2,FTT,15031,15031,Comparative Literature,Construction,,,,,,
50,2,FTT,15031,15031,Comparative Literature,Wholesale Trade,,,,,,
50,2,FTT,15031,15031,Comparative Literature,Retail Trade,,,,,,
50,2,FTT,15031,15031,Comparative Literature,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,15031,15031,Comparative Literature,Health Care & Social Assistance,,,,,,
50,2,FTT,15031,15031,Comparative Literature,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,15031,15031,Comparative Literature,Accommodation & Food Services,,,,,,
50,2,FTT,15031,15031,Comparative Literature,Wages - No NAICS Code,,,,,,
50,2,FTT,15051,15051,Linguistics,Manufacturing,,,,,,
50,2,FTT,15051,15051,Linguistics,Wholesale Trade,,,,,,
50,2,FTT,15051,15051,Linguistics,Retail Trade,,,,,,
50,2,FTT,15051,15051,Linguistics,Information,,,,,,
50,2,FTT,15051,15051,Linguistics,Finance & Insurance,,,,,,
50,2,FTT,15051,15051,Linguistics,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,15051,15051,Linguistics,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,15051,15051,Linguistics,Educational Services,,,,,,
50,2,FTT,15051,15051,Linguistics,Health Care & Social Assistance,,,,,,
50,2,FTT,15051,15051,Linguistics,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,15051,15051,Linguistics,Accommodation & Food Services,,,,,,
50,2,FTT,15051,15051,Linguistics,Wages - No NAICS Code,,,,,,
50,2,FTT,15061,15061,Speech Communication,Construction,,,,,,
50,2,FTT,15061,15061,Speech Communication,Wholesale Trade,,,,,,
50,2,FTT,15061,15061,Speech Communication,Retail Trade,5,21343,41829,,,
50,2,FTT,15061,15061,Speech Communication,Information,,,,,,
50,2,FTT,15061,15061,Speech Communication,Finance & Insurance,7,56991,77151,,,
50,2,FTT,15061,15061,Speech Communication,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,15061,15061,Speech Communication,"Professional, Scientific, & Technical Skills",5,62541,104855,,,
50,2,FTT,15061,15061,Speech Communication,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,15061,15061,Speech Communication,Educational Services,,,,,,
50,2,FTT,15061,15061,Speech Communication,Health Care & Social Assistance,,,,,,
50,2,FTT,15061,15061,Speech Communication,Accommodation & Food Services,,,,,,
50,2,FTT,15061,15061,Speech Communication,Other Services,,,,,,
50,2,FTT,15061,15061,Speech Communication,Government,,,,,,
50,2,FTT,15061,15061,Speech Communication,Wages - No NAICS Code,,,,,,
50,2,FTT,15091,15091,Philosophy,Construction,,,,,,
50,2,FTT,15091,15091,Philosophy,Manufacturing,,,,,,
50,2,FTT,15091,15091,Philosophy,Wholesale Trade,,,,,,
50,2,FTT,15091,15091,Philosophy,Retail Trade,5,32891,52145,5,24791,58704
50,2,FTT,15091,15091,Philosophy,Information,,,,,,
50,2,FTT,15091,15091,Philosophy,Finance & Insurance,,,,,,
50,2,FTT,15091,15091,Philosophy,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,15091,15091,Philosophy,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,15091,15091,Philosophy,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,15091,15091,Philosophy,Educational Services,,,,,,
50,2,FTT,15091,15091,Philosophy,Health Care & Social Assistance,,,,,,
50,2,FTT,15091,15091,Philosophy,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,15091,15091,Philosophy,Accommodation & Food Services,,,,,,
50,2,FTT,15091,15091,Philosophy,Other Services,,,,,,
50,2,FTT,15091,15091,Philosophy,Government,,,,,,
50,2,FTT,15091,15091,Philosophy,Wages - No NAICS Code,,,,,,
50,2,FTT,15101,15101,Religious Studies,Construction,,,,,,
50,2,FTT,15101,15101,Religious Studies,Manufacturing,,,,,,
50,2,FTT,15101,15101,Religious Studies,Wholesale Trade,,,,,,
50,2,FTT,15101,15101,Religious Studies,Retail Trade,5,48204,67933,,,
50,2,FTT,15101,15101,Religious Studies,Finance & Insurance,,,,,,
50,2,FTT,15101,15101,Religious Studies,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,15101,15101,Religious Studies,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,15101,15101,Religious Studies,Educational Services,,,,,,
50,2,FTT,15101,15101,Religious Studies,Health Care & Social Assistance,,,,,,
50,2,FTT,15101,15101,Religious Studies,Government,,,,,,
50,2,FTT,15101,15101,Religious Studies,Wages - No NAICS Code,,,,,,
50,2,FTT,17011,17011,Mathematics,Utilities,,,,,,
50,2,FTT,17011,17011,Mathematics,Construction,,,,,,
50,2,FTT,17011,17011,Mathematics,Manufacturing,,,,,,
50,2,FTT,17011,17011,Mathematics,Wholesale Trade,,,,,,
50,2,FTT,17011,17011,Mathematics,Retail Trade,16,31615,30189,7,37696,39183
50,2,FTT,17011,17011,Mathematics,Transportation & Warehousing,5,31053,32150,,,
50,2,FTT,17011,17011,Mathematics,Finance & Insurance,8,47226,51159,6,53729,57736
50,2,FTT,17011,17011,Mathematics,Real Estate & Rental & Leasing,,,,,,
50,2,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",7,66917,62986,5,37229,35168
50,2,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,5,38498,54709,,,
50,2,FTT,17011,17011,Mathematics,Educational Services,13,30568,28781,,,
50,2,FTT,17011,17011,Mathematics,Health Care & Social Assistance,5,21608,30219,,,
50,2,FTT,17011,17011,Mathematics,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,17011,17011,Mathematics,Accommodation & Food Services,,,,,,
50,2,FTT,17011,17011,Mathematics,Other Services,,,,,,
50,2,FTT,17011,17011,Mathematics,Government,5,41172,46338,5,48965,55271
50,2,FTT,17011,17011,Mathematics,Wages - No NAICS Code,,,,,,
50,2,FTT,17021,17021,Statistics,Information,,,,,,
50,2,FTT,17021,17021,Statistics,Wages - No NAICS Code,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Retail Trade,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Transportation & Warehousing,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Finance & Insurance,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Educational Services,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Health Care & Social Assistance,,,,,,
50,2,FTT,17031,17031,Applied Mathematics,Other Services,,,,,,
50,2,FTT,19021,19021,Physics,Manufacturing,,,,,,
50,2,FTT,19021,19021,Physics,Wholesale Trade,,,,,,
50,2,FTT,19021,19021,Physics,Retail Trade,,,,,,
50,2,FTT,19021,19021,Physics,Information,,,,,,
50,2,FTT,19021,19021,Physics,Finance & Insurance,,,,,,
50,2,FTT,19021,19021,Physics,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,19021,19021,Physics,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,19021,19021,Physics,Non-Classified,,,,,,
50,2,FTT,19021,19021,Physics,Wages - No NAICS Code,,,,,,
50,2,FTT,19051,19051,Chemistry,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,19051,19051,Chemistry,Utilities,,,,,,
50,2,FTT,19051,19051,Chemistry,Construction,,,,,,
50,2,FTT,19051,19051,Chemistry,Manufacturing,8,46148,56347,,,
50,2,FTT,19051,19051,Chemistry,Retail Trade,7,40565,63874,,,
50,2,FTT,19051,19051,Chemistry,Information,,,,,,
50,2,FTT,19051,19051,Chemistry,Finance & Insurance,,,,,,
50,2,FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,19051,19051,Chemistry,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,19051,19051,Chemistry,Educational Services,,,,,,
50,2,FTT,19051,19051,Chemistry,Health Care & Social Assistance,5,29280,32942,,,
50,2,FTT,19051,19051,Chemistry,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,19051,19051,Chemistry,Accommodation & Food Services,5,40880,37558,,,
50,2,FTT,19051,19051,Chemistry,Other Services,,,,,,
50,2,FTT,19051,19051,Chemistry,Wages - No NAICS Code,,,,,,
50,2,FTT,19141,19141,Geology,Utilities,,,,,,
50,2,FTT,19141,19141,Geology,Construction,,,,,,
50,2,FTT,19141,19141,Geology,Manufacturing,,,,,,
50,2,FTT,19141,19141,Geology,Wholesale Trade,,,,,,
50,2,FTT,19141,19141,Geology,Retail Trade,,,,,,
50,2,FTT,19141,19141,Geology,Transportation & Warehousing,,,,,,
50,2,FTT,19141,19141,Geology,Information,,,,,,
50,2,FTT,19141,19141,Geology,"Professional, Scientific, & Technical Skills",,,,,,
50,2,FTT,19141,19141,Geology,Admin & Support & Waste Mgmt & Remediation,,,,,,
50,2,FTT,19141,19141,Geology,Educational Services,,,,,,
50,2,FTT,19141,19141,Geology,Health Care & Social Assistance,,,,,,
50,2,FTT,19141,19141,Geology,"Arts, Entertainment, & Recreation",,,,,,
50,2,FTT,19141,19141,Geology,Accommodation & Food Services,,,,,,
50,2,FTT,19141,19141,Geology,Other Services,,,,,,
50,2,FTT,19141,19141,Geology,Wages - No NAICS Code,,,,,,
50,2,FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
50,2,FTT,20011 + 20013,20013,Psychology,Utilities,,,,,,
50,2,FTT,20011 + 20013,20013,Psychology,Construction,13,41907,45003,6,61615,57832
50,2,FTT,20011 + 20013,20013,Psychology,Manufacturing,21,49681,56525,11,57148,80978
50,2,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,26,43065,52514,16,51905,63058
50,2,FTT,20011 + 20013,20013,Psychology,Retail Trade,70,34979,39459,25,39731,49473
50,2,FTT,20011 + 20013,20013,Psychology,Transportation & Warehousing,11,32260,41364,6,77466,66615
50,2,FTT,20011 + 20013,20013,Psychology,Information,5,65564,80818,,,
50,2,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,48,50410,53773,25,67981,76581
50,2,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,13,38646,61795,7,29622,25536
50,2,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",28,35064,39307,18,47231,43101
50,2,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,41,34590,38684,15,35035,34747
50,2,FTT,20011 + 20013,20013,Psychology,Educational Services,25,24837,25535,14,19061,23414
50,2,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,64,33870,36652,30,35160,38947
50,2,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",10,26728,26243,5,20755,34934
50,2,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,37,27135,30010,14,39634,36380
50,2,FTT,20011 + 20013,20013,Psychology,Other Services,13,18263,27203,,,
50,2,FTT,20011 + 20013,20013,Psychology,Government,32,48017,56267,23,56923,69959
50,2,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,24,4326,9710,17,4086,35851
50,2,FTT,21021,21021,Public Administration,Utilities,,,,,,
50,2,FTT,21021,21021,Public Administration,Wholesale Trade,,,,,,
50,2,FTT,21021,21021,Public Administration,Retail Trade,,,,,,
50,2,FTT,21021,21021,Public Administration,Transportation & Warehousing,,,,,,
