Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF + FTT,05061,05061,Management,Construction,17,63052,58546,,,
40,1,FTF + FTT,05061,05061,Management,Manufacturing,29,49215,50611,,,
40,1,FTF + FTT,05061,05061,Management,Wholesale Trade,38,54326,56490,,,
40,1,FTF + FTT,05061,05061,Management,Retail Trade,43,51581,52519,,,
40,1,FTF + FTT,05061,05061,Management,Transportation & Warehousing,16,55900,57606,,,
40,1,FTF + FTT,05061,05061,Management,Information,12,35520,39417,,,
40,1,FTF + FTT,05061,05061,Management,Finance & Insurance,33,48610,50698,,,
40,1,FTF + FTT,05061,05061,Management,Real Estate & Rental & Leasing,22,56312,72504,,,
40,1,FTF + FTT,05061,05061,Management,"Professional, Scientific, & Technical Skills",20,57420,64288,,,
40,1,FTF + FTT,05061,05061,Management,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,05061,05061,Management,Admin & Support & Waste Mgmt & Remediation,13,48528,56691,,,
40,1,FTF + FTT,05061,05061,Management,Educational Services,8,34181,32327,,,
40,1,FTF + FTT,05061,05061,Management,Health Care & Social Assistance,13,50527,53312,,,
40,1,FTF + FTT,05061,05061,Management,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,05061,05061,Management,Accommodation & Food Services,21,27260,30436,,,
40,1,FTF + FTT,05061,05061,Management,Other Services,7,41496,29773,,,
40,1,FTF + FTT,05061,05061,Management,Non-Classified,,,,,,
40,1,FTF + FTT,05061,05061,Management,Government,11,38638,54431,,,
40,1,FTF + FTT,05061,05061,Management,Wages - No NAICS Code,15,2792,20920,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Manufacturing,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Wholesale Trade,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Finance & Insurance,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,"Professional, Scientific, & Technical Skills",,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Admin & Support & Waste Mgmt & Remediation,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Accommodation & Food Services,,,,,,
40,1,FTF + FTT,05064,05064,Production and Operations Management,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Finance & Insurance,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Real Estate & Rental & Leasing,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,"Professional, Scientific, & Technical Skills",,,,,,
