Campus,Location,Student Path,Entry Stat,HEGIS at Exit,Industry,# of Students Found 5 years after exit,Median Annual Earnings 5 years after exit,Average Annual Earnings 5 years after exit,# of Students Found 10 years after exit,Median Annual Earnings 10 years after exit,Average Annual Earnings 10 years after exit
55,Dominguez Hills,2,FTF,10071,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,10071,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,10071,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,10071,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,10071,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,10071,Other Services,,,,,,
55,Dominguez Hills,2,FTF,10071,Government,,,,,,
55,Dominguez Hills,2,FTF,10071,No Wages,37,,,56,,
55,Dominguez Hills,2,FTF,10071,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,10091,Construction,,,,,,
55,Dominguez Hills,2,FTF,10091,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,10091,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,10091,Retail Trade,13,"$25,263","$25,265",,,
55,Dominguez Hills,2,FTF,10091,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,10091,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,10091,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,10091,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,10091,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,10091,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,10091,Other Services,,,,,,
55,Dominguez Hills,2,FTF,10091,Government,,,,,,
55,Dominguez Hills,2,FTF,10091,No Wages,36,,,68,,
55,Dominguez Hills,2,FTF,10091,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,11051,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,11051,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,11051,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,11051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,11051,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,11051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,11051,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,11051,Government,,,,,,
55,Dominguez Hills,2,FTF,11051,No Wages,16,,,21,,
55,Dominguez Hills,2,FTF,12011,Utilities,,,,,,
55,Dominguez Hills,2,FTF,12011,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,12011,Retail Trade,8,"$19,395","$23,841",5,"$22,197","$20,973"
55,Dominguez Hills,2,FTF,12011,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,12011,Information,,,,,,
55,Dominguez Hills,2,FTF,12011,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,12011,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,12011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,12011,Admin & Support & Waste Mgmt & Remediation,10,"$14,948","$17,633",,,
55,Dominguez Hills,2,FTF,12011,Educational Services,5,"$26,772","$32,642",,,
55,Dominguez Hills,2,FTF,12011,Health Care & Social Assistance,8,"$26,828","$27,857",7,"$41,203","$39,193"
55,Dominguez Hills,2,FTF,12011,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,12011,Accommodation & Food Services,5,"$22,288","$21,672",,,
55,Dominguez Hills,2,FTF,12011,Other Services,,,,,,
55,Dominguez Hills,2,FTF,12011,Government,,,,,,
55,Dominguez Hills,2,FTF,12011,No Wages,79,,,104,,
55,Dominguez Hills,2,FTF,12011,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,12021,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,12021,Retail Trade,6,"$23,351","$22,861",,,
55,Dominguez Hills,2,FTF,12021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,12021,Information,,,,,,
55,Dominguez Hills,2,FTF,12021,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,12021,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,12021,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,12021,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,12021,Health Care & Social Assistance,5,"$17,958","$16,814",,,
55,Dominguez Hills,2,FTF,12021,No Wages,25,,,44,,
55,Dominguez Hills,2,FTF,12021,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,12081,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,12081,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,12081,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,12081,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,12081,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,12081,Government,,,,,,
55,Dominguez Hills,2,FTF,12081,No Wages,,,,7,,
55,Dominguez Hills,2,FTF,12081,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Information,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Health Care & Social Assistance,6,"$30,521","$28,665",,,
55,Dominguez Hills,2,FTF,12231 + 12232,Other Services,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,Government,,,,,,
55,Dominguez Hills,2,FTF,12231 + 12232,No Wages,38,,,46,,
55,Dominguez Hills,2,FTF,12231 + 12232,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,12251 + 12253,No Wages,25,,,32,,
55,Dominguez Hills,2,FTF,12251 + 12253,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,15011,Utilities,,,,,,
55,Dominguez Hills,2,FTF,15011,Construction,,,,,,
55,Dominguez Hills,2,FTF,15011,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,15011,Retail Trade,6,"$25,249","$29,813",,,
55,Dominguez Hills,2,FTF,15011,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,15011,Information,,,,,,
55,Dominguez Hills,2,FTF,15011,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,15011,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,15011,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,15011,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,15011,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,15011,Other Services,,,,,,
55,Dominguez Hills,2,FTF,15011,No Wages,16,,,24,,
55,Dominguez Hills,2,FTF,15021,Retail Trade,6,"$6,696","$13,609",,,
55,Dominguez Hills,2,FTF,15021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,15021,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,15021,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,15021,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,15021,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,15021,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,15021,Other Services,,,,,,
55,Dominguez Hills,2,FTF,15021,No Wages,20,,,39,,
55,Dominguez Hills,2,FTF,15021,Wages - No NAICS Code,5,"$4,125","$4,247",,,
55,Dominguez Hills,2,FTF,15051,Utilities,,,,,,
55,Dominguez Hills,2,FTF,15051,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,15051,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,15051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,15051,No Wages,,,,8,,
55,Dominguez Hills,2,FTF,15051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,15091,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,15091,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,15091,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,15091,Information,,,,,,
55,Dominguez Hills,2,FTF,15091,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,15091,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,15091,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,15091,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,15091,Government,,,,,,
55,Dominguez Hills,2,FTF,15091,No Wages,7,,,14,,
55,Dominguez Hills,2,FTF,17011,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTF,17011,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,17011,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,17011,Retail Trade,8,"$14,783","$15,931",,,
55,Dominguez Hills,2,FTF,17011,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,17011,Information,,,,,,
55,Dominguez Hills,2,FTF,17011,Finance & Insurance,5,"$52,583","$43,918",,,
55,Dominguez Hills,2,FTF,17011,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,17011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,17011,Admin & Support & Waste Mgmt & Remediation,5,"$28,847","$29,573",5,"$28,572","$49,272"
55,Dominguez Hills,2,FTF,17011,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,17011,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,17011,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,17011,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,17011,Government,,,,,,
55,Dominguez Hills,2,FTF,17011,No Wages,37,,,59,,
55,Dominguez Hills,2,FTF,17011,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,19021,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,19021,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,19021,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,19021,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,19021,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,19021,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,19021,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,19021,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,19021,Other Services,,,,,,
55,Dominguez Hills,2,FTF,19021,No Wages,22,,,29,,
55,Dominguez Hills,2,FTF,19051,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,19051,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,19051,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,19051,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,19051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,19051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,19051,Government,,,,,,
55,Dominguez Hills,2,FTF,19051,No Wages,24,,,33,,
55,Dominguez Hills,2,FTF,19051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,19141,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,19141,No Wages,,,,,,
55,Dominguez Hills,2,FTF,20011 + 20013,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTF,20011 + 20013,Utilities,,,,,,
55,Dominguez Hills,2,FTF,20011 + 20013,Construction,5,"$34,745","$31,083",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Manufacturing,8,"$23,840","$25,022",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Wholesale Trade,5,"$26,255","$29,513",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Retail Trade,54,"$21,732","$21,194",7,"$26,485","$28,989"
55,Dominguez Hills,2,FTF,20011 + 20013,Transportation & Warehousing,13,"$24,120","$25,708",6,"$31,386","$37,839"
55,Dominguez Hills,2,FTF,20011 + 20013,Information,9,"$18,431","$22,160",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Finance & Insurance,17,"$23,951","$24,587",8,"$42,529","$43,605"
55,Dominguez Hills,2,FTF,20011 + 20013,Real Estate & Rental & Leasing,5,"$27,427","$31,789",,,
55,Dominguez Hills,2,FTF,20011 + 20013,"Professional, Scientific, & Technical Skills",15,"$29,359","$27,316",5,"$33,841","$36,168"
55,Dominguez Hills,2,FTF,20011 + 20013,Management of Companies & Enterprises,,,,,,
55,Dominguez Hills,2,FTF,20011 + 20013,Admin & Support & Waste Mgmt & Remediation,36,"$20,869","$20,184",17,"$12,233","$15,257"
55,Dominguez Hills,2,FTF,20011 + 20013,Educational Services,21,"$17,406","$23,075",9,"$35,936","$37,542"
55,Dominguez Hills,2,FTF,20011 + 20013,Health Care & Social Assistance,49,"$23,245","$24,622",17,"$30,789","$30,848"
55,Dominguez Hills,2,FTF,20011 + 20013,"Arts, Entertainment, & Recreation",6,"$21,019","$20,998",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Accommodation & Food Services,21,"$16,917","$17,957",8,"$10,740","$10,678"
55,Dominguez Hills,2,FTF,20011 + 20013,Other Services,6,"$24,860","$27,473",,,
55,Dominguez Hills,2,FTF,20011 + 20013,Non-Classified,,,,,,
55,Dominguez Hills,2,FTF,20011 + 20013,Government,7,"$35,295","$31,147",5,"$38,958","$38,420"
55,Dominguez Hills,2,FTF,20011 + 20013,No Wages,300,,,491,,
55,Dominguez Hills,2,FTF,20011 + 20013,Wages - No NAICS Code,16,"$7,047","$12,224",5,"$25,322","$34,869"
55,Dominguez Hills,2,FTF,20991,Utilities,,,,,,
55,Dominguez Hills,2,FTF,20991,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,20991,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,20991,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,20991,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,20991,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,20991,No Wages,10,,,15,,
55,Dominguez Hills,2,FTF,21021,Construction,,,,,,
55,Dominguez Hills,2,FTF,21021,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,21021,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,21021,Retail Trade,12,"$23,577","$23,609",,,
55,Dominguez Hills,2,FTF,21021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,21021,Information,,,,,,
55,Dominguez Hills,2,FTF,21021,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,21021,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,21021,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,21021,Admin & Support & Waste Mgmt & Remediation,13,"$22,256","$25,803",6,"$31,730","$26,884"
55,Dominguez Hills,2,FTF,21021,Educational Services,7,"$29,051","$25,908",,,
55,Dominguez Hills,2,FTF,21021,Health Care & Social Assistance,8,"$21,807","$18,355",5,"$21,035","$23,729"
55,Dominguez Hills,2,FTF,21021,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,21021,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,21021,Other Services,,,,,,
55,Dominguez Hills,2,FTF,21021,Government,5,"$43,729","$43,194",,,
55,Dominguez Hills,2,FTF,21021,No Wages,42,,,72,,
55,Dominguez Hills,2,FTF,21021,Wages - No NAICS Code,5,"$6,098","$10,114",,,
55,Dominguez Hills,2,FTF,21025 + 21031,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,21025 + 21031,Other Services,,,,,,
55,Dominguez Hills,2,FTF,21025 + 21031,Government,,,,,,
55,Dominguez Hills,2,FTF,21025 + 21031,No Wages,,,,,,
55,Dominguez Hills,2,FTF,21042,Construction,,,,,,
55,Dominguez Hills,2,FTF,21042,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,21042,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,21042,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,21042,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,21042,Information,,,,,,
55,Dominguez Hills,2,FTF,21042,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,21042,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,21042,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,21042,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,21042,Health Care & Social Assistance,10,"$17,664","$17,045",,,
55,Dominguez Hills,2,FTF,21042,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,21042,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,21042,No Wages,27,,,48,,
55,Dominguez Hills,2,FTF,21042,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,21051,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTF,21051,Construction,,,,,,
55,Dominguez Hills,2,FTF,21051,Manufacturing,6,"$35,804","$35,944",,,
55,Dominguez Hills,2,FTF,21051,Wholesale Trade,6,"$30,745","$33,047",,,
55,Dominguez Hills,2,FTF,21051,Retail Trade,31,"$20,586","$21,032",,,
55,Dominguez Hills,2,FTF,21051,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,21051,Information,,,,,,
55,Dominguez Hills,2,FTF,21051,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,21051,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,21051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,21051,Admin & Support & Waste Mgmt & Remediation,10,"$16,050","$21,687",,,
55,Dominguez Hills,2,FTF,21051,Educational Services,7,"$13,988","$21,688",,,
55,Dominguez Hills,2,FTF,21051,Health Care & Social Assistance,6,"$23,935","$27,067",,,
55,Dominguez Hills,2,FTF,21051,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,21051,Accommodation & Food Services,15,"$17,606","$20,178",,,
55,Dominguez Hills,2,FTF,21051,Other Services,7,"$17,392","$20,956",,,
55,Dominguez Hills,2,FTF,21051,Government,,,,,,
55,Dominguez Hills,2,FTF,21051,No Wages,227,,,346,,
55,Dominguez Hills,2,FTF,21051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22021,Construction,,,,,,
55,Dominguez Hills,2,FTF,22021,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,22021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,22021,Information,,,,,,
55,Dominguez Hills,2,FTF,22021,No Wages,7,,,8,,
55,Dominguez Hills,2,FTF,22021,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22041,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,22041,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,22041,Information,,,,,,
55,Dominguez Hills,2,FTF,22041,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,22041,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22041,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,22041,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,22041,No Wages,,,,5,,
55,Dominguez Hills,2,FTF,22051,Construction,,,,,,
55,Dominguez Hills,2,FTF,22051,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,22051,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,22051,Retail Trade,10,"$29,299","$28,815",,,
55,Dominguez Hills,2,FTF,22051,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,22051,Information,,,,,,
55,Dominguez Hills,2,FTF,22051,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,22051,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,22051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,22051,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,22051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,22051,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,22051,No Wages,42,,,72,,
55,Dominguez Hills,2,FTF,22051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22061 + 22063,No Wages,,,,,,
55,Dominguez Hills,2,FTF,22061 + 22063,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22071,Utilities,,,,,,
55,Dominguez Hills,2,FTF,22071,Construction,,,,,,
55,Dominguez Hills,2,FTF,22071,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,22071,Retail Trade,5,"$25,637","$23,199",,,
55,Dominguez Hills,2,FTF,22071,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,22071,Information,,,,,,
55,Dominguez Hills,2,FTF,22071,Finance & Insurance,5,"$33,467","$31,141",,,
55,Dominguez Hills,2,FTF,22071,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,22071,Admin & Support & Waste Mgmt & Remediation,5,"$13,838","$13,521",,,
55,Dominguez Hills,2,FTF,22071,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,22071,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,22071,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,22071,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTF,22071,Other Services,,,,,,
55,Dominguez Hills,2,FTF,22071,Government,,,,,,
55,Dominguez Hills,2,FTF,22071,No Wages,54,,,79,,
55,Dominguez Hills,2,FTF,22071,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22081,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTF,22081,Construction,,,,,,
55,Dominguez Hills,2,FTF,22081,Manufacturing,,,,,,
55,Dominguez Hills,2,FTF,22081,Retail Trade,16,"$20,014","$24,336",,,
55,Dominguez Hills,2,FTF,22081,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTF,22081,Information,,,,,,
55,Dominguez Hills,2,FTF,22081,Finance & Insurance,7,"$41,610","$40,580",,,
55,Dominguez Hills,2,FTF,22081,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,22081,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22081,Admin & Support & Waste Mgmt & Remediation,7,"$25,407","$21,731",,,
55,Dominguez Hills,2,FTF,22081,Educational Services,7,"$21,861","$23,737",,,
55,Dominguez Hills,2,FTF,22081,Health Care & Social Assistance,9,"$26,675","$29,841",5,"$27,611","$21,439"
55,Dominguez Hills,2,FTF,22081,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,22081,Accommodation & Food Services,7,"$33,552","$30,112",,,
55,Dominguez Hills,2,FTF,22081,Government,,,,,,
55,Dominguez Hills,2,FTF,22081,No Wages,78,,,128,,
55,Dominguez Hills,2,FTF,22081,Wages - No NAICS Code,7,"$2,415","$2,185",,,
55,Dominguez Hills,2,FTF,22111,Utilities,,,,,,
55,Dominguez Hills,2,FTF,22111,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,22111,Information,,,,,,
55,Dominguez Hills,2,FTF,22111,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22111,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,22111,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,22111,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,22111,No Wages,8,,,13,,
55,Dominguez Hills,2,FTF,22131,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTF,22131,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,22131,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTF,22131,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTF,22131,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22131,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTF,22131,Educational Services,,,,,,
55,Dominguez Hills,2,FTF,22131,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,22131,No Wages,15,,,22,,
55,Dominguez Hills,2,FTF,22131,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTF,22993,Retail Trade,,,,,,
55,Dominguez Hills,2,FTF,22993,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTF,22993,Government,,,,,,
55,Dominguez Hills,2,FTF,22993,No Wages,,,,,,
55,Dominguez Hills,2,FTF,22994,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTF,22994,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTF,22994,Other Services,,,,,,
55,Dominguez Hills,2,FTF,22994,No Wages,9,,,11,,
55,Dominguez Hills,2,FTF,49012 + 49017,Utilities,,,,,,
55,Dominguez Hills,2,FTF,49012 + 49017,Construction,,,,,,
55,Dominguez Hills,2,FTF,49012 + 49017,Manufacturing,7,"$37,089","$36,346",6,"$41,679","$41,116"
55,Dominguez Hills,2,FTF,49012 + 49017,Wholesale Trade,5,"$31,614","$38,449",7,"$36,242","$34,179"
55,Dominguez Hills,2,FTF,49012 + 49017,Retail Trade,57,"$22,347","$21,965",20,"$27,055","$25,985"
55,Dominguez Hills,2,FTF,49012 + 49017,Transportation & Warehousing,9,"$24,690","$27,888",10,"$37,638","$43,759"
55,Dominguez Hills,2,FTF,49012 + 49017,Information,,,,,,
55,Dominguez Hills,2,FTF,49012 + 49017,Finance & Insurance,22,"$34,571","$32,902",9,"$46,039","$47,831"
55,Dominguez Hills,2,FTF,49012 + 49017,Real Estate & Rental & Leasing,,,,6,"$37,274","$33,998"
55,Dominguez Hills,2,FTF,49012 + 49017,"Professional, Scientific, & Technical Skills",12,"$27,687","$25,809",,,
55,Dominguez Hills,2,FTF,49012 + 49017,Management of Companies & Enterprises,,,,,,
