	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
9157		19519.0	70	FTF + FTT	21044	Information	Northridge	Deaf Studies		5256.0	8		5	2
9158		40873.0	70	FTF + FTT	21044	Finance & Insurance	Northridge	Deaf Studies		39149.0	9		6	2
9159			70	FTF + FTT	21044	Real Estate & Rental & Leasing	Northridge	Deaf Studies			10			2
9160		25224.0	70	FTF + FTT	21044	Professional, Scientific, & Technical Skills	Northridge	Deaf Studies		12396.0	11		9	2
9161			70	FTF + FTT	21044	Management of Companies & Enterprises	Northridge	Deaf Studies			12			2
9162	35401.0	24698.0	70	FTF + FTT	21044	Admin & Support & Waste Mgmt & Remediation	Northridge	Deaf Studies	40670.0	20302.0	13	7	7	2
9163	29591.0	26994.0	70	FTF + FTT	21044	Educational Services	Northridge	Deaf Studies	29859.0	19769.0	14	7	19	2
9164	36329.0	30114.0	70	FTF + FTT	21044	Health Care & Social Assistance	Northridge	Deaf Studies	25359.0	28932.0	15	11	22	2
9165			70	FTF + FTT	21044	Arts, Entertainment, & Recreation	Northridge	Deaf Studies			16			2
9166		28571.0	70	FTF + FTT	21044	Accommodation & Food Services	Northridge	Deaf Studies		27834.0	17		17	2
9167		29463.0	70	FTF + FTT	21044	Other Services	Northridge	Deaf Studies		27175.0	18		6	2
9168		62573.0	70	FTF + FTT	21044	Government	Northridge	Deaf Studies		55638.0	19		7	2
9169			70	FTF + FTT	21044	No Wages	Northridge	Deaf Studies			20	250	163	2
9170	17881.0	21115.0	70	FTF + FTT	21044	Wages - No NAICS Code	Northridge	Deaf Studies	17219.0	11907.0	21	6	11	2
9171			70	FTF + FTT	22021	Mining	Northridge	Anthropology			23			2
9172			70	FTF + FTT	22021	Construction	Northridge	Anthropology			3			2
9173		39261.0	70	FTF + FTT	22021	Manufacturing	Northridge	Anthropology		41161.0	4		6	2
9174			70	FTF + FTT	22021	Wholesale Trade	Northridge	Anthropology			5			2
9175	38174.0	25020.0	70	FTF + FTT	22021	Retail Trade	Northridge	Anthropology	39586.0	26069.0	6	6	11	2
9176			70	FTF + FTT	22021	Information	Northridge	Anthropology			8			2
9177		51790.0	70	FTF + FTT	22021	Finance & Insurance	Northridge	Anthropology		49738.0	9		7	2
9178			70	FTF + FTT	22021	Real Estate & Rental & Leasing	Northridge	Anthropology			10			2
9179		28880.0	70	FTF + FTT	22021	Professional, Scientific, & Technical Skills	Northridge	Anthropology		25660.0	11		8	2
9180			70	FTF + FTT	22021	Admin & Support & Waste Mgmt & Remediation	Northridge	Anthropology			13			2
9181		28905.0	70	FTF + FTT	22021	Educational Services	Northridge	Anthropology		24656.0	14		9	2
9182		27504.0	70	FTF + FTT	22021	Health Care & Social Assistance	Northridge	Anthropology		26670.0	15		6	2
9183			70	FTF + FTT	22021	Arts, Entertainment, & Recreation	Northridge	Anthropology			16			2
9184		20787.0	70	FTF + FTT	22021	Accommodation & Food Services	Northridge	Anthropology		19868.0	17		8	2
9185		37419.0	70	FTF + FTT	22021	Other Services	Northridge	Anthropology		39905.0	18		7	2
9186			70	FTF + FTT	22021	Government	Northridge	Anthropology			19			2
9187			70	FTF + FTT	22021	No Wages	Northridge	Anthropology			20	133	85	2
9188			70	FTF + FTT	22021	Wages - No NAICS Code	Northridge	Anthropology			21			2
9189			70	FTF + FTT	22041	Agriculture, Forestry, Fishing, & Hunting	Northridge	Economics			1			2
9190			70	FTF + FTT	22041	Utilities	Northridge	Economics			2			2
9191			70	FTF + FTT	22041	Construction	Northridge	Economics			3			2
9192			70	FTF + FTT	22041	Manufacturing	Northridge	Economics			4			2
9193		62898.0	70	FTF + FTT	22041	Wholesale Trade	Northridge	Economics		57772.0	5		10	2
9194	80858.0	35562.0	70	FTF + FTT	22041	Retail Trade	Northridge	Economics	79237.0	31333.0	6	7	22	2
9195			70	FTF + FTT	22041	Transportation & Warehousing	Northridge	Economics			7			2
9196		58459.0	70	FTF + FTT	22041	Information	Northridge	Economics		63151.0	8		8	2
9197	98388.0	61360.0	70	FTF + FTT	22041	Finance & Insurance	Northridge	Economics	81969.0	58401.0	9	13	21	2
9198	68067.0	58852.0	70	FTF + FTT	22041	Real Estate & Rental & Leasing	Northridge	Economics	54292.0	46914.0	10	5	6	2
9199	482850.0	64792.0	70	FTF + FTT	22041	Professional, Scientific, & Technical Skills	Northridge	Economics	81505.0	53390.0	11	6	9	2
9200			70	FTF + FTT	22041	Management of Companies & Enterprises	Northridge	Economics			12			2
9201		57539.0	70	FTF + FTT	22041	Admin & Support & Waste Mgmt & Remediation	Northridge	Economics		49217.0	13		7	2
9202		42224.0	70	FTF + FTT	22041	Educational Services	Northridge	Economics		42871.0	14		8	2
9203	68899.0	33832.0	70	FTF + FTT	22041	Health Care & Social Assistance	Northridge	Economics	82612.0	31300.0	15	5	8	2
9204			70	FTF + FTT	22041	Arts, Entertainment, & Recreation	Northridge	Economics			16			2
9205		13905.0	70	FTF + FTT	22041	Accommodation & Food Services	Northridge	Economics		12770.0	17		6	2
9206			70	FTF + FTT	22041	Other Services	Northridge	Economics			18			2
9207		64436.0	70	FTF + FTT	22041	Government	Northridge	Economics		64919.0	19		6	2
9208			70	FTF + FTT	22041	No Wages	Northridge	Economics			20	220	142	2
9209		4008.0	70	FTF + FTT	22041	Wages - No NAICS Code	Northridge	Economics		1774.0	21		7	2
9210			70	FTF + FTT	22051	Mining	Northridge	History			23			2
9211			70	FTF + FTT	22051	Utilities	Northridge	History			2			2
9212	36301.0	36323.0	70	FTF + FTT	22051	Construction	Northridge	History	32345.0	35989.0	3	6	12	2
9213	145135.0	55313.0	70	FTF + FTT	22051	Manufacturing	Northridge	History	53927.0	37379.0	4	8	12	2
9214	75340.0	48572.0	70	FTF + FTT	22051	Wholesale Trade	Northridge	History	49764.0	42292.0	5	11	20	2
9215	51402.0	31396.0	70	FTF + FTT	22051	Retail Trade	Northridge	History	49302.0	26018.0	6	25	63	2
9216	42018.0	33231.0	70	FTF + FTT	22051	Transportation & Warehousing	Northridge	History	34034.0	24832.0	7	5	9	2
9217	62378.0	44416.0	70	FTF + FTT	22051	Information	Northridge	History	70814.0	42331.0	8	10	16	2
9218	71508.0	43667.0	70	FTF + FTT	22051	Finance & Insurance	Northridge	History	62612.0	38740.0	9	15	45	2
9219			70	FTF + FTT	22051	Real Estate & Rental & Leasing	Northridge	History			10			2
9220	55377.0	43193.0	70	FTF + FTT	22051	Professional, Scientific, & Technical Skills	Northridge	History	45515.0	43707.0	11	14	23	2
9221	32241.0	25408.0	70	FTF + FTT	22051	Admin & Support & Waste Mgmt & Remediation	Northridge	History	34814.0	22101.0	13	11	24	2
9222	38536.0	33959.0	70	FTF + FTT	22051	Educational Services	Northridge	History	41364.0	33674.0	14	11	30	2
9223	35909.0	32818.0	70	FTF + FTT	22051	Health Care & Social Assistance	Northridge	History	34365.0	29205.0	15	9	26	2
9224		44063.0	70	FTF + FTT	22051	Arts, Entertainment, & Recreation	Northridge	History		22353.0	16		8	2
9225	30228.0	20044.0	70	FTF + FTT	22051	Accommodation & Food Services	Northridge	History	29576.0	14246.0	17	10	30	2
9226		29406.0	70	FTF + FTT	22051	Other Services	Northridge	History		24626.0	18		14	2
9227			70	FTF + FTT	22051	Non-Classified	Northridge	History			22			2
9228	65928.0	65095.0	70	FTF + FTT	22051	Government	Northridge	History	64830.0	64981.0	19	14	20	2
9229			70	FTF + FTT	22051	No Wages	Northridge	History			20	505	290	2
9230	35287.0	33415.0	70	FTF + FTT	22051	Wages - No NAICS Code	Northridge	History	5628.0	8537.0	21	9	21	2
9231			70	FTF + FTT	22061	Utilities	Northridge	Geography			2			2
9232			70	FTF + FTT	22061	Construction	Northridge	Geography			3			2
9233			70	FTF + FTT	22061	Manufacturing	Northridge	Geography			4			2
9234		24154.0	70	FTF + FTT	22061	Retail Trade	Northridge	Geography		22791.0	6		9	2
9235			70	FTF + FTT	22061	Transportation & Warehousing	Northridge	Geography			7			2
9236			70	FTF + FTT	22061	Information	Northridge	Geography			8			2
9237			70	FTF + FTT	22061	Finance & Insurance	Northridge	Geography			9			2
9238			70	FTF + FTT	22061	Real Estate & Rental & Leasing	Northridge	Geography			10			2
9239			70	FTF + FTT	22061	Professional, Scientific, & Technical Skills	Northridge	Geography			11			2
9240			70	FTF + FTT	22061	Management of Companies & Enterprises	Northridge	Geography			12			2
9241			70	FTF + FTT	22061	Educational Services	Northridge	Geography			14			2
9242			70	FTF + FTT	22061	Health Care & Social Assistance	Northridge	Geography			15			2
9243			70	FTF + FTT	22061	Arts, Entertainment, & Recreation	Northridge	Geography			16			2
9244			70	FTF + FTT	22061	Accommodation & Food Services	Northridge	Geography			17			2
9245			70	FTF + FTT	22061	Other Services	Northridge	Geography			18			2
9246	72745.0	80876.0	70	FTF + FTT	22061	Government	Northridge	Geography	94143.0	87701.0	19	5	6	2
9247			70	FTF + FTT	22061	No Wages	Northridge	Geography			20	75	54	2
9248			70	FTF + FTT	22061	Wages - No NAICS Code	Northridge	Geography			21			2
9249			70	FTF + FTT	22071	Agriculture, Forestry, Fishing, & Hunting	Northridge	Political Science			1			2
9250		33773.0	70	FTF + FTT	22071	Construction	Northridge	Political Science		20857.0	3		5	2
9251	57702.0	50054.0	70	FTF + FTT	22071	Manufacturing	Northridge	Political Science	64099.0	42337.0	4	9	16	2
9252	32160.0	42433.0	70	FTF + FTT	22071	Wholesale Trade	Northridge	Political Science	31216.0	36683.0	5	6	15	2
9253	42932.0	41446.0	70	FTF + FTT	22071	Retail Trade	Northridge	Political Science	37237.0	30765.0	6	15	51	2
9254	28962.0	43066.0	70	FTF + FTT	22071	Transportation & Warehousing	Northridge	Political Science	27501.0	32324.0	7	6	8	2
9255	43051.0	43836.0	70	FTF + FTT	22071	Information	Northridge	Political Science	31159.0	43058.0	8	14	23	2
9256	52059.0	52900.0	70	FTF + FTT	22071	Finance & Insurance	Northridge	Political Science	49751.0	37880.0	9	21	47	2
9257	39644.0	56304.0	70	FTF + FTT	22071	Real Estate & Rental & Leasing	Northridge	Political Science	42234.0	47168.0	10	5	6	2
9258	45016.0	45356.0	70	FTF + FTT	22071	Professional, Scientific, & Technical Skills	Northridge	Political Science	40259.0	39890.0	11	22	40	2
9259			70	FTF + FTT	22071	Management of Companies & Enterprises	Northridge	Political Science			12			2
9260	45167.0	31151.0	70	FTF + FTT	22071	Admin & Support & Waste Mgmt & Remediation	Northridge	Political Science	34237.0	28448.0	13	10	34	2
9261	33012.0	40969.0	70	FTF + FTT	22071	Educational Services	Northridge	Political Science	27268.0	38401.0	14	9	19	2
9262	33709.0	27906.0	70	FTF + FTT	22071	Health Care & Social Assistance	Northridge	Political Science	33989.0	27654.0	15	14	32	2
9263		32856.0	70	FTF + FTT	22071	Arts, Entertainment, & Recreation	Northridge	Political Science		32057.0	16		5	2
9264	19183.0	25543.0	70	FTF + FTT	22071	Accommodation & Food Services	Northridge	Political Science	14019.0	22565.0	17	13	45	2
9265	44479.0	33642.0	70	FTF + FTT	22071	Other Services	Northridge	Political Science	47408.0	26087.0	18	10	15	2
9266			70	FTF + FTT	22071	Non-Classified	Northridge	Political Science			22			2
9267	74783.0	53392.0	70	FTF + FTT	22071	Government	Northridge	Political Science	68541.0	53664.0	19	11	23	2
9268			70	FTF + FTT	22071	No Wages	Northridge	Political Science			20	565	351	2
9269	21954.0	23933.0	70	FTF + FTT	22071	Wages - No NAICS Code	Northridge	Political Science	4721.0	8057.0	21	17	18	2
9270			70	FTF + FTT	22081	Agriculture, Forestry, Fishing, & Hunting	Northridge	Sociology			1			2
9271			70	FTF + FTT	22081	Mining	Northridge	Sociology			23			2
9272	48949.0		70	FTF + FTT	22081	Utilities	Northridge	Sociology	46902.0		2	5		2
9273	48739.0	39954.0	70	FTF + FTT	22081	Construction	Northridge	Sociology	49488.0	38051.0	3	20	36	2
9274	57578.0	44794.0	70	FTF + FTT	22081	Manufacturing	Northridge	Sociology	52046.0	38802.0	4	24	37	2
9275	49858.0	39681.0	70	FTF + FTT	22081	Wholesale Trade	Northridge	Sociology	39239.0	34244.0	5	11	37	2
9276	38737.0	31272.0	70	FTF + FTT	22081	Retail Trade	Northridge	Sociology	34855.0	28771.0	6	56	147	2
9277	40084.0	30471.0	70	FTF + FTT	22081	Transportation & Warehousing	Northridge	Sociology	33584.0	30446.0	7	21	27	2
9278	53682.0	50852.0	70	FTF + FTT	22081	Information	Northridge	Sociology	54038.0	46985.0	8	31	38	2
9279	52530.0	48110.0	70	FTF + FTT	22081	Finance & Insurance	Northridge	Sociology	50323.0	42635.0	9	43	101	2
9280	46743.0	44802.0	70	FTF + FTT	22081	Real Estate & Rental & Leasing	Northridge	Sociology	42848.0	40125.0	10	12	19	2
9281	52462.0	34535.0	70	FTF + FTT	22081	Professional, Scientific, & Technical Skills	Northridge	Sociology	47140.0	32210.0	11	18	54	2
9282		45158.0	70	FTF + FTT	22081	Management of Companies & Enterprises	Northridge	Sociology		53382.0	12		5	2
9283	26350.0	27557.0	70	FTF + FTT	22081	Admin & Support & Waste Mgmt & Remediation	Northridge	Sociology	28466.0	25201.0	13	24	83	2
9284	39250.0	26826.0	70	FTF + FTT	22081	Educational Services	Northridge	Sociology	28649.0	25618.0	14	23	64	2
9285	43506.0	30971.0	70	FTF + FTT	22081	Health Care & Social Assistance	Northridge	Sociology	37635.0	30709.0	15	52	129	2
9286	31892.0	30373.0	70	FTF + FTT	22081	Arts, Entertainment, & Recreation	Northridge	Sociology	24790.0	29133.0	16	5	19	2
9287	31195.0	24885.0	70	FTF + FTT	22081	Accommodation & Food Services	Northridge	Sociology	18677.0	21735.0	17	18	76	2
9288	45293.0	26690.0	70	FTF + FTT	22081	Other Services	Northridge	Sociology	43142.0	28102.0	18	15	25	2
9289			70	FTF + FTT	22081	Non-Classified	Northridge	Sociology			22			2
9290	78892.0	63200.0	70	FTF + FTT	22081	Government	Northridge	Sociology	81238.0	61165.0	19	69	106	2
9291			70	FTF + FTT	22081	No Wages	Northridge	Sociology			20	1,564	987	2
9292	39786.0	29820.0	70	FTF + FTT	22081	Wages - No NAICS Code	Northridge	Sociology	12766.0	11642.0	21	35	54	2
9293			70	FTF + FTT	22111	Construction	Northridge	African-American Studies			3			2
9294			70	FTF + FTT	22111	Manufacturing	Northridge	African-American Studies			4			2
9295			70	FTF + FTT	22111	Retail Trade	Northridge	African-American Studies			6			2
9296			70	FTF + FTT	22111	Transportation & Warehousing	Northridge	African-American Studies			7			2
9297		22621.0	70	FTF + FTT	22111	Information	Northridge	African-American Studies		25629.0	8		6	2
9298			70	FTF + FTT	22111	Finance & Insurance	Northridge	African-American Studies			9			2
9299			70	FTF + FTT	22111	Real Estate & Rental & Leasing	Northridge	African-American Studies			10			2
9300		11609.0	70	FTF + FTT	22111	Professional, Scientific, & Technical Skills	Northridge	African-American Studies		914.0	11		5	2
9301		18556.0	70	FTF + FTT	22111	Admin & Support & Waste Mgmt & Remediation	Northridge	African-American Studies		16168.0	13		10	2
9302			70	FTF + FTT	22111	Educational Services	Northridge	African-American Studies			14			2
9303	26517.0	23107.0	70	FTF + FTT	22111	Health Care & Social Assistance	Northridge	African-American Studies	24404.0	21956.0	15	10	11	2
9304			70	FTF + FTT	22111	Arts, Entertainment, & Recreation	Northridge	African-American Studies			16			2
9305			70	FTF + FTT	22111	Accommodation & Food Services	Northridge	African-American Studies			17			2
9306			70	FTF + FTT	22111	Other Services	Northridge	African-American Studies			18			2
9307			70	FTF + FTT	22111	Non-Classified	Northridge	African-American Studies			22			2
9308			70	FTF + FTT	22111	Government	Northridge	African-American Studies			19			2
9309			70	FTF + FTT	22111	No Wages	Northridge	African-American Studies			20	92	64	2
9310		17225.0	70	FTF + FTT	22111	Wages - No NAICS Code	Northridge	African-American Studies		5961.0	21		9	2
9311			70	FTF + FTT	22131	Agriculture, Forestry, Fishing, & Hunting	Northridge	Mexican-American Studies			1			2
9312			70	FTF + FTT	22131	Construction	Northridge	Mexican-American Studies			3			2
9313			70	FTF + FTT	22131	Manufacturing	Northridge	Mexican-American Studies			4			2
9314			70	FTF + FTT	22131	Wholesale Trade	Northridge	Mexican-American Studies			5			2
9315	43301.0	35709.0	70	FTF + FTT	22131	Retail Trade	Northridge	Mexican-American Studies	40113.0	30169.0	6	6	12	2
9316			70	FTF + FTT	22131	Transportation & Warehousing	Northridge	Mexican-American Studies			7			2
9317			70	FTF + FTT	22131	Information	Northridge	Mexican-American Studies			8			2
9318			70	FTF + FTT	22131	Finance & Insurance	Northridge	Mexican-American Studies			9			2
9319			70	FTF + FTT	22131	Professional, Scientific, & Technical Skills	Northridge	Mexican-American Studies			11			2
9320			70	FTF + FTT	22131	Admin & Support & Waste Mgmt & Remediation	Northridge	Mexican-American Studies			13			2
9321		28872.0	70	FTF + FTT	22131	Educational Services	Northridge	Mexican-American Studies		23386.0	14		17	2
9322	38076.0	28588.0	70	FTF + FTT	22131	Health Care & Social Assistance	Northridge	Mexican-American Studies	40078.0	29901.0	15	6	6	2
9323			70	FTF + FTT	22131	Accommodation & Food Services	Northridge	Mexican-American Studies			17			2
9324			70	FTF + FTT	22131	Other Services	Northridge	Mexican-American Studies			18			2
9325			70	FTF + FTT	22131	Non-Classified	Northridge	Mexican-American Studies			22			2
9326			70	FTF + FTT	22131	Government	Northridge	Mexican-American Studies			19			2
9327			70	FTF + FTT	22131	No Wages	Northridge	Mexican-American Studies			20	91	52	2
9328			70	FTF + FTT	22131	Wages - No NAICS Code	Northridge	Mexican-American Studies			21			2
9329			70	FTF + FTT	22141	Construction	Northridge	Urban Studies			3			2
9330			70	FTF + FTT	22141	Manufacturing	Northridge	Urban Studies			4			2
9331			70	FTF + FTT	22141	Wholesale Trade	Northridge	Urban Studies			5			2
9332			70	FTF + FTT	22141	Retail Trade	Northridge	Urban Studies			6			2
9333			70	FTF + FTT	22141	Information	Northridge	Urban Studies			8			2
9334			70	FTF + FTT	22141	Finance & Insurance	Northridge	Urban Studies			9			2
9335			70	FTF + FTT	22141	Real Estate & Rental & Leasing	Northridge	Urban Studies			10			2
9336			70	FTF + FTT	22141	Professional, Scientific, & Technical Skills	Northridge	Urban Studies			11			2
9337		18766.0	70	FTF + FTT	22141	Admin & Support & Waste Mgmt & Remediation	Northridge	Urban Studies		18920.0	13		5	2
9338			70	FTF + FTT	22141	Educational Services	Northridge	Urban Studies			14			2
9339			70	FTF + FTT	22141	Health Care & Social Assistance	Northridge	Urban Studies			15			2
9340			70	FTF + FTT	22141	Accommodation & Food Services	Northridge	Urban Studies			17			2
9341			70	FTF + FTT	22141	Other Services	Northridge	Urban Studies			18			2
9342		83776.0	70	FTF + FTT	22141	Government	Northridge	Urban Studies		90959.0	19		6	2
9343			70	FTF + FTT	22141	No Wages	Northridge	Urban Studies			20	76	50	2
9344		21384.0	70	FTF + FTT	22141	Wages - No NAICS Code	Northridge	Urban Studies		4096.0	21		5	2
9345			70	FTF + FTT	49991	Retail Trade	Northridge	Women's Studies			6			2
9346			70	FTF + FTT	49991	Information	Northridge	Women's Studies			8			2
9347			70	FTF + FTT	49991	Finance & Insurance	Northridge	Women's Studies			9			2
9348			70	FTF + FTT	49991	Real Estate & Rental & Leasing	Northridge	Women's Studies			10			2
9349			70	FTF + FTT	49991	Admin & Support & Waste Mgmt & Remediation	Northridge	Women's Studies			13			2
9350			70	FTF + FTT	49991	Health Care & Social Assistance	Northridge	Women's Studies			15			2
9351			70	FTF + FTT	49991	Accommodation & Food Services	Northridge	Women's Studies			17			2
9352			70	FTF + FTT	49991	Other Services	Northridge	Women's Studies			18			2
9353			70	FTF + FTT	49991	Government	Northridge	Women's Studies			19			2
9354			70	FTF + FTT	49991	No Wages	Northridge	Women's Studies			20	36	27	2
9355			70	FTF + FTT	49991	Wages - No NAICS Code	Northridge	Women's Studies			21			2
9356		24016.0	70	FTF + FTT	22996	Wholesale Trade	Northridge	Asian/Asian-American Studies		22920.0	5		5	2
9357			70	FTF + FTT	22996	Retail Trade	Northridge	Asian/Asian-American Studies			6			2
9358			70	FTF + FTT	22996	Transportation & Warehousing	Northridge	Asian/Asian-American Studies			7			2
9359			70	FTF + FTT	22996	Information	Northridge	Asian/Asian-American Studies			8			2
9360			70	FTF + FTT	22996	Finance & Insurance	Northridge	Asian/Asian-American Studies			9			2
9361			70	FTF + FTT	22996	Real Estate & Rental & Leasing	Northridge	Asian/Asian-American Studies			10			2
9362			70	FTF + FTT	22996	Admin & Support & Waste Mgmt & Remediation	Northridge	Asian/Asian-American Studies			13			2
9363			70	FTF + FTT	22996	Educational Services	Northridge	Asian/Asian-American Studies			14			2
9364			70	FTF + FTT	22996	Health Care & Social Assistance	Northridge	Asian/Asian-American Studies			15			2
9365			70	FTF + FTT	22996	Accommodation & Food Services	Northridge	Asian/Asian-American Studies			17			2
9366			70	FTF + FTT	22996	Other Services	Northridge	Asian/Asian-American Studies			18			2
9367			70	FTF + FTT	22996	No Wages	Northridge	Asian/Asian-American Studies			20	25	13	2
9368			70	FTF + FTT	22996	Wages - No NAICS Code	Northridge	Asian/Asian-American Studies			21			2
9369			70	FTF + FTT	49012	Agriculture, Forestry, Fishing, & Hunting	Northridge	Liberal Studies			1			2
9370			70	FTF + FTT	49012	Utilities	Northridge	Liberal Studies			2			2
9371	38326.0	31652.0	70	FTF + FTT	49012	Construction	Northridge	Liberal Studies	39558.0	29197.0	3	7	19	2
9372	42687.0	39984.0	70	FTF + FTT	49012	Manufacturing	Northridge	Liberal Studies	37989.0	39546.0	4	27	40	2
9373	51431.0	38752.0	70	FTF + FTT	49012	Wholesale Trade	Northridge	Liberal Studies	41940.0	31626.0	5	26	33	2
9374	44367.0	34123.0	70	FTF + FTT	49012	Retail Trade	Northridge	Liberal Studies	41951.0	29457.0	6	58	129	2
9375	24686.0	24940.0	70	FTF + FTT	49012	Transportation & Warehousing	Northridge	Liberal Studies	21346.0	19843.0	7	11	16	2
9376	42172.0	39201.0	70	FTF + FTT	49012	Information	Northridge	Liberal Studies	33852.0	37430.0	8	20	27	2
9377	49949.0	41574.0	70	FTF + FTT	49012	Finance & Insurance	Northridge	Liberal Studies	41486.0	38780.0	9	63	113	2
9378	50337.0	50667.0	70	FTF + FTT	49012	Real Estate & Rental & Leasing	Northridge	Liberal Studies	53826.0	43559.0	10	9	17	2
9379	40286.0	34588.0	70	FTF + FTT	49012	Professional, Scientific, & Technical Skills	Northridge	Liberal Studies	33151.0	31012.0	11	34	60	2
9380			70	FTF + FTT	49012	Management of Companies & Enterprises	Northridge	Liberal Studies			12			2
9381	47475.0	30940.0	70	FTF + FTT	49012	Admin & Support & Waste Mgmt & Remediation	Northridge	Liberal Studies	36636.0	27456.0	13	36	61	2
9382	32650.0	27716.0	70	FTF + FTT	49012	Educational Services	Northridge	Liberal Studies	30328.0	24862.0	14	65	141	2
9383	33477.0	28910.0	70	FTF + FTT	49012	Health Care & Social Assistance	Northridge	Liberal Studies	31314.0	24586.0	15	90	136	2
9384	28892.0	26550.0	70	FTF + FTT	49012	Arts, Entertainment, & Recreation	Northridge	Liberal Studies	21186.0	20863.0	16	8	16	2
9385	34719.0	24929.0	70	FTF + FTT	49012	Accommodation & Food Services	Northridge	Liberal Studies	33333.0	22554.0	17	34	66	2
9386	34019.0	28293.0	70	FTF + FTT	49012	Other Services	Northridge	Liberal Studies	31864.0	24966.0	18	9	35	2
9387			70	FTF + FTT	49012	Non-Classified	Northridge	Liberal Studies			22			2
9388	67448.0	50175.0	70	FTF + FTT	49012	Government	Northridge	Liberal Studies	64251.0	46166.0	19	30	30	2
9389			70	FTF + FTT	49012	No Wages	Northridge	Liberal Studies			20	1,054	617	2
9390	16916.0	17909.0	70	FTF + FTT	49012	Wages - No NAICS Code	Northridge	Liberal Studies	2435.0	6143.0	21	30	54	2
9391			70	FTF + FTT	49993	Wholesale Trade	Northridge	Education			5			2
9392			70	FTF + FTT	49993	Admin & Support & Waste Mgmt & Remediation	Northridge	Education			13			2
9393			70	FTF + FTT	49993	Health Care & Social Assistance	Northridge	Education			15			2
9394			70	FTF + FTT	49993	Accommodation & Food Services	Northridge	Education			17			2
9395			70	FTF + FTT	49993	No Wages	Northridge	Education			20	12	10	2
9396			70	FTF + FTT	12032	Educational Services	Northridge	Nursing-12032			14			4
9397			70	FTF + FTT	12032	Health Care & Social Assistance	Northridge	Nursing-12032			15			4
9398			70	FTF + FTT	12032	No Wages	Northridge	Nursing-12032			20	42	39	4
9399			70	FTF + FTT	3085	No Wages	Northridge	Latin/Central American Studies			20	8	8	4
9400			70	FTF + FTT	4011	Agriculture, Forestry, Fishing, & Hunting	Northridge	Biology			1			4
9401	93557.0	63017.0	70	FTF + FTT	4011	Manufacturing	Northridge	Biology	109023.0	64662.0	4	5	9	4
9402		143363.0	70	FTF + FTT	4011	Wholesale Trade	Northridge	Biology		152903.0	5		9	4
9403	124910.0	126436.0	70	FTF + FTT	4011	Retail Trade	Northridge	Biology	127481.0	134884.0	6	22	61	4
9404			70	FTF + FTT	4011	Transportation & Warehousing	Northridge	Biology			7			4
9405			70	FTF + FTT	4011	Information	Northridge	Biology			8			4
9406			70	FTF + FTT	4011	Finance & Insurance	Northridge	Biology			9			4
9407			70	FTF + FTT	4011	Real Estate & Rental & Leasing	Northridge	Biology			10			4
9408		85115.0	70	FTF + FTT	4011	Professional, Scientific, & Technical Skills	Northridge	Biology		70005.0	11		15	4
9409			70	FTF + FTT	4011	Management of Companies & Enterprises	Northridge	Biology			12			4
9410		79187.0	70	FTF + FTT	4011	Admin & Support & Waste Mgmt & Remediation	Northridge	Biology		79592.0	13		7	4
9411	86053.0	66813.0	70	FTF + FTT	4011	Educational Services	Northridge	Biology	80488.0	66393.0	14	14	53	4
9412	114525.0	105148.0	70	FTF + FTT	4011	Health Care & Social Assistance	Northridge	Biology	96850.0	91112.0	15	66	121	4
9413			70	FTF + FTT	4011	Arts, Entertainment, & Recreation	Northridge	Biology			16			4
9414			70	FTF + FTT	4011	Other Services	Northridge	Biology			18			4
9415			70	FTF + FTT	4011	Non-Classified	Northridge	Biology			22			4
9416	123080.0	96947.0	70	FTF + FTT	4011	Government	Northridge	Biology	112559.0	86437.0	19	9	18	4
9417			70	FTF + FTT	4011	No Wages	Northridge	Biology			20	666	475	4
9418	84605.0	39151.0	70	FTF + FTT	4011	Wages - No NAICS Code	Northridge	Biology	59641.0	17010.0	21	10	20	4
9419			70	FTF + FTT	4111	Manufacturing	Northridge	Microbiology			4			4
9420			70	FTF + FTT	4111	Retail Trade	Northridge	Microbiology			6			4
9421			70	FTF + FTT	4111	Professional, Scientific, & Technical Skills	Northridge	Microbiology			11			4
9422			70	FTF + FTT	4111	Educational Services	Northridge	Microbiology			14			4
9423			70	FTF + FTT	4111	Health Care & Social Assistance	Northridge	Microbiology			15			4
9424			70	FTF + FTT	4111	Government	Northridge	Microbiology			19			4
9425			70	FTF + FTT	4111	No Wages	Northridge	Microbiology			20	31	20	4
9426			70	FTF + FTT	4111	Wages - No NAICS Code	Northridge	Microbiology			21			4
9427			70	FTF + FTT	4141	Mining	Northridge	Biochemistry			23			4
9428			70	FTF + FTT	4141	Construction	Northridge	Biochemistry			3			4
9429			70	FTF + FTT	4141	Manufacturing	Northridge	Biochemistry			4			4
9430			70	FTF + FTT	4141	Wholesale Trade	Northridge	Biochemistry			5			4
9431		125611.0	70	FTF + FTT	4141	Retail Trade	Northridge	Biochemistry		122821.0	6		12	4
9432			70	FTF + FTT	4141	Professional, Scientific, & Technical Skills	Northridge	Biochemistry			11			4
9433			70	FTF + FTT	4141	Admin & Support & Waste Mgmt & Remediation	Northridge	Biochemistry			13			4
