Campus,Location,Student Path,Entry Stat,HEGIS At Exit,Major,Potential number of Students,Potential number of Students For Each Year Out of School,_25th Percentile Earnings,_50th Percentile Earnings,_75th Percentile Earnings,Average Earnings,Number of Students Found,Year
73,Channel Islands,2,FTF,22051,History,38,1,,,,,,12
73,Channel Islands,2,FTF,22051,History,38,,,,,,,13
73,Channel Islands,2,FTF,22051,History,38,,,,,,,14
73,Channel Islands,2,FTF,22051,History,38,,,,,,,15
73,Channel Islands,2,FTF,22071,Political Science,37,32,"$3,963","$8,187","$13,627","$10,591",26,1
73,Channel Islands,2,FTF,22071,Political Science,37,28,"$6,424","$13,376","$15,987","$13,037",17,2
73,Channel Islands,2,FTF,22071,Political Science,37,21,"$5,508","$11,391","$23,786","$14,489",11,3
73,Channel Islands,2,FTF,22071,Political Science,37,15,"$1,768","$12,070","$15,218","$13,261",10,4
73,Channel Islands,2,FTF,22071,Political Science,37,12,"$5,573","$19,798","$34,671","$20,226",8,5
73,Channel Islands,2,FTF,22071,Political Science,37,10,"$4,812","$33,100","$41,129","$24,555",7,6
73,Channel Islands,2,FTF,22071,Political Science,37,6,"$2,052","$42,993","$47,211","$31,089",6,7
73,Channel Islands,2,FTF,22071,Political Science,37,2,,,,,2,8
73,Channel Islands,2,FTF,22071,Political Science,37,1,,,,,1,9
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,10
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,11
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,12
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,13
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,14
73,Channel Islands,2,FTF,22071,Political Science,37,,,,,,,15
73,Channel Islands,2,FTF,22081,Sociology,49,42,"$4,535","$11,119","$18,855","$13,381",30,1
73,Channel Islands,2,FTF,22081,Sociology,49,40,"$7,592","$17,942","$29,367","$20,006",29,2
73,Channel Islands,2,FTF,22081,Sociology,49,28,"$12,189","$25,539","$27,850","$23,891",17,3
73,Channel Islands,2,FTF,22081,Sociology,49,19,"$9,551","$24,679","$35,242","$23,904",15,4
73,Channel Islands,2,FTF,22081,Sociology,49,15,"$21,399","$34,420","$39,231","$35,022",11,5
73,Channel Islands,2,FTF,22081,Sociology,49,12,"$25,721","$34,558","$48,695","$34,864",8,6
73,Channel Islands,2,FTF,22081,Sociology,49,9,"$21,307","$36,745","$41,394","$33,141",6,7
73,Channel Islands,2,FTF,22081,Sociology,49,7,,,,,4,8
73,Channel Islands,2,FTF,22081,Sociology,49,3,,,,,3,9
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,10
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,11
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,12
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,13
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,14
73,Channel Islands,2,FTF,22081,Sociology,49,,,,,,,15
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,1,,,,,1,1
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,1,,,,,1,2
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,1,,,,,1,3
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,4
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,5
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,6
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,7
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,8
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,9
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,10
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,11
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,12
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,13
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,14
73,Channel Islands,2,FTF,22131,Mexican-American Studies,1,,,,,,,15
73,Channel Islands,2,FTF,49011,Environmental Studies,23,22,"$4,979","$10,531","$17,561","$13,462",15,1
73,Channel Islands,2,FTF,49011,Environmental Studies,23,20,"$6,116","$11,897","$21,878","$14,645",16,2
73,Channel Islands,2,FTF,49011,Environmental Studies,23,15,"$15,463","$19,844","$25,667","$19,664",10,3
73,Channel Islands,2,FTF,49011,Environmental Studies,23,9,"$14,071","$21,097","$33,134","$22,507",7,4
73,Channel Islands,2,FTF,49011,Environmental Studies,23,7,"$8,843","$17,184","$21,476","$18,226",5,5
73,Channel Islands,2,FTF,49011,Environmental Studies,23,7,,,,,4,6
73,Channel Islands,2,FTF,49011,Environmental Studies,23,5,,,,,3,7
73,Channel Islands,2,FTF,49011,Environmental Studies,23,4,,,,,2,8
73,Channel Islands,2,FTF,49011,Environmental Studies,23,3,,,,,1,9
73,Channel Islands,2,FTF,49011,Environmental Studies,23,2,,,,,,10
73,Channel Islands,2,FTF,49011,Environmental Studies,23,1,,,,,,11
73,Channel Islands,2,FTF,49011,Environmental Studies,23,,,,,,,12
73,Channel Islands,2,FTF,49011,Environmental Studies,23,,,,,,,13
73,Channel Islands,2,FTF,49011,Environmental Studies,23,,,,,,,14
73,Channel Islands,2,FTF,49011,Environmental Studies,23,,,,,,,15
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,82,"$5,851","$10,441","$16,107","$12,525",64,1
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,74,"$6,084","$11,144","$21,317","$14,890",57,2
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,65,"$11,420","$17,545","$22,966","$19,095",48,3
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,55,"$9,379","$15,592","$28,574","$19,344",41,4
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,45,"$11,997","$21,227","$34,769","$23,102",29,5
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,42,"$10,414","$23,177","$36,460","$25,879",28,6
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,38,"$14,744","$31,564","$41,641","$29,515",26,7
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,28,"$25,020","$33,420","$45,205","$33,278",20,8
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,14,"$16,420","$24,789","$33,075","$25,746",9,9
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,9,"$26,808","$27,195","$37,067","$30,465",5,10
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,6,"$22,195","$25,979","$42,662","$32,652",5,11
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,3,,,,,3,12
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,,,,,,,13
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,,,,,,,14
73,Channel Islands,2,FTF,49012 + 49017,Women's Studies,89,,,,,,,15
73,Channel Islands,2,FTF,49051,Land Resource Management,13,11,"$11,810","$17,898","$20,825","$17,371",8,1
73,Channel Islands,2,FTF,49051,Land Resource Management,13,9,"$8,845","$22,342","$27,266","$25,442",7,2
73,Channel Islands,2,FTF,49051,Land Resource Management,13,8,"$1,482","$13,965","$29,105","$16,175",7,3
73,Channel Islands,2,FTF,49051,Land Resource Management,13,5,"$5,302","$14,076","$22,751","$15,481",5,4
73,Channel Islands,2,FTF,49051,Land Resource Management,13,4,,,,,4,5
73,Channel Islands,2,FTF,49051,Land Resource Management,13,3,,,,,3,6
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,7
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,8
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,9
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,10
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,11
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,12
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,13
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,14
73,Channel Islands,2,FTF,49051,Land Resource Management,13,,,,,,,15
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$26,852","$37,899","$52,978","$37,707",7,1
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$26,390","$41,794","$62,458","$45,422",8,2
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$13,855","$43,594","$62,968","$42,805",8,3
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$12,023","$34,506","$73,466","$40,247",8,4
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$6,783","$22,288","$64,027","$34,353",7,5
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$26,732","$39,772","$67,424","$45,761",6,6
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$43,782","$51,298","$70,677","$48,121",6,7
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,11,"$36,921","$58,317","$62,625","$50,000",6,8
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,10,"$3,405","$49,459","$55,668","$34,012",5,9
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,8,,,,,3,10
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,7,,,,,3,11
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,7,,,,,2,12
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,1,,,,,,13
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,,,,,,,14
73,Channel Islands,2,FTT,00000,Undeclared/Unknown,11,,,,,,,15
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,73,"$6,457","$13,329","$24,357","$19,956",57,1
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,70,"$4,725","$13,164","$28,761","$20,484",55,2
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,62,"$11,013","$21,492","$34,376","$26,051",52,3
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,48,"$17,779","$34,371","$59,563","$37,556",41,4
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,32,"$27,017","$34,955","$56,088","$45,424",27,5
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,26,"$26,142","$39,228","$49,488","$41,211",24,6
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,17,"$26,459","$31,604","$55,327","$38,996",15,7
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,13,"$23,865","$36,028","$78,906","$45,092",11,8
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,3,,,,,3,9
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,10
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,11
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,12
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,13
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,14
73,Channel Islands,2,FTT,00121 + 12031 + 12032,Nursing,76,,,,,,,15
73,Channel Islands,2,FTT,04011,Biology,105,97,"$6,146","$16,329","$26,057","$18,072",75,1
73,Channel Islands,2,FTT,04011,Biology,105,84,"$12,328","$21,321","$30,293","$23,536",57,2
73,Channel Islands,2,FTT,04011,Biology,105,68,"$10,771","$25,839","$37,494","$27,213",49,3
73,Channel Islands,2,FTT,04011,Biology,105,53,"$17,344","$31,747","$54,436","$38,007",39,4
73,Channel Islands,2,FTT,04011,Biology,105,41,"$20,323","$41,913","$52,902","$43,921",30,5
73,Channel Islands,2,FTT,04011,Biology,105,26,"$18,656","$39,711","$54,694","$43,936",17,6
73,Channel Islands,2,FTT,04011,Biology,105,26,"$18,494","$30,481","$61,208","$43,498",18,7
73,Channel Islands,2,FTT,04011,Biology,105,22,"$9,678","$35,906","$74,448","$47,168",17,8
73,Channel Islands,2,FTT,04011,Biology,105,15,"$32,262","$52,242","$78,763","$59,453",9,9
73,Channel Islands,2,FTT,04011,Biology,105,8,,,,,3,10
73,Channel Islands,2,FTT,04011,Biology,105,5,,,,,3,11
73,Channel Islands,2,FTT,04011,Biology,105,5,,,,,2,12
73,Channel Islands,2,FTT,04011,Biology,105,2,,,,,1,13
73,Channel Islands,2,FTT,04011,Biology,105,,,,,,,14
73,Channel Islands,2,FTT,04011,Biology,105,,,,,,,15
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,8,"$6,970","$16,785","$60,632","$29,734",7,1
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,6,"$13,123","$21,366","$77,818","$41,152",5,2
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,5,,,,,4,3
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,5,,,,,4,4
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,4,,,,,2,5
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,4,,,,,2,6
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,4,,,,,,7
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,3,,,,,,8
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,2,,,,,,9
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,10
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,11
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,12
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,13
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,14
73,Channel Islands,2,FTT,04171,Cell and Molecular Biology,8,,,,,,,15
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,1
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,2
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,3
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,4
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,5
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,1,6
73,Channel Islands,2,FTT,04991,Biotechnology,1,1,,,,,,7
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,8
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,9
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,10
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,11
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,12
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,13
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,14
73,Channel Islands,2,FTT,04991,Biotechnology,1,,,,,,,15
73,Channel Islands,2,FTT,05011,Business Administration,243,237,"$13,983","$25,401","$46,641","$30,895",197,1
73,Channel Islands,2,FTT,05011,Business Administration,243,218,"$15,375","$32,055","$52,692","$35,770",171,2
73,Channel Islands,2,FTT,05011,Business Administration,243,196,"$20,636","$35,357","$53,354","$39,196",155,3
73,Channel Islands,2,FTT,05011,Business Administration,243,176,"$24,362","$37,307","$59,936","$43,406",133,4
73,Channel Islands,2,FTT,05011,Business Administration,243,153,"$25,978","$41,301","$62,809","$47,364",114,5
73,Channel Islands,2,FTT,05011,Business Administration,243,130,"$25,168","$43,779","$64,461","$46,929",99,6
73,Channel Islands,2,FTT,05011,Business Administration,243,119,"$28,120","$51,523","$69,963","$52,348",84,7
73,Channel Islands,2,FTT,05011,Business Administration,243,89,"$31,612","$47,007","$62,553","$51,001",61,8
73,Channel Islands,2,FTT,05011,Business Administration,243,63,"$11,909","$37,976","$67,907","$47,529",43,9
73,Channel Islands,2,FTT,05011,Business Administration,243,40,"$27,530","$44,821","$74,938","$57,483",23,10
73,Channel Islands,2,FTT,05011,Business Administration,243,24,"$41,382","$61,691","$110,902","$78,844",12,11
73,Channel Islands,2,FTT,05011,Business Administration,243,18,"$30,677","$58,917","$144,944","$81,446",10,12
73,Channel Islands,2,FTT,05011,Business Administration,243,12,"$8,685","$22,109","$105,610","$55,011",8,13
73,Channel Islands,2,FTT,05011,Business Administration,243,3,,,,,2,14
73,Channel Islands,2,FTT,05011,Business Administration,243,,,,,,,15
73,Channel Islands,2,FTT,06011,Communications,75,73,"$7,182","$13,914","$25,987","$18,513",56,1
73,Channel Islands,2,FTT,06011,Communications,75,64,"$8,615","$16,791","$26,847","$22,203",48,2
73,Channel Islands,2,FTT,06011,Communications,75,51,"$9,546","$19,309","$36,135","$23,679",38,3
73,Channel Islands,2,FTT,06011,Communications,75,38,"$10,709","$25,208","$45,543","$31,044",23,4
73,Channel Islands,2,FTT,06011,Communications,75,22,"$10,335","$22,270","$34,928","$28,623",13,5
73,Channel Islands,2,FTT,06011,Communications,75,15,"$25,891","$37,492","$51,183","$38,307",9,6
73,Channel Islands,2,FTT,06011,Communications,75,10,,,,,4,7
73,Channel Islands,2,FTT,06011,Communications,75,4,,,,,2,8
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,9
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,10
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,11
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,12
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,13
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,14
73,Channel Islands,2,FTT,06011,Communications,75,,,,,,,15
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,78,"$13,665","$27,266","$50,265","$35,697",56,1
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,69,"$18,103","$30,945","$59,758","$40,800",49,2
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,49,"$20,881","$34,311","$60,526","$46,431",37,3
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,37,"$24,205","$35,942","$73,998","$46,339",28,4
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,28,"$25,797","$38,546","$60,430","$48,027",19,5
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,21,"$18,854","$35,467","$89,285","$52,443",16,6
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,17,"$24,718","$50,065","$94,122","$64,055",13,7
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,14,"$23,462","$51,177","$104,851","$62,966",12,8
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,13,"$25,681","$52,015","$81,807","$54,705",11,9
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,9,"$19,965","$29,287","$81,046","$59,728",9,10
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,8,"$19,255","$32,424","$131,807","$69,479",7,11
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,5,,,,,3,12
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,3,,,,,2,13
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,1,,,,,,14
73,Channel Islands,2,FTT,07011 + 07012 + 07028,Graphic Communications,81,,,,,,,15
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,23,"$13,774","$19,811","$26,093","$21,861",21,1
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,19,"$13,416","$20,711","$37,482","$24,722",16,2
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,14,"$18,530","$27,676","$35,689","$29,563",12,3
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,9,"$8,649","$29,332","$39,646","$28,138",9,4
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,7,"$19,344","$31,120","$51,972","$35,358",6,5
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,6,"$14,986","$24,817","$63,946","$37,364",5,6
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,3,,,,,3,7
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,1,,,,,1,8
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,9
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,10
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,11
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,12
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,13
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,14
73,Channel Islands,2,FTT,08231 + 08232,Child Development,25,,,,,,,15
73,Channel Islands,2,FTT,10015,Performing Arts,6,6,,,,,4,1
73,Channel Islands,2,FTT,10015,Performing Arts,6,5,,,,,4,2
73,Channel Islands,2,FTT,10015,Performing Arts,6,4,,,,,2,3
73,Channel Islands,2,FTT,10015,Performing Arts,6,4,,,,,2,4
73,Channel Islands,2,FTT,10015,Performing Arts,6,3,,,,,2,5
73,Channel Islands,2,FTT,10015,Performing Arts,6,2,,,,,1,6
73,Channel Islands,2,FTT,10015,Performing Arts,6,1,,,,,,7
73,Channel Islands,2,FTT,10015,Performing Arts,6,1,,,,,,8
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,9
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,10
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,11
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,12
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,13
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,14
73,Channel Islands,2,FTT,10015,Performing Arts,6,,,,,,,15
73,Channel Islands,2,FTT,10021 + 10022,Art,89,86,"$8,445","$20,216","$31,227","$22,964",64,1
73,Channel Islands,2,FTT,10021 + 10022,Art,89,80,"$6,587","$23,488","$35,806","$24,474",58,2
73,Channel Islands,2,FTT,10021 + 10022,Art,89,70,"$9,849","$24,637","$39,554","$28,081",50,3
73,Channel Islands,2,FTT,10021 + 10022,Art,89,62,"$11,862","$28,344","$39,768","$30,475",43,4
73,Channel Islands,2,FTT,10021 + 10022,Art,89,57,"$5,577","$18,095","$39,299","$26,992",42,5
73,Channel Islands,2,FTT,10021 + 10022,Art,89,51,"$8,574","$21,642","$58,501","$32,483",36,6
73,Channel Islands,2,FTT,10021 + 10022,Art,89,42,"$10,675","$29,682","$58,601","$35,982",30,7
73,Channel Islands,2,FTT,10021 + 10022,Art,89,32,"$16,891","$34,284","$59,173","$39,053",21,8
73,Channel Islands,2,FTT,10021 + 10022,Art,89,23,"$27,536","$50,259","$69,463","$48,827",12,9
73,Channel Islands,2,FTT,10021 + 10022,Art,89,12,"$26,755","$57,569","$78,413","$56,203",7,10
73,Channel Islands,2,FTT,10021 + 10022,Art,89,7,"$7,652","$29,579","$63,631","$33,426",6,11
73,Channel Islands,2,FTT,10021 + 10022,Art,89,4,,,,,3,12
73,Channel Islands,2,FTT,10021 + 10022,Art,89,,,,,,,13
73,Channel Islands,2,FTT,10021 + 10022,Art,89,,,,,,,14
73,Channel Islands,2,FTT,10021 + 10022,Art,89,,,,,,,15
73,Channel Islands,2,FTT,11051,Spanish,10,9,"$12,505","$26,063","$34,529","$24,307",9,1
73,Channel Islands,2,FTT,11051,Spanish,10,9,"$17,278","$26,567","$38,709","$26,938",8,2
73,Channel Islands,2,FTT,11051,Spanish,10,8,"$11,047","$35,848","$42,413","$28,924",7,3
73,Channel Islands,2,FTT,11051,Spanish,10,6,,,,,4,4
73,Channel Islands,2,FTT,11051,Spanish,10,5,,,,,4,5
73,Channel Islands,2,FTT,11051,Spanish,10,4,,,,,3,6
73,Channel Islands,2,FTT,11051,Spanish,10,4,,,,,3,7
73,Channel Islands,2,FTT,11051,Spanish,10,2,,,,,2,8
73,Channel Islands,2,FTT,11051,Spanish,10,1,,,,,1,9
73,Channel Islands,2,FTT,11051,Spanish,10,1,,,,,1,10
73,Channel Islands,2,FTT,11051,Spanish,10,,,,,,,11
73,Channel Islands,2,FTT,11051,Spanish,10,,,,,,,12
73,Channel Islands,2,FTT,11051,Spanish,10,,,,,,,13
73,Channel Islands,2,FTT,11051,Spanish,10,,,,,,,14
73,Channel Islands,2,FTT,11051,Spanish,10,,,,,,,15
73,Channel Islands,2,FTT,15011,English,74,70,"$12,590","$24,401","$41,772","$28,935",53,1
73,Channel Islands,2,FTT,15011,English,74,66,"$12,990","$24,999","$41,942","$31,867",43,2
73,Channel Islands,2,FTT,15011,English,74,64,"$15,901","$29,680","$41,401","$34,555",38,3
73,Channel Islands,2,FTT,15011,English,74,59,"$17,404","$33,321","$43,232","$36,036",36,4
73,Channel Islands,2,FTT,15011,English,74,51,"$16,566","$30,680","$49,714","$37,505",30,5
73,Channel Islands,2,FTT,15011,English,74,45,"$25,280","$41,842","$54,649","$43,829",24,6
73,Channel Islands,2,FTT,15011,English,74,44,"$20,077","$39,409","$55,800","$42,967",23,7
73,Channel Islands,2,FTT,15011,English,74,37,"$37,467","$41,859","$70,034","$51,320",17,8
73,Channel Islands,2,FTT,15011,English,74,27,"$27,717","$44,951","$67,065","$58,260",14,9
73,Channel Islands,2,FTT,15011,English,74,20,"$20,501","$42,083","$69,104","$62,962",10,10
73,Channel Islands,2,FTT,15011,English,74,11,"$23,544","$42,306","$175,817","$74,701",7,11
73,Channel Islands,2,FTT,15011,English,74,7,"$52,175","$63,770","$145,401","$97,334",5,12
73,Channel Islands,2,FTT,15011,English,74,2,,,,,1,13
73,Channel Islands,2,FTT,15011,English,74,,,,,,,14
73,Channel Islands,2,FTT,15011,English,74,,,,,,,15
73,Channel Islands,2,FTT,17011,Mathematics,27,26,"$16,329","$26,582","$41,025","$38,678",18,1
73,Channel Islands,2,FTT,17011,Mathematics,27,25,"$7,907","$29,809","$42,332","$37,084",20,2
73,Channel Islands,2,FTT,17011,Mathematics,27,21,"$16,482","$29,033","$44,319","$43,587",13,3
73,Channel Islands,2,FTT,17011,Mathematics,27,14,"$22,451","$27,703","$43,068","$54,701",9,4
73,Channel Islands,2,FTT,17011,Mathematics,27,11,"$13,931","$23,702","$51,865","$45,462",8,5
73,Channel Islands,2,FTT,17011,Mathematics,27,9,"$22,153","$27,606","$65,558","$61,929",5,6
73,Channel Islands,2,FTT,17011,Mathematics,27,8,"$30,138","$33,278","$52,341","$53,733",5,7
73,Channel Islands,2,FTT,17011,Mathematics,27,6,,,,,3,8
73,Channel Islands,2,FTT,17011,Mathematics,27,3,,,,,1,9
73,Channel Islands,2,FTT,17011,Mathematics,27,2,,,,,,10
73,Channel Islands,2,FTT,17011,Mathematics,27,1,,,,,,11
73,Channel Islands,2,FTT,17011,Mathematics,27,1,,,,,1,12
73,Channel Islands,2,FTT,17011,Mathematics,27,,,,,,,13
73,Channel Islands,2,FTT,17011,Mathematics,27,,,,,,,14
73,Channel Islands,2,FTT,17011,Mathematics,27,,,,,,,15
73,Channel Islands,2,FTT,19025,Applied Physics,3,3,,,,,1,1
73,Channel Islands,2,FTT,19025,Applied Physics,3,1,,,,,,2
73,Channel Islands,2,FTT,19025,Applied Physics,3,1,,,,,,3
73,Channel Islands,2,FTT,19025,Applied Physics,3,1,,,,,,4
73,Channel Islands,2,FTT,19025,Applied Physics,3,,,,,,,5
73,Channel Islands,2,FTT,19025,Applied Physics,3,,,,,,,6
73,Channel Islands,2,FTT,19025,Applied Physics,3,,,,,,,7
73,Channel Islands,2,FTT,19025,Applied Physics,3,,,,,,,8
